버스정류장 명칭,도로명주소,지번주소,위도,경도,기준일 
단석1리(작은 안골),경기도 양평군 양동면 원양2로 832,경기도 양평군 양동면 단석리 1497-1,37.406077,127.755731,2020-11-25
학곡리,강원도 원주시 소초면 서동로 8,강원도 원주시 소초면 학곡리 368-4,37.437907,128.057566,2020-11-25
구룡사,강원도 원주시 소초면 구룡사로 413,강원도 원주시 소초면 학곡리 990-2,37.406068,128.046453,2020-11-25
매표소,,강원도 원주시 소초면 학곡리 산 54-3,37.409032,128.046722,2020-11-25
영서고등학교입구,강원도 원주시 치악로 1388,강원도 원주시 관설동 1309-5,37.311493,127.976027,2020-11-25
원주자동차운전학원,강원도 원주시 치악로 1275,강원도 원주시 관설동 287-19,37.302223,127.981102,2020-11-25
청솔5차아파트,강원도 원주시 단관초교길 32,강원도 원주시 관설동 1775,37.315395,127.964235,2020-11-25
청솔5차아파트,강원도 원주시 단관초교길 30-7,강원도 원주시 관설동 1773,37.315911,127.963177,2020-11-25
청솔6.8차아파트,강원도 원주시 치악로 1475,강원도 원주시 관설동 1710,37.316508,127.967437,2020-11-25
청솔6.8차아파트,강원도 원주시 나비허리길 188,강원도 원주시 관설동 1710,37.316583,127.967229,2020-11-25
치악고등학교,강원도 원주시 관설안길 27,강원도 원주시 관설동 1762,37.316716,127.960535,2020-11-25
치악고등학교,강원도 원주시 치악고교길 77,강원도 원주시 관설동 1753,37.316891,127.959436,2020-11-25
현진4차아파트,강원도 원주시 치악고교길 53,강원도 원주시 관설동 1762,37.316265,127.96148,2020-11-25
대한적십자사,강원도 원주시 혁신로 37-2,강원도 원주시 반곡동 1885-2,37.323775,127.978757,2020-11-25
건강보험심사평가원,강원도 원주시 혁신로 60,강원도 원주시 반곡동 2047-10,37.322892,127.980721,2020-11-25
국립과학수사연구원,강원도 원주시 반곡길 180-1,강원도 원주시 반곡동 1335,37.328869,127.972922,2020-11-25
국립과학수사연구원,강원도 원주시 반곡길 180-1,강원도 원주시 반곡동 1373-8,37.328891,127.973215,2020-11-25
단구소방파출소,강원도 원주시 강변로 251,강원도 원주시 단구동 195-11,37.3304,127.961797,2020-11-25
단구소방파출소,강원도 원주시 강변로 249,강원도 원주시 단구동 194-6,37.330275,127.962022,2020-11-25
한국광물자원공사,강원도 원주시 중말12길 11,강원도 원주시 반곡동 1892,37.32552,127.992521,2020-11-25
한국광물자원공사,강원도 원주시 중말12길 13,강원도 원주시 반곡동 1997-6,37.325807,127.993141,2020-11-25
도로교통공단,강원도 원주시 혁신로 2,강원도 원주시 반곡동 2049-2,37.324794,127.975667,2020-11-25
도로교통공단,강원도 원주시 혁신로 2,강원도 원주시 반곡동 1860-10,37.325085,127.975756,2020-11-25
반곡아이파크,강원도 원주시 늘품로 199,강원도 원주시 반곡동 1807,37.335245,127.963129,2020-11-25
반곡아이파크정문,강원도 원주시 강변로 315,강원도 원주시 단구동 1433-48,37.335349,127.962899,2020-11-25
방송통신대학,강원도 원주시 오리현길 30,강원도 원주시 반곡동 1523,37.339057,127.969284,2020-11-25
방송통신대학,강원도 원주시 오리현길 36,강원도 원주시 반곡동 1455-46,37.339192,127.969905,2020-11-25
원주보훈요양원,강원도 원주시 세계로 92,강원도 원주시 반곡동 1892,37.330705,127.991466,2020-11-25
원주보훈요양원,강원도 원주시 주포로3길 15,강원도 원주시 반곡동 1967-10,37.33113,127.991516,2020-11-25
봉대초등학교,강원도 원주시 혁신로 301-15,강원도 원주시 반곡동 1965,37.332998,127.987871,2020-11-25
푸른숨LH9단지,강원도 원주시 혁신로 346,강원도 원주시 반곡동 1823,37.334505,127.983931,2020-11-25
봉대초등학교,강원도 원주시 혁신로 300,강원도 원주시 반곡동 1965,37.333633,127.987357,2020-11-25
아이파크후문,강원도 원주시 늘품로 187-54,강원도 원주시 반곡동 1793-2,37.336858,127.964707,2020-11-25
반곡아이파크후문,강원도 원주시 늘품로 187-54,강원도 원주시 반곡동 1793-2,37.336976,127.964713,2020-11-25
영서방송,강원도 원주시 동부순환로 154-25,강원도 원주시 반곡동 1810,37.327471,127.977337,2020-11-25
영서방송,강원도 원주시 동부순환로 154-25,강원도 원주시 반곡동 1809-11,37.32797,127.97722,2020-11-25
반곡중학교,강원도 원주시 혁신로 400-2,강원도 원주시 반곡동 산 1-6,37.336094,127.974184,2020-11-25
원주여고,강원도 원주시 영랑길 60-27,강원도 원주시 반곡동 1818-2,37.337263,127.978708,2020-11-25
반곡중학교,강원도 원주시 동부순환로 247,강원도 원주시 반곡동 산 1-6,37.336707,127.974004,2020-11-25
원주여고,강원도 원주시 혁신로 405,강원도 원주시 반곡동 1812-3,37.335048,127.976785,2020-11-25
원주여고,강원도 원주시 혁신로 405,강원도 원주시 반곡동 1814,37.335395,127.976731,2020-11-25
푸른숨LH10단지,강원도 원주시 혁신로 350-1,강원도 원주시 반곡동 1823,37.335075,127.981561,2020-11-25
미리내사거리,강원도 원주시 제천북로3길 2-5,강원도 원주시 반곡동 1875-6,37.325473,127.98148,2020-11-25
미리내사거리,강원도 원주시 양지뜰3길 8-1,강원도 원주시 반곡동 1810,37.326126,127.981297,2020-11-25
원주초등학교,강원도 원주시 봉산로 9,강원도 원주시 봉산동 1122-3,37.347262,127.957948,2020-11-25
거름터,강원도 원주시 운곡로 103,강원도 원주시 행구동 1168-4,37.349881,127.999376,2020-11-25
거름터,강원도 원주시 운곡로 107,강원도 원주시 행구동 1827-1,37.349838,127.999871,2020-11-25
건영아파트,강원도 원주시 행구로 282-5,강원도 원주시 행구동 1528-6,37.34276,127.987427,2020-11-25
건영아파트,강원도 원주시 행구로 279,강원도 원주시 행구동 0-2,37.342935,127.987019,2020-11-25
국형사,강원도 원주시 고문골길 117,강원도 원주시 행구동 99-5,37.335431,128.011194,2020-11-25
너르네,강원도 원주시 행구로 145,강원도 원주시 행구동 1756-1,37.342298,127.972151,2020-11-25
느티나무정류장,강원도 원주시 행구덕현길 75,강원도 원주시 행구동 942-5,37.336784,127.998741,2020-11-25
덕현길입구,강원도 원주시 행구로 376,강원도 원주시 행구동 1048-9,37.343432,127.997688,2020-11-25
명성레미콘,강원도 원주시 소초면 운곡로 292,강원도 원주시 소초면 흥양리 77-2,37.360163,128.006294,2020-11-25
명성레미콘,강원도 원주시 소초면 운곡로 320,강원도 원주시 소초면 흥양리 85-4,37.36151,128.006889,2020-11-25
미산머리,강원도 원주시 화실유암길 137-4,강원도 원주시 행구동 1832-114,37.348763,127.988837,2020-11-25
배울마을,강원도 원주시 영랑길 124,강원도 원주시 행구동 산 176-26,37.339131,127.983886,2020-11-25
유만동,강원도 원주시 제천북로18길 13,강원도 원주시 반곡동 2049-9,37.320993,127.973955,2020-11-25
통일아파트후문,강원도 원주시 강변로 313,강원도 원주시 단구동 233-1,37.33546,127.961682,2020-11-25
통일아파트후문,강원도 원주시 강변로 313,강원도 원주시 단구동 214-1,37.335072,127.961636,2020-11-25
푸른숨 휴브레스,강원도 원주시 혁신로 91,강원도 원주시 반곡동 1892,37.321735,127.985778,2020-11-25
미래삼거리(센트럴파크6),강원도 원주시 혁신로 224-2,강원도 원주시 반곡동 1892,37.327611,127.993104,2020-11-25
미래삼거리(센트럴파크6),강원도 원주시 혁신로 224-2,강원도 원주시 반곡동 1993-2,37.327911,127.99351,2020-11-25
보배사거리,강원도 원주시 혁신로 141,강원도 원주시 반곡동 1892,37.322308,127.989139,2020-11-25
보배사거리,강원도 원주시 중말16길 4,강원도 원주시 반곡동 1892,37.32288,127.990882,2020-11-25
현대아이파크아파트,강원도 원주시 강변로 281,강원도 원주시 단구동 205-32,37.332407,127.961077,2020-11-25
현대아이파크아파트,강원도 원주시 강변로 283,강원도 원주시 단구동 211-10,37.332756,127.96117,2020-11-25
호텔인터불고,강원도 원주시 동부순환로 200,강원도 원주시 반곡동 1856-1,37.33253,127.973656,2020-11-25
원주소방서,강원도 원주시 동부순환로 201,강원도 원주시 반곡동 1419-1,37.334323,127.973677,2020-11-25
힐데스하임,강원도 원주시 혁신로 91,강원도 원주시 반곡동 1892,37.321985,127.985763,2020-11-25
한촌,강원도 원주시 흥업면 북원로 1340-2,강원도 원주시 흥업면 매지리 1883-3,37.270832,127.905458,2020-11-25
부문재,강원도 원주시 부론면 법후로 706-9,강원도 원주시 문막읍 후용리 산 43-6,37.251955,127.797113,2020-11-25
법천리,강원도 원주시 부론면 수영봉길 20-7,강원도 원주시 부론면 법천리 105-1,37.224129,127.776015,2020-11-25
벌말,강원도 원주시 부론면 손비로 19,강원도 원주시 부론면 손곡리 1533-12,37.227308,127.788244,2020-11-25
원주자동차운전학원,강원도 원주시 치악로 1275,강원도 원주시 관설동 709-2,37.302319,127.980855,2020-11-25
관설동 종점,강원도 원주시 치악로 1263,강원도 원주시 관설동 310-1,37.301464,127.981668,2020-11-25
대성암,강원도 원주시 판부면 치악로 730,강원도 원주시 판부면 금대리 1461,37.26892,128.021968,2020-11-25
뒷담마을,강원도 원주시 신림면 치악로 58,강원도 원주시 신림면 신림리 957,37.231453,128.076315,2020-11-25
마지,강원도 원주시 신림면 신림황둔로 116,강원도 원주시 신림면 신림리 165-3,37.238815,128.088356,2020-11-25
본동,강원도 원주시 신림면 성남로 164,강원도 원주시 신림면 성남리 394-1,37.259201,128.083109,2020-11-25
성황림,강원도 원주시 신림면 성남로 262,강원도 원주시 신림면 성남리 536-4,37.26658,128.083643,2020-11-25
본동,강원도 원주시 신림면 성남로 293,강원도 원주시 신림면 성남리 1074,37.269987,128.082709,2020-11-25
윗버등,강원도 원주시 신림면 성남로 345,강원도 원주시 신림면 성남리 844-1,37.274351,128.080786,2020-11-25
미내골,강원도 원주시 신림면 성남로 383,강원도 원주시 신림면 성남리 산 178-1,37.277291,128.082235,2020-11-25
세교마을,강원도 원주시 판부면 치악로 1163-9,강원도 원주시 판부면 금대리 1091-3,37.296373,127.98865,2020-11-25
태장2동,강원도 원주시 북원로 2695,강원도 원주시 가현동 88-4,37.384175,127.947292,2020-11-25
태장2동주민센터,강원도 원주시 흥양로 38,강원도 원주시 태장동 1067-22,37.382439,127.951056,2020-11-25
태장농공단지,강원도 원주시 태장공단길 40,강원도 원주시 태장동 1720-31,37.403551,127.947591,2020-11-25
태장동보렉스,강원도 원주시 치악로 2037,강원도 원주시 태장동 125-4,37.361264,127.960877,2020-11-25
동보렉스아파트,강원도 원주시 치악로 2032,강원도 원주시 태장동 2725,37.361012,127.960904,2020-11-25
행복한마트,강원도 원주시 현충로 305,강원도 원주시 태장동 1425,37.380531,127.947766,2020-11-25
태장주공2단지,강원도 원주시 흥양로51번길 22-1,강원도 원주시 태장동 2713,37.385284,127.954891,2020-11-25
태장주공2단지,강원도 원주시 흥양로51번길 22-1,강원도 원주시 태장동 2713,37.385438,127.95494,2020-11-25
태장주공4단지,강원도 원주시 흥양로51번길 20-1,강원도 원주시 태장동 2720,37.385368,127.9566,2020-11-25
태장주공아파트,강원도 원주시 흥양로51번길 5,강원도 원주시 태장동 1417-1,37.384113,127.952908,2020-11-25
태장주공아파트,강원도 원주시 흥양로51번길 9,강원도 원주시 태장동 2709,37.3847,127.953244,2020-11-25
태장중학교,강원도 원주시 가매기길 36,강원도 원주시 태장동 산 145-52,37.359083,127.958432,2020-11-25
태장중학교,강원도 원주시 가매기길 36,강원도 원주시 태장동 1330-12,37.359011,127.958599,2020-11-25
태장초등학교,강원도 원주시 현충로 261,강원도 원주시 태장동 1014-2,37.377151,127.949716,2020-11-25
태장초등학교,강원도 원주시 현충로 272,강원도 원주시 태장동 1034-2,37.377783,127.949669,2020-11-25
태장현대아파트입구,강원도 원주시 현충로 65,강원도 원주시 태장동 849-2,37.36146,127.954069,2020-11-25
태장현대아파트입구,강원도 원주시 현충로58번길 3,강원도 원주시 태장동 850,37.361273,127.954397,2020-11-25
흥화브라운빌,강원도 원주시 현충로58번길 23,강원도 원주시 태장동 2716-1,37.361385,127.956945,2020-11-25
태장현대아파트정문,강원도 원주시 현충로58번길 42,강원도 원주시 태장동 128-12,37.361865,127.958705,2020-11-25
한일주유소,강원도 원주시 북원로 2664,강원도 원주시 태장동 1420,37.381148,127.946541,2020-11-25
태장삼거리,강원도 원주시 북원로 2658,강원도 원주시 태장동 1420,37.38094,127.946799,2020-11-25
현충탑,강원도 원주시 현충로 90,강원도 원주시 태장동 874-5,37.363758,127.952739,2020-11-25
현충탑,강원도 원주시 현충로 98,강원도 원주시 태장동 875-5,37.363762,127.952245,2020-11-25
능골종점,강원도 원주시 번재길 388-1,강원도 원주시 봉산동 187-2,37.362147,127.98467,2020-11-25
동신아파트,강원도 원주시 행구로 102,강원도 원주시 봉산동 1202,37.341923,127.968585,2020-11-25
동신아파트,강원도 원주시 행구로 113,강원도 원주시 봉산동 1202,37.34205,127.968598,2020-11-25
배말타운,강원도 원주시 치악로 1896,강원도 원주시 봉산동 1045-6,37.350253,127.956087,2020-11-25
배말타운,강원도 원주시 치악로 1900,강원도 원주시 봉산동 1048-3,37.350456,127.956188,2020-11-25
번재,강원도 원주시 번재길 262,강원도 원주시 봉산동 345-1,37.363441,127.977681,2020-11-25
번재소류지,강원도 원주시 번재길 279,강원도 원주시 봉산동 1161,37.364695,127.978215,2020-11-25
번재,강원도 원주시 번재길 241,강원도 원주시 봉산동 1161-3,37.361875,127.976859,2020-11-25
번재삼거리,강원도 원주시 번재길 208,강원도 원주시 봉산동 647-12,37.358916,127.976757,2020-11-25
봉산삼익아파트,강원도 원주시 행구로 77,강원도 원주시 봉산동 1202,37.341722,127.965683,2020-11-25
봉산삼익아파트,강원도 원주시 행구로 73,강원도 원주시 봉산동 1202,37.341803,127.965167,2020-11-25
