GPSLATI,GPSLONG,ROUTENO,public_transport,bus,ref,name
36.4708162,127.2731717,900,platform,yes,51121,세종고속시외버스터미널(지하)
36.48034,127.26243,900,platform,yes,51048,한솔동
36.48685,127.25785,900,platform,yes,51007,새롬동.나성동
36.4939251,127.2563976,900,platform,yes,51015,다정동
36.5008869,127.2596196,900,platform,yes,52029,정부세종청사남측
36.504176,127.2611617,900,platform,yes,52033,정부세종청사북측
36.5140662,127.259188,900,platform,yes,52008,도담동
36.528653,127.2638902,900,platform,yes,31056,해밀리
36.53377,127.27527,900,platform,yes,31054,한별리
36.533978,127.29214,900,platform,yes,31073,누리리
36.501718,127.328826,900,platform,yes,57027,산학연클러스터
36.498135,127.322785,900,platform,yes,57029,집현리
36.497739,127.312279,900,platform,yes,57023,반곡동(수루배마을)
36.492195,127.304331,900,platform,yes,57025,국책연구단지
36.486842,127.301429,900,platform,yes,57020,법원.검찰청
36.4824576,127.2972683,900,platform,yes,51115,소담동
36.478674,127.288769,900,platform,yes,51112,세종시청.교육청.시의회
36.4756055,127.2816359,900,platform,yes,51110,보람동.대평동
36.472267,127.276406,900,platform,yes,57017,대평동
36.4706404,127.273189,900,platform,yes,51122,세종고속시외버스터미널(지하)
36.472148,127.276445,900,platform,yes,57018,대평동
36.4749413,127.2807336,900,platform,yes,51107,보람동.대평동
36.478356,127.288188,900,platform,yes,51111,세종시청.교육청.시의회
36.4826387,127.2977367,900,platform,yes,51117,소담동
36.487095,127.301744,900,platform,yes,57019,법원.검찰청
36.4913263,127.304,900,platform,yes,57021,국책연구단지
36.497535,127.310959,900,platform,yes,57024,반곡동(수루배마을)
36.497917,127.321985,900,platform,yes,57030,집현리
36.500789,127.328331,900,platform,yes,57028,산학연클러스터
36.5341,127.292158,900,platform,yes,31057,누리리
36.5341,127.27661,900,platform,yes,31053,한별리
36.52963,127.26478,900,platform,yes,31055,해밀리
36.51483,127.25896,900,platform,yes,52009,도담동
36.5050692,127.2615051,900,platform,yes,52036,정부세종청사북측
36.50173,127.25991,900,platform,yes,52030,정부세종청사남측
36.49491,127.25649,900,platform,yes,52018,다정동
36.48771,127.25729,900,platform,yes,51009,새롬동.나성동
36.4810822,127.2617829,900,platform,yes,51049,한솔동
36.4693014,127.2740033,900,platform,yes,51012,세종고속시외버스터미널(지상)
36.4708162,127.2731717,900,platform,yes,51121,세종고속시외버스터미널(지하)
36.48034,127.26243,900,platform,yes,51048,한솔동
36.48685,127.25785,900,platform,yes,51007,새롬동.나성동
36.4939251,127.2563976,900,platform,yes,51015,다정동
36.5008869,127.2596196,900,platform,yes,52029,정부세종청사남측
36.504176,127.2611617,900,platform,yes,52033,정부세종청사북측
36.5140662,127.259188,900,platform,yes,52008,도담동
36.528653,127.2638902,900,platform,yes,31056,해밀리
36.53377,127.27527,900,platform,yes,31054,한별리
36.533978,127.29214,900,platform,yes,31073,누리리
36.501718,127.328826,900,platform,yes,57027,산학연클러스터
36.498135,127.322785,900,platform,yes,57029,집현리
36.497739,127.312279,900,platform,yes,57023,반곡동(수루배마을)
36.492195,127.304331,900,platform,yes,57025,국책연구단지
36.486842,127.301429,900,platform,yes,57020,법원.검찰청
36.4824576,127.2972683,900,platform,yes,51115,소담동
36.478674,127.288769,900,platform,yes,51112,세종시청.교육청.시의회
36.4756055,127.2816359,900,platform,yes,51110,보람동.대평동
36.472267,127.276406,900,platform,yes,57017,대평동
36.469265,127.2738136,900,platform,yes,51011,세종고속시외버스터미널(지상)
36.4693014,127.2740033,900,platform,yes,51012,세종고속시외버스터미널(지상)
36.472148,127.276445,900,platform,yes,57018,대평동
36.4749413,127.2807336,900,platform,yes,51107,보람동.대평동
36.478356,127.288188,900,platform,yes,51111,세종시청.교육청.시의회
36.4826387,127.2977367,900,platform,yes,51117,소담동
36.487095,127.301744,900,platform,yes,57019,법원.검찰청
36.4913263,127.304,900,platform,yes,57021,국책연구단지
36.497535,127.310959,900,platform,yes,57024,반곡동(수루배마을)
36.497917,127.321985,900,platform,yes,57030,집현리
36.500789,127.328331,900,platform,yes,57028,산학연클러스터
36.5341,127.292158,900,platform,yes,31057,누리리
36.5341,127.27661,900,platform,yes,31053,한별리
36.52963,127.26478,900,platform,yes,31055,해밀리
36.51483,127.25896,900,platform,yes,52009,도담동
36.5050692,127.2615051,900,platform,yes,52036,정부세종청사북측
36.50173,127.25991,900,platform,yes,52030,정부세종청사남측
36.49491,127.25649,900,platform,yes,52018,다정동
36.48771,127.25729,900,platform,yes,51009,새롬동.나성동
36.4810822,127.2617829,900,platform,yes,51049,한솔동
36.4706404,127.273189,900,platform,yes,51122,세종고속시외버스터미널(지하)
36.469265,127.2738136,900,platform,yes,51011,세종고속시외버스터미널(지상)
36.39142,127.31514,990,platform,yes,60005,반석역
36.4693014,127.2740033,990,platform,yes,51012,세종고속시외버스터미널(지상)
36.4708162,127.2731717,990,platform,yes,51121,세종고속시외버스터미널(지하)
36.48034,127.26243,990,platform,yes,51048,한솔동
36.48685,127.25785,990,platform,yes,51007,새롬동.나성동
36.4939251,127.2563976,990,platform,yes,51015,다정동
36.5008869,127.2596196,990,platform,yes,52029,정부세종청사남측
36.504176,127.2611617,990,platform,yes,52033,정부세종청사북측
36.5140662,127.259188,990,platform,yes,52008,도담동
36.528653,127.2638902,990,platform,yes,31056,해밀리
36.53377,127.27527,990,platform,yes,31054,한별리
36.533978,127.29214,990,platform,yes,31073,누리리
36.61931,127.3286,990,platform,yes,13012,오송역
36.61931,127.3286,990,platform,yes,13012,오송역
36.5341,127.292158,990,platform,yes,31057,누리리
36.5341,127.27661,990,platform,yes,31053,한별리
36.52963,127.26478,990,platform,yes,31055,해밀리
36.51483,127.25896,990,platform,yes,52009,도담동
36.5050692,127.2615051,990,platform,yes,52036,정부세종청사북측
36.50173,127.25991,990,platform,yes,52030,정부세종청사남측
36.49491,127.25649,990,platform,yes,52018,다정동
36.48771,127.25729,990,platform,yes,51009,새롬동.나성동
36.4810822,127.2617829,990,platform,yes,51049,한솔동
36.4706404,127.273189,990,platform,yes,51122,세종고속시외버스터미널(지하)
36.469265,127.2738136,990,platform,yes,51011,세종고속시외버스터미널(지상)
36.39155,127.31487,990,platform,yes,60006,반석역
36.39142,127.31514,1004,platform,yes,60005,반석역
36.4689905,127.2735878,1004,platform,yes,51052,세종고속시외버스터미널
36.47821,127.26117,1004,platform,yes,51038,첫마을3단지
36.47538,127.25558,1004,platform,yes,51046,한솔중학교(첫마을7단지)
36.47542,127.25308,1004,platform,yes,51044,첫마을6단지
36.4777,127.25004,1004,platform,yes,51043,첫마을5단지
36.47998,127.25203,1004,platform,yes,51041,첫마을4단지
36.4825015,127.2535174,1004,platform,yes,51129,"새뜸마을5,8단지"
36.4858496,127.2508553,1004,platform,yes,51127,새롬동커뮤니티센터
36.48844,127.250695,1004,platform,yes,51136,"새뜸마을7,10단지"
36.4912295,127.2498109,1004,platform,yes,51125,"가온마을4,7단지"
36.495506,127.249035,1004,platform,yes,61022,다정동커뮤니티센터
36.4986116,127.2491786,1004,platform,yes,61028,"가온마을6,9단지"
36.5004747,127.2498627,1004,platform,yes,53034,"가재마을5,8단지"
36.5043789,127.2501706,1004,platform,yes,53043,가재마을11단지
36.5083875,127.2499679,1004,platform,yes,52043,범지기마을4단지
36.5125038,127.2504125,1004,platform,yes,51074,"범지기마을8,12단지"
36.5153587,127.2511516,1004,platform,yes,51075,아름초등학교
36.5185438,127.2524761,1004,platform,yes,51076,범지기마을10단지
36.5190968,127.2483697,1004,platform,yes,53014,범지기마을10단지북측
36.5190031,127.2445558,1004,platform,yes,53012,"범지기마을3,9단지"
36.5201811,127.2411119,1004,platform,yes,53010,가락마을22단지
36.5202479,127.2366049,1004,platform,yes,53037,고운동커뮤니티센터북측
36.5198521,127.2349532,1004,platform,yes,53021,"가락마을17,18단지"
36.5173734,127.2311308,1004,platform,yes,53023,두루고등학교
36.5134794,127.2293797,1004,platform,yes,53025,"가락마을10,13단지"
36.5105636,127.2296299,1004,platform,yes,53028,"가락마을9,11단지"
36.5070383,127.231468,1004,platform,yes,53030,으뜸초등학교
36.5043276,127.2347772,1004,platform,yes,53032,고운동커뮤니티센터남측
36.500435,127.235985,1004,platform,yes,53053,고운동(만남로)
36.4992393,127.2290775,1004,platform,yes,35072,봉안리(다름고개)
36.49892,127.22398,1004,platform,yes,35015,봉안리
36.50061,127.21556,1004,platform,yes,35018,봉안리(부일가든)
36.50109,127.21121,1004,platform,yes,35012,대교리
36.4991636,127.2080709,1004,platform,yes,35082,장군면복지회관
36.49714,127.20531,1004,platform,yes,35046,장군면사무소
36.495592,127.203518,1004,platform,yes,35102,장기중학교후문
36.495617,127.203627,1004,platform,yes,35103,장기중학교후문
36.49684,127.20511,1004,platform,yes,35047,장군면사무소
36.4990494,127.2081953,1004,platform,yes,35083,장군면복지회관
36.50069,127.21053,1004,platform,yes,35011,대교리
36.50016,127.21592,1004,platform,yes,35017,봉안리(부일가든)
36.4990546,127.2213088,1004,platform,yes,35064,봉안리
36.4990185,127.2291006,1004,platform,yes,35016,봉안리(다름고개)
36.501134,127.236316,1004,platform,yes,53052,고운동(만남로)
36.5042791,127.2352687,1004,platform,yes,53031,고운동커뮤니티센터남측
36.5071605,127.2317021,1004,platform,yes,53029,으뜸초등학교
36.5106813,127.229892,1004,platform,yes,53027,"가락마을9,11단지"
36.513498,127.2296588,1004,platform,yes,53026,"가락마을10,13단지"
36.5172342,127.2313602,1004,platform,yes,53024,두루고등학교
36.5195996,127.2349373,1004,platform,yes,53022,"가락마을17,18단지"
36.5200092,127.2366895,1004,platform,yes,53036,고운동커뮤니티센터북측
36.5200447,127.2405762,1004,platform,yes,53009,가락마을22단지
36.518782,127.2444672,1004,platform,yes,53011,"범지기마을3,9단지"
36.5189898,127.2489006,1004,platform,yes,53013,범지기마을10단지북측
36.51879,127.25226,1004,platform,yes,52020,범지기마을10단지
36.5147,127.25062,1004,platform,yes,52025,아름초등학교
36.51045,127.2498,1004,platform,yes,52047,"범지기마을6,11단지"
36.50648333,127.2496233,1004,platform,yes,51057,"가재마을7,12단지"
36.5009207,127.2497831,1004,platform,yes,53035,"가재마을5,8단지"
36.498607,127.24896,1004,platform,yes,61021,"가온마을6,9단지"
36.494341,127.248799,1004,platform,yes,61023,다정동커뮤니티센터
36.4915533,127.2494805,1004,platform,yes,61046,"가온마을4,7단지"
36.4898819,127.2499045,1004,platform,yes,51126,"새뜸마을7,10단지"
36.4851331,127.2509413,1004,platform,yes,51128,새롬동커뮤니티센터
36.4823928,127.2532777,1004,platform,yes,51130,"새뜸마을5,8단지"
36.48019,127.2516,1004,platform,yes,51040,첫마을4단지
36.47762,127.24973,1004,platform,yes,51042,첫마을5단지
36.47503,127.25326,1004,platform,yes,51045,첫마을6단지
36.47491,127.2557,1004,platform,yes,51047,한솔중학교(첫마을7단지)
36.478,127.26135,1004,platform,yes,51039,첫마을3단지
36.46881,127.2735046,1004,platform,yes,51053,세종고속시외버스터미널
36.39155,127.31487,1004,platform,yes,60006,반석역
36.39142,127.31514,1005,platform,yes,60005,반석역
36.4689905,127.2735878,1005,platform,yes,51052,세종고속시외버스터미널
36.4812897,127.2618716,1005,platform,yes,51037,한솔동(첫마을)
36.48385,127.2592,1005,platform,yes,51034,첫마을1단지
36.4804553,127.249332,1005,platform,yes,61039,새롬중학교(새뜸마을1단지)
36.4828783,127.2461704,1005,platform,yes,61054,"새뜸마을1,2단지"
36.4854282,127.2455481,1005,platform,yes,61033,"가득초등학교(새뜸마을3,4단지)"
36.4894565,127.2448371,1005,platform,yes,61040,새뜸마을4단지(가온마을1단지)
36.4912295,127.2498109,1005,platform,yes,51125,"가온마을4,7단지"
36.495506,127.249035,1005,platform,yes,61022,다정동커뮤니티센터
36.4986116,127.2491786,1005,platform,yes,61028,"가온마을6,9단지"
36.4997313,127.2424127,1005,platform,yes,53039,다빛초등학교(가재마을1단지)
36.502547,127.238868,1005,platform,yes,58011,가락마을6단지
36.5042791,127.2352687,1005,platform,yes,53031,고운동커뮤니티센터남측
36.5106813,127.229892,1005,platform,yes,53027,"가락마을9,11단지"
36.513498,127.2296588,1005,platform,yes,53026,"가락마을10,13단지"
36.5195996,127.2349373,1005,platform,yes,53022,"가락마을17,18단지"
36.5200447,127.2405762,1005,platform,yes,53009,가락마을22단지
36.532563,127.243964,1005,platform,yes,52027,은하수공원
36.53181,127.244421,1005,platform,yes,52028,은하수공원
36.5201811,127.2411119,1005,platform,yes,53010,가락마을22단지
36.5198521,127.2349532,1005,platform,yes,53021,"가락마을17,18단지"
36.5134794,127.2293797,1005,platform,yes,53025,"가락마을10,13단지"
36.5105636,127.2296299,1005,platform,yes,53028,"가락마을9,11단지"
36.5043276,127.2347772,1005,platform,yes,53032,고운동커뮤니티센터남측
36.5024695,127.2384071,1005,platform,yes,58012,가락마을6단지
36.4995152,127.2425474,1005,platform,yes,51099,다빛초등학교(가온마을3단지)
36.498607,127.24896,1005,platform,yes,61021,"가온마을6,9단지"
36.494341,127.248799,1005,platform,yes,61023,다정동커뮤니티센터
36.4915533,127.2494805,1005,platform,yes,61046,"가온마을4,7단지"
36.4895961,127.2447697,1005,platform,yes,61041,새뜸마을4단지(가온마을1단지)
36.4853374,127.2452246,1005,platform,yes,61034,"가득초등학교(새뜸마을3,4단지)"
36.4828552,127.2459137,1005,platform,yes,61055,"새뜸마을1,2단지"
36.4802617,127.2494164,1005,platform,yes,51131,새롬중학교(새뜸마을1단지)
36.48334,127.25863,1005,platform,yes,51035,첫마을1단지
36.4811358,127.2615539,1005,platform,yes,51036,한솔동(첫마을)
36.46881,127.2735046,1005,platform,yes,51053,세종고속시외버스터미널
36.39155,127.31487,1005,platform,yes,60006,반석역
36.5024356,127.2609046,201,platform,yes,59028,보건복지부 고용노동부
36.5048938,127.2616877,201,platform,yes,52034,정부세종청사북측
36.5091666,127.2615149,201,platform,yes,52040,인사혁신처
36.5119177,127.2600021,201,platform,yes,52053,"도램마을8,10단지"
36.514017,127.2593948,201,platform,yes,52007,도담동(도램마을)
36.5186505,127.2570215,201,platform,yes,51071,세종충남대병원
36.5190968,127.2483697,201,platform,yes,53014,범지기마을10단지북측
36.5190031,127.2445558,201,platform,yes,53012,"범지기마을3,9단지"
36.5201811,127.2411119,201,platform,yes,53010,가락마을22단지
36.5202479,127.2366049,201,platform,yes,53037,고운동커뮤니티센터북측
36.5198521,127.2349532,201,platform,yes,53021,"가락마을17,18단지"
36.5173734,127.2311308,201,platform,yes,53023,두루고등학교
36.5134794,127.2293797,201,platform,yes,53025,"가락마을10,13단지"
36.5105636,127.2296299,201,platform,yes,53028,"가락마을9,11단지"
36.5070383,127.231468,201,platform,yes,53030,으뜸초등학교
36.5043276,127.2347772,201,platform,yes,53032,고운동커뮤니티센터남측
36.5024695,127.2384071,201,platform,yes,58012,가락마을6단지
36.5018836,127.2425854,201,platform,yes,51065,"종촌초등학교(가재마을1,2단지)"
36.5019154,127.246929,201,platform,yes,51066,종촌종합복지센터
36.5009207,127.2497831,201,platform,yes,53035,"가재마을5,8단지"
36.4986553,127.2550362,201,platform,yes,52019,어진중학교(가재마을9단지)
36.49753,127.26038,201,platform,yes,52016,산업부(과기정통부)
36.49815,127.2644,201,platform,yes,52013,문화체육관광부
36.49776,127.2605,201,platform,yes,52015,산업부(과기정통부)
36.4989327,127.2549113,201,platform,yes,52017,어진중학교(가재마을9단지)
36.5004747,127.2498627,201,platform,yes,53034,"가재마을5,8단지"
36.5022184,127.2474138,201,platform,yes,51061,종촌종합복지센터
36.5020819,127.2425959,201,platform,yes,51062,"종촌초등학교(가재마을1,2단지)"
36.502547,127.238868,201,platform,yes,58011,가락마을6단지
36.5042791,127.2352687,201,platform,yes,53031,고운동커뮤니티센터남측
36.5071605,127.2317021,201,platform,yes,53029,으뜸초등학교
36.5106813,127.229892,201,platform,yes,53027,"가락마을9,11단지"
36.513498,127.2296588,201,platform,yes,53026,"가락마을10,13단지"
36.5172342,127.2313602,201,platform,yes,53024,두루고등학교
36.5195996,127.2349373,201,platform,yes,53022,"가락마을17,18단지"
36.5200092,127.2366895,201,platform,yes,53036,고운동커뮤니티센터북측
36.5200447,127.2405762,201,platform,yes,53009,가락마을22단지
36.518782,127.2444672,201,platform,yes,53011,"범지기마을3,9단지"
36.5189898,127.2489006,201,platform,yes,53013,범지기마을10단지북측
36.5187208,127.2561613,201,platform,yes,51072,세종충남대병원
36.5149714,127.2587943,201,platform,yes,52010,도담동(도램마을)
36.5121149,127.2594431,201,platform,yes,52052,"도램마을8,10단지"
36.5079451,127.2615354,201,platform,yes,52039,인사혁신처
36.5051501,127.261382,201,platform,yes,52035,정부세종청사북측
36.5008322,127.2593406,201,platform,yes,52031,정부세종청사남측
36.5016046,127.2601032,201,platform,yes,52032,정부세종청사남측
36.5022146,127.2608383,201,platform,yes,59029,보건복지부 고용노동부
36.49931,127.26472,201,platform,yes,52012,문화체육관광부
36.46881,127.2735046,203,platform,yes,51053,세종고속시외버스터미널
36.492095,127.269558,203,platform,yes,31071,세종예술고등학교
36.4960299,127.2657345,203,platform,yes,51085,충남대학교병원세종의원
36.496085,127.2630356,203,platform,yes,52057,"과학기술정보통신부,세종세무서"
36.4914044,127.2581439,203,platform,yes,61037,나릿재마을
36.4911744,127.2558346,203,platform,yes,61044,새뜸마을14단지
36.4912295,127.2498109,203,platform,yes,51125,"가온마을4,7단지"
36.4937133,127.2477261,203,platform,yes,61042,다정중학교(가온마을4단지)
36.4929776,127.2430447,203,platform,yes,61048,다정고등학교(가온마을1단지)
36.4960541,127.2420575,203,platform,yes,61050,"가온마을2,3단지"
36.4958942,127.2473673,203,platform,yes,61052,한결초등학교
36.4986116,127.2491786,203,platform,yes,61028,"가온마을6,9단지"
36.4986553,127.2550362,203,platform,yes,52019,어진중학교(가재마을9단지)
36.5016046,127.2601032,203,platform,yes,52032,정부세종청사남측
36.5048938,127.2616877,203,platform,yes,52034,정부세종청사북측
36.5091666,127.2615149,203,platform,yes,52040,인사혁신처
36.5119177,127.2600021,203,platform,yes,52053,"도램마을8,10단지"
36.514017,127.2593948,203,platform,yes,52007,도담동(도램마을)
36.517445,127.264615,203,platform,yes,51054,도램마을20단지
36.51484,127.2660717,203,platform,yes,51056,"도램마을16,19단지"
36.5108082,127.2669854,203,platform,yes,51093,"도램마을14,15단지"
36.50712,127.26767,203,platform,yes,52005,"양지중학교(한뜰마을1,2단지)"
36.504461,127.267198,203,platform,yes,52002,공정거래위원회
36.50222,127.26608,203,platform,yes,52038,제3주차장
36.4991764,127.26764,203,platform,yes,52059,국립세종도서관정문
36.4967463,127.2664681,203,platform,yes,52061,충남대학교병원세종의원
36.492706,127.268917,203,platform,yes,31072,세종예술고등학교
36.4689905,127.2735878,203,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,203,platform,yes,51053,세종고속시외버스터미널
36.492095,127.269558,203,platform,yes,31071,세종예술고등학교
36.4966718,127.2666425,203,platform,yes,51082,충남대학교병원세종의원
36.4991217,127.2678021,203,platform,yes,51083,국립세종도서관정문
36.50168,127.26609,203,platform,yes,52037,제3주차장
36.50435,127.26735,203,platform,yes,52003,공정거래위원회
36.506399,127.267947,203,platform,yes,52062,"한뜰마을1,2단지"
36.50843,127.26785,203,platform,yes,52026,양지중학교
36.51233,127.2668,203,platform,yes,52021,"도램마을14,15단지"
36.51532,127.2659733,203,platform,yes,51055,"도램마을16,19단지"
36.5174087,127.2649161,203,platform,yes,52051,도램마을20단지
36.5149714,127.2587943,203,platform,yes,52010,도담동(도램마을)
36.5121149,127.2594431,203,platform,yes,52052,"도램마을8,10단지"
36.5079451,127.2615354,203,platform,yes,52039,인사혁신처
36.5051501,127.261382,203,platform,yes,52035,정부세종청사북측
36.5008322,127.2593406,203,platform,yes,52031,정부세종청사남측
36.4989327,127.2549113,203,platform,yes,52017,어진중학교(가재마을9단지)
36.498607,127.24896,203,platform,yes,61021,"가온마을6,9단지"
36.4960562,127.2472552,203,platform,yes,61053,한결초등학교
36.4961754,127.2418338,203,platform,yes,61051,"가온마을2,3단지"
36.4927929,127.2431235,203,platform,yes,61049,다정고등학교(가온마을1단지)
36.4936286,127.2481842,203,platform,yes,61043,다정중학교(가온마을4단지)
36.4915533,127.2494805,203,platform,yes,61046,"가온마을4,7단지"
36.4905735,127.2508178,203,platform,yes,61047,새뜸마을10단지
36.4909023,127.2550427,203,platform,yes,61045,새뜸마을14단지
36.4912197,127.2581891,203,platform,yes,61038,나릿재마을
36.4959777,127.2634881,203,platform,yes,52058,"과학기술정보통신부,세종세무서"
36.492706,127.268917,203,platform,yes,31072,세종예술고등학교
36.4689905,127.2735878,203,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,221,platform,yes,51053,세종고속시외버스터미널
36.4719176,127.2763944,221,platform,yes,51124,대평동(해들마을)
36.4746524,127.2805,221,platform,yes,51108,보람동(해들마을)
36.478188,127.288035,221,platform,yes,51096,세종시청.교육청.시의회
36.4802554,127.2931435,221,platform,yes,51100,세종우체국(보람초등학교)
36.4797747,127.296745,221,platform,yes,51103,"호려울마을8,9단지"
36.480853,127.299974,221,platform,yes,51105,"새샘마을1,2단지"
36.4815502,127.3045326,221,platform,yes,62001,소담고등학교(새샘마을5단지)
36.4825782,127.3074549,221,platform,yes,51001,한국개발연구원(KDI)
36.4847415,127.3044855,221,platform,yes,62003,새샘마을6단지
36.4898882,127.2984603,221,platform,yes,51114,글벗중학교(새샘마을9단지)
36.49285,127.30063,221,platform,yes,51033,한국조세재정연구원
36.4955579,127.3033473,221,platform,yes,51094,국책연구단지북측
36.50234,127.27744,221,platform,yes,31025,세종호수공원
36.50408,127.27115,221,platform,yes,52044,국무조정실(한뜰마을3단지)
36.506399,127.267947,221,platform,yes,52062,"한뜰마을1,2단지"
36.5079451,127.2615354,221,platform,yes,52039,인사혁신처
36.5051501,127.261382,221,platform,yes,52035,정부세종청사북측
36.5063112,127.2586961,221,platform,yes,51059,정부세종청사스포츠센터
36.5078138,127.2572564,221,platform,yes,51078,도램마을1단지
36.507833,127.2490874,221,platform,yes,51079,범지기마을4단지
36.5089857,127.242171,221,platform,yes,53040,범지기마을1단지
36.5055858,127.2395189,221,platform,yes,53044,"가락마을7,8단지"
36.5068832,127.2367283,221,platform,yes,51063,고운중학교
36.509267,127.2343639,221,platform,yes,53001,고운고등학교
36.5129521,127.2334076,221,platform,yes,53018,가락마을14단지
36.5156123,127.2337503,221,platform,yes,53003,가락초등학교
36.5173305,127.2381952,221,platform,yes,53005,두루중학교
36.5191814,127.2394622,221,platform,yes,53007,"두루초,중학교"
36.525453,127.242234,221,platform,yes,53054,세종누리학교
36.525623,127.242241,221,platform,yes,53055,세종누리학교
36.5187165,127.2391789,221,platform,yes,53008,"두루초,중학교"
36.5174909,127.2373346,221,platform,yes,53006,두루중학교
36.5156976,127.233616,221,platform,yes,53004,가락초등학교
36.51301,127.2331115,221,platform,yes,53017,가락마을14단지
36.5089377,127.2342422,221,platform,yes,53002,고운고등학교
36.5060786,127.2377584,221,platform,yes,51064,고운중학교
36.5051871,127.240274,221,platform,yes,53049,"가락마을7,8단지"
36.5087261,127.2430206,221,platform,yes,53041,범지기마을1단지
36.5073176,127.2505017,221,platform,yes,51091,가재마을12단지
36.5075751,127.2573298,221,platform,yes,51092,도램마을1단지
36.5063018,127.2584839,221,platform,yes,51058,정부세종청사스포츠센터
36.5048938,127.2616877,221,platform,yes,52034,정부세종청사북측
36.5084834,127.2624829,221,platform,yes,52001,도램마을9단지
36.50712,127.26767,221,platform,yes,52005,"양지중학교(한뜰마을1,2단지)"
36.50383,127.27132,221,platform,yes,52045,국무조정실(한뜰마을3단지)
36.50216,127.27738,221,platform,yes,31024,세종호수공원
36.4959817,127.3034244,221,platform,yes,51095,국책연구단지북측
36.49277,127.30037,221,platform,yes,51032,한국조세재정연구원
36.4906457,127.2986202,221,platform,yes,51113,글벗중학교(새샘마을9단지)
36.4845112,127.3042404,221,platform,yes,62004,새샘마을6단지
36.48246,127.30716,221,platform,yes,51002,한국개발연구원(KDI)
36.4815428,127.3027743,221,platform,yes,62002,소담고등학교(새샘마을1단지)
36.4807836,127.298936,221,platform,yes,51104,"새샘마을1,2단지"
36.4796473,127.2960085,221,platform,yes,51102,"호려울마을8,9단지"
36.4805387,127.2927688,221,platform,yes,51101,세종우체국(보람초등학교)
36.478828,127.288963,221,platform,yes,51097,세종시청.교육청.시의회
36.4757635,127.2817304,221,platform,yes,51109,보람동(호려울마을)
36.4723006,127.2763096,221,platform,yes,51123,대평동(해들마을)
36.4689905,127.2735878,221,platform,yes,51052,세종고속시외버스터미널
36.6018992,127.3028932,11,platform,yes,11106,조치원버스터미널
36.6015602,127.2996293,11,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,11,platform,yes,11071,조치원역
36.60296,127.29789,11,platform,yes,11039,세종우체국
36.60578,127.29741,11,platform,yes,11070,조치원여중
36.61017,127.2968,11,platform,yes,11034,세종고등학교
36.61256,127.29455,11,platform,yes,11030,새주막거리
36.61749,127.28889,11,platform,yes,11006,구렁말
36.61655,127.28695,11,platform,yes,11049,신안리마을회관
36.614,127.2894,11,platform,yes,11080,중앙요양병원
36.61353,127.29121,11,platform,yes,11045,신안1리입구
36.6108381,127.2930928,11,platform,yes,11001,고려대학교
36.6070144,127.2912647,11,platform,yes,11067,세종여자고등학교입구
36.60283,127.28966,11,platform,yes,11043,신봉초등학교
36.59869,127.29035,11,platform,yes,11011,세종시문화예술회관
36.5944686,127.2909665,11,platform,yes,11095,신흥사거리
36.59083,127.29173,11,platform,yes,11059,자이아파트
36.58832,127.29073,11,platform,yes,11061,자이아파트정문
36.5876866,127.2920412,11,platform,yes,11097,번암아파트후문
36.58365,127.29409,11,platform,yes,11016,번암삼거리
36.58555,127.29591,11,platform,yes,11018,번암아파트
36.59127,127.29897,11,platform,yes,11076,죽림리
36.59705,127.29895,11,platform,yes,11090,효성세종병원
36.59898,127.29861,11,platform,yes,11063,조치원전통시장
36.6013323,127.2970784,11,platform,yes,11093,조치원역
36.6014294,127.3000769,11,platform,yes,64008,조치원전통시장북측
36.6018765,127.3027591,11,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,12,platform,yes,11106,조치원버스터미널
36.6015602,127.2996293,12,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,12,platform,yes,11071,조치원역
36.599942,127.29819,12,platform,yes,11062,조치원전통시장
36.5972495,127.2987069,12,platform,yes,11096,효성세종병원
36.59078,127.29892,12,platform,yes,11075,죽림리
36.5884,127.29841,12,platform,yes,11014,번암리
36.58577,127.29582,12,platform,yes,11017,번암아파트
36.58401,127.29416,12,platform,yes,11015,번암삼거리
36.58772,127.29233,12,platform,yes,11019,번암아파트후문
36.58832,127.29073,12,platform,yes,11061,자이아파트정문
36.59085,127.29192,12,platform,yes,11058,자이아파트
36.5944736,127.2912907,12,platform,yes,11094,신흥사거리
36.598,127.29075,12,platform,yes,11010,세종시문화예술회관
36.60169,127.29016,12,platform,yes,11042,신봉초등학교
36.6068434,127.2914161,12,platform,yes,11068,세종여자고등학교입구
36.61076,127.29344,12,platform,yes,11002,고려대학교
36.61372,127.29104,12,platform,yes,11046,신안1리입구
36.61411,127.28953,12,platform,yes,11079,중앙요양병원
36.61637,127.28719,12,platform,yes,11033,신안리마을회관
36.61737,127.28887,12,platform,yes,11005,구렁말
36.61236,127.29459,12,platform,yes,11029,새주막거리
36.61024,127.29666,12,platform,yes,11035,세종고등학교
36.60591,127.29721,12,platform,yes,11069,조치원여중
36.6013323,127.2970784,12,platform,yes,11093,조치원역
36.6014294,127.3000769,12,platform,yes,64008,조치원전통시장북측
36.6018765,127.3027591,12,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,13,platform,yes,11106,조치원버스터미널
