위도,경도,name,operator,source:date
37.86949,127.73809,공대후문,춘천시,2019-11-27
37.926,127.68595,가재미마을,춘천시,2019-11-27
37.9292,127.68391,월송1리,춘천시,2019-11-27
37.92797,127.68006,월송1리,춘천시,2019-11-27
37.91846,127.69365,월송2리,춘천시,2019-11-27
37.73669,127.65824,삽다리고개,춘천시,2019-11-27
38.02973,127.8803,추곡리,춘천시,2019-11-27
37.77079,127.64252,창촌3리삼거리,춘천시,2019-11-27
37.76463,127.6274,전력산업단지,춘천시,2019-11-27
38.00304,127.81564,백치고개정상,춘천시,2019-11-27
37.74378,127.71165,광판삼거리,춘천시,2019-11-27
37.98248,127.6956,호수요양병원,춘천시,2019-11-27
37.86158,127.79178,거두리종점,춘천시,2019-11-27
37.88698,127.76414,춘천여고입구,춘천시,2019-11-27
37.88424,127.72593,한신휴플러스,춘천시,2019-11-27
37.88427,127.72612,e편한세상,춘천시,2019-11-27
37.83983,127.76679,사암2리마을회관,춘천시,2019-11-27
37.83562,127.77047,사암2리,춘천시,2019-11-27
37.86035,127.7697,거두1리1반,춘천시,2019-11-27
37.82373,127.76405,사암4리,춘천시,2019-11-27
37.82608,127.76766,사암리,춘천시,2019-11-27
37.82742,127.68163,의암리입구,춘천시,2019-11-27
37.82757,127.68137,의암리입구,춘천시,2019-11-27
37.82282,127.76312,학곡리,춘천시,2019-11-27
37.79941,127.72803,증4리,춘천시,2019-11-27
37.89386,127.75562,장학교차로,춘천시,2019-11-27
37.89708,127.75407,장학해온채A,춘천시,2019-11-27
37.8983,127.75377,장학해온채A,춘천시,2019-11-27
37.88369,127.72033,꿈자람어린이공원,춘천시,2019-11-27
37.88362,127.7201,꿈자람어린이공원,춘천시,2019-11-27
37.85664,127.75679,성우호반통학,춘천시,2019-11-27
38.04559,127.6052,우레골입구,춘천시,2019-11-27
37.96821,127.6272,오월2리,춘천시,2019-11-27
37.96969,127.62918,오월2리,춘천시,2019-11-27
37.97157,127.63555,오월2리,춘천시,2019-11-27
37.97168,127.64079,강원숲체험장입구,춘천시,2019-11-27
37.97515,127.64156,오월2리,춘천시,2019-11-27
37.97862,127.64305,오월리납실교,춘천시,2019-11-27
37.79945,127.72807,증4리,춘천시,2019-11-27
37.89681,127.7635,장학1리마을회관,춘천시,2019-11-27
37.89696,127.7635,장학1리마을회관,춘천시,2019-11-27
37.91388,127.75504,하일종점,춘천시,2019-11-27
37.9137,127.75688,하일,춘천시,2019-11-27
37.91067,127.75673,장학농장,춘천시,2019-11-27
37.90758,127.75471,장학2리,춘천시,2019-11-27
37.90571,127.75374,장학2리마을회관,춘천시,2019-11-27
37.90562,127.7538,장학2리마을회관,춘천시,2019-11-27
37.90757,127.75484,장학2리,춘천시,2019-11-27
37.91077,127.75682,장학농장,춘천시,2019-11-27
37.91376,127.75696,하일,춘천시,2019-11-27
37.82982,127.71026,팔미1리,춘천시,2019-11-27
37.8273,127.68194,의암리입구,춘천시,2019-11-27
37.82786,127.6811,의암리입구,춘천시,2019-11-27
37.85762,127.77615,효장례문화원,춘천시,2019-11-27
37.8436,127.74034,퇴계농공단지,춘천시,2019-11-27
37.84485,127.73615,퇴계농공단지,춘천시,2019-11-27
37.90313,127.73836,도재활병원삼거리,춘천시,2019-11-27
37.90388,127.74197,강원도재활병원,춘천시,2019-11-27
37.9069,127.74019,우두사거리,춘천시,2019-11-27
37.8658,127.77879,거두농공단지,춘천시,2019-11-27
37.86698,127.78144,거두농공단지종점,춘천시,2019-11-27
37.86709,127.78136,거두농공단지종점,춘천시,2019-11-27
37.86591,127.77872,거두농공단지,춘천시,2019-11-27
37.9039,127.74184,강원도재활병원,춘천시,2019-11-27
38.02468,127.81118,간동2교,춘천시,2019-11-27
38.02464,127.81097,간동2교,춘천시,2019-11-27
38.03016,127.88961,추곡약수터입구,춘천시,2019-11-27
37.78827,127.73528,군자2리,춘천시,2019-11-27
37.82936,127.7104,팔미1리,춘천시,2019-11-27
37.88022,127.63616,산촌생태마을,춘천시,2019-11-27
37.96722,127.73276,지내1리종점,춘천시,2019-11-27
37.96121,127.72004,지내2리성문산,춘천시,2019-11-27
37.96277,127.72277,지내2리샘골,춘천시,2019-11-27
37.9641,127.72742,지내1리,춘천시,2019-11-27
37.96515,127.73013,지내1리,춘천시,2019-11-27
37.93342,127.78361,소망마을,춘천시,2019-11-27
37.93281,127.7896,해강A,춘천시,2019-11-27
37.8964,127.7527,장학부영A,춘천시,2019-11-27
37.89636,127.75255,장학LH1단지,춘천시,2019-11-27
37.8552,127.60101,당림1리,춘천시,2019-11-27
37.84427,127.7134,칠전대우아파트,춘천시,2019-11-27
37.8449,127.71306,칠전대우A,춘천시,2019-11-27
37.8375,127.67723,의암댐,춘천시,2019-11-27
37.8375,127.67714,의암댐,춘천시,2019-11-27
37.78717,127.74383,원창교,춘천시,2019-11-27
37.7687,127.63645,창촌3리,춘천시,2019-11-27
37.93467,127.72087,신동교,춘천시,2019-11-27
37.78479,127.64375,보매기,춘천시,2019-11-27
37.70216,127.68129,산수2리,춘천시,2019-11-27
37.80011,127.72348,증4리,춘천시,2019-11-27
37.98875,127.69766,송암리,춘천시,2019-11-27
37.97968,127.64867,오월교,춘천시,2019-11-27
38.0287,127.83923,간척리,춘천시,2019-11-27
37.8487,127.7535,태백교,춘천시,2019-11-27
37.94759,127.75085,운전면허시험장,춘천시,2019-11-27
37.9039,127.78669,감정리,춘천시,2019-11-27
37.95138,127.72855,지내리,춘천시,2019-11-27
37.98199,127.6823,큰물건너입구,춘천시,2019-11-27
37.8433,127.5528,서천리주명교,춘천시,2019-11-27
37.99853,127.87948,청소년야영장정문,춘천시,2019-11-27
37.99855,127.87962,청소년야영장정문,춘천시,2019-11-27
37.75996,127.75524,군자3리,춘천시,2019-11-27
37.78882,127.63282,방곡2리,춘천시,2019-11-27
37.91689,127.79428,월곡리입구,춘천시,2019-11-27
37.76734,127.76475,조양삼거리,춘천시,2019-11-27
37.97957,127.64924,오월교,춘천시,2019-11-27
37.71399,127.66807,산수1리마을회관,춘천시,2019-11-27
37.81934,127.63192,강촌입구,춘천시,2019-11-27
37.76877,127.70679,혈동1리,춘천시,2019-11-27
37.98529,127.88808,오빛뜰체험관,춘천시,2019-11-27
37.98543,127.88804,오빛뜰체험관,춘천시,2019-11-27
37.9305,127.77287,춘천국유림관리소,춘천시,2019-11-27
37.93037,127.77281,춘천국유림관리소,춘천시,2019-11-27
37.92103,127.80552,옥광산,춘천시,2019-11-27
37.96523,127.73011,지내1리,,2019-11-27
37.96417,127.72737,지내1리,,2019-11-27
37.96288,127.72275,지내2리샘골,,2019-11-27
37.96128,127.72,지내2리성문산,,2019-11-27
37.95567,127.72499,지내2리응달말,,2019-11-27
37.95131,127.7285,지내리,,2019-11-27
37.95988,127.7557,발산1리,,2019-11-27
37.96162,127.76235,발산2리,,2019-11-27
37.95766,127.76284,발산2리,,2019-11-27
37.95572,127.76107,발산2리,,2019-11-27
37.94859,127.7619,유포1리,,2019-11-27
37.95001,127.76336,아침못종점,,2019-11-27
37.95051,127.75568,오동초등학교,,2019-11-27
37.93166,127.79132,윗샘밭종점,,2019-11-27
37.87245,127.72067,방송통신대앞,,2019-11-27
37.86812,127.72063,온의동푸르지오,,2019-11-27
37.86793,127.7205,온누리공원앞,,2019-11-27
37.8645,127.72643,퇴계행복센터,,2019-11-27
37.86446,127.72691,퇴계행복센터,,2019-11-27
37.85794,127.72121,남춘천여중,,2019-11-27
37.85783,127.72096,남춘천여중,,2019-11-27
37.91263,127.72596,뉴시티코아루A,,2019-11-27
37.91278,127.72584,뉴시티코아루A,,2019-11-27
37.91275,127.73282,사우벌,,2019-11-27
37.91289,127.73279,사우벌,,2019-11-27
37.91283,127.73898,천년나무A,,2019-11-27
37.91295,127.73896,천년나무A,,2019-11-27
37.90713,127.74152,우두사거리,,2019-11-27
37.93797,127.73405,국군춘천병원종점,,2019-11-27
37.93791,127.73406,국군춘천병원종점,,2019-11-27
37.88005,127.72126,꿈자람물정원,,2019-11-27
37.87949,127.72036,꿈자람물정원,,2019-11-27
37.87892,127.71897,두미르2차A,,2019-11-27
37.87895,127.71852,두미르2차A,,2019-11-27
37.87647,127.71433,건강보험공단,,2019-11-27
37.88097,127.7306,춘천시청,,2019-11-27
37.87112,127.74411,강원대중앙도서관,,2019-11-27
37.87107,127.74432,강원대중앙도서관,,2019-11-27
37.86861,127.74137,강원대백록관,,2019-11-27
37.86851,127.74146,강원대백록관,,2019-11-27
37.86655,127.73779,강원대정문,,2019-11-27
37.86639,127.7379,강원대정문,,2019-11-27
37.9197,127.75069,로컬푸드직매장,,2019-11-27
37.91876,127.75048,로컬푸드직매장,,2019-11-27
37.91359,127.75197,하일입구,,2019-11-27
37.91395,127.7522,하일입구,,2019-11-27
37.90648,127.75256,소양교차로,,2019-11-27
37.90675,127.75277,소양교차로,,2019-11-27
37.90478,127.75278,장학2리입구,,2019-11-27
37.90489,127.75302,장학2리입구,,2019-11-27
37.89519,127.75523,강원고앞,,2019-11-27
37.89039,127.75728,아이파크A,,2019-11-27
37.89052,127.75744,아이파크A,,2019-11-27
37.8861,127.76171,춘천여고앞,,2019-11-27
37.88598,127.76155,춘천여고앞,,2019-11-27
37.8803,127.76738,만천2리마을회관,,2019-11-27
37.88045,127.76753,만천2리마을회관,,2019-11-27
37.87588,127.76811,만천로143번길,,2019-11-27
37.87549,127.76835,만천로143번길,,2019-11-27
37.87214,127.76836,만천리골든빌리지,,2019-11-27
37.87183,127.76864,만천리골든빌리지,,2019-11-27
37.86225,127.76592,거두1리사거리,,2019-11-27
37.8622,127.76617,거두1리사거리,,2019-11-27
37.95969,127.73902,산천2리,,2019-11-27
37.95969,127.73939,산천2리,,2019-11-27
37.95197,127.75761,오동초등학교앞,,2019-11-27
37.91955,127.75494,가래울길입구,,2019-11-27
37.91938,127.75498,가래울길입구,,2019-11-27
37.9237,127.76441,솔밭입구,,2019-11-27
37.92371,127.7643,솔밭입구,,2019-11-27
37.75124,127.71987,군자1리,,2019-11-27
37.75108,127.71999,군자1리,,2019-11-27
37.75593,127.721,군자1리군들목장,,2019-11-27
37.75588,127.72107,군자1리군들목장,,2019-11-27
37.77659,127.73911,군자2리,,2019-11-27
37.77654,127.73928,군자2리,,2019-11-27
37.76694,127.77771,동춘천산업단지,,2019-11-27
37.76693,127.77711,동춘천산업단지,,2019-11-27
37.87578,127.77036,목골길입구,,2019-11-27
37.87569,127.77055,목골길입구,,2019-11-27
37.87367,127.76576,온누리교회,,2019-11-27
37.87358,127.76593,온누리교회,,2019-11-27
37.86718,127.78752,금대울,,2019-11-27
37.86149,127.79009,거두리사거리,,2019-11-27
37.86156,127.79008,거두리사거리,,2019-11-27
37.84432,127.77378,고은길,,2019-11-27
37.84315,127.77706,너부래길입구,,2019-11-27
37.84297,127.78091,고은1리4반,,2019-11-27
37.74674,127.63087,후동2리마을회관,,2019-11-27
37.74677,127.6309,후동2리마을회관,,2019-11-27
37.7492,127.63192,버들1길,,2019-11-27
37.74916,127.63194,버들1길,,2019-11-27
37.76081,127.63845,수동2리흰도라지,,2019-11-27
37.76079,127.63841,수동2리흰도라지,,2019-11-27
37.68234,127.61574,한덕리마을회관,,2019-11-27
37.68237,127.61583,한덕리마을회관,,2019-11-27
37.69718,127.67384,산수리감투봉,,2019-11-27
37.69705,127.67394,산수리감투봉,,2019-11-27
37.81372,127.63406,강촌노래비,,2019-11-27
37.85712,127.70063,자라우마을,,2019-11-27
37.85717,127.70072,자라우마을,,2019-11-27
37.85251,127.68924,강원체육회관,,2019-11-27
37.96793,127.57921,이상원미술관,,2019-11-27
37.96784,127.57927,이상원미술관,,2019-11-27
37.93691,127.728,방고개길입구,,2019-11-27
37.937,127.72794,방고개길입구,,2019-11-27
37.89823,127.73678,강변코아루A,,2019-11-27
37.89814,127.73659,강변코아루A,,2019-11-27
37.88956,127.75449,두산위브A,,2019-11-27
37.89009,127.7545,두산위브A,,2019-11-27
37.90279,127.78382,감정교아랫길,,2019-11-27
37.90289,127.78396,감정리아랫길,,2019-11-27
37.73011,127.54428,윗박암길,,2019-11-27
37.7301,127.54435,윗박암길,,2019-11-27
37.75213,127.70899,탑골삼거리,,2019-11-27
37.8021,127.5757,백양2리3반,,2019-11-27
37.80233,127.57585,백양2리3반,,2019-11-27
37.79483,127.58231,백양2리종점,,2019-11-27
37.79485,127.58245,백양2리종점,,2019-11-27
37.99455,127.71228,고성1리마을회관,,2019-11-27
37.9945,127.71214,고성1리마을회관,,2019-11-27
37.97202,127.89175,떡갈매기,,2019-11-27
37.97193,127.89165,떡갈매기,,2019-11-27
37.97831,127.88805,오항1리3반,,2019-11-27
37.9783,127.88814,오항1리3반,,2019-11-27
37.93294,127.79012,해강A,,2019-11-27
37.93352,127.78363,소망마을,,2019-11-27
37.82848,127.734,정족1길,,2019-11-27
37.82849,127.73412,정족1길,,2019-11-27
37.82638,127.73495,정족리지품,,2019-11-27
37.82634,127.7349,정족리지품,,2019-11-27
37.78756,127.75208,전인고등학교,,2019-11-27
37.76083,127.62461,소주고개로,,2019-11-27
37.76071,127.62462,소주고개로,,2019-11-27
37.954,127.76902,장본교앞사거리,,2019-11-27
37.9541,127.76897,장본교앞사거리,,2019-11-27
37.85336,127.7298,한숲시티A,,2019-11-27
37.85312,127.72964,국사봉입구,,2019-11-27
37.92457,127.75144,신북사거리,,2019-11-27
37.90708,127.73529,우두택지,,2019-11-27
37.90687,127.73329,우두택지,,2019-11-27
37.92425,127.74584,샘밭장터,,2019-11-27
37.92421,127.74585,샘밭장터,,2019-11-27
37.87029,127.75209,국제생활관,,2019-11-27
37.85332,127.74451,스무숲사거리,,2019-11-27
37.89303,127.69044,애니박물관입구,,2019-11-27
37.91241,127.69489,금산리수정천,,2019-11-27
37.9124,127.69472,금산리수정천,,2019-11-27
37.9019,127.8021,한솔마을,,2019-11-27
37.90183,127.80211,한솔마을,,2019-11-27
37.93413,127.77459,국유림관리소앞,,2019-11-27
37.76704,127.77207,봉명리,,2019-11-27
37.76701,127.77241,봉명리,,2019-11-27
37.78712,127.74379,원창교,,2019-11-27
37.78042,127.73992,갈골,,2019-11-27
37.86152,127.79177,거두리종점,,2019-11-27
37.71393,127.66802,산수1리마을회관,,2019-11-27
37.89634,127.78986,감정1리마을회관,,2019-11-27
37.94363,127.72786,지내리,,2019-11-27
37.95228,127.7766,유포2리종점,,2019-11-27
37.94604,127.77877,유포리,,2019-11-27
37.94187,127.77915,원정사입구,,2019-11-27
37.93931,127.7792,침례교회앞,,2019-11-27
37.938,127.77843,방아간앞,,2019-11-27
37.95236,127.7766,유포2리종점,,2019-11-27
37.95063,127.75587,오동초등학교,,2019-11-27
37.95072,127.7558,오동초등학교,,2019-11-27
37.9032,127.73776,도재활병원삼거리,,2019-11-27
37.84638,127.61069,새말교,,2019-11-27
37.93655,127.67049,서상2리,,2019-11-27
37.93618,127.66483,서상2리,,2019-11-27
37.93524,127.66114,서상마을회관,,2019-11-27
37.93799,127.67702,서상2리,,2019-11-27
37.93592,127.70248,신매1리,,2019-11-27
37.92907,127.68386,월송1리,,2019-11-27
37.92808,127.68002,월송1리,,2019-11-27
37.93066,127.69656,월송1리,,2019-11-27
37.92946,127.69205,월송1리,,2019-11-27
37.97862,127.64298,오월리납실교,,2019-11-27
37.97518,127.64148,오월2리,,2019-11-27
37.97171,127.64073,강원숲체험장입구,,2019-11-27
37.96975,127.62912,오월2리,,2019-11-27
37.96817,127.62724,오월2리,,2019-11-27
37.97153,127.63559,오월2리,,2019-11-27
38.01457,127.62703,신포리,,2019-11-27
38.00303,127.62736,마평,,2019-11-27
38.00259,127.63323,원평마을,,2019-11-27
38.00194,127.6277,샛강쉼터,,2019-11-27
37.9519,127.7577,오동초등학교앞,,2019-11-27
37.79918,127.70886,삼포유원지입구,,2019-11-27
37.92914,127.68363,월송1리,,2019-11-27
37.92903,127.68376,월솔1리,,2019-11-27
37.79901,127.71265,삼포,,2019-11-27
37.80009,127.72353,증4리,,2019-11-27
37.80001,127.71953,새고개,,2019-11-27
37.74263,127.63416,후동2리입구,,2019-11-27
37.74268,127.63412,후동2리입구,,2019-11-27
37.74016,127.5729,가정중학교,,2019-11-27
37.67875,127.61361,한덕리,,2019-11-27
37.71252,127.67149,산수리,,2019-11-27
37.70881,127.67582,산수1리,,2019-11-27
37.70221,127.68123,산수2리,,2019-11-27
37.73021,127.70097,광판초교,,2019-11-27
37.7858,127.7575,새술막,,2019-11-27
37.79469,127.64089,노일교,,2019-11-27
37.8999,127.78822,합동교,,2019-11-27
37.90135,127.79133,감정2리마을회관,,2019-11-27
37.90008,127.78799,합동교,,2019-11-27
37.90239,127.79209,감정2리,,2019-11-27
37.73977,127.57277,가정중학교,,2019-11-27
37.9025,127.79211,감정2리,,2019-11-27
37.92542,127.77051,솔밭종점,,2019-11-27
37.76623,127.76722,원무골,,2019-11-27
37.83556,127.77118,사암2리,,2019-11-27
37.82605,127.76773,사암리,,2019-11-27
37.83532,127.77093,사암2리,,2019-11-27
37.83993,127.76693,사암2리마을회관,,2019-11-27
37.82271,127.76348,학곡리,,2019-11-27
37.85316,127.72947,한숲시티A,,2019-11-27
37.85343,127.72967,한숲시티A,,2019-11-27
37.85793,127.7212,남춘천여중,,2019-11-27
37.85785,127.72101,남춘천여중,,2019-11-27
37.89005,127.71944,호반A,,2019-11-27
37.85308,127.74442,스무숲사거리,,2019-11-27
