위도,경도,업종명,업소명,addr:full,소재지(지번),데이터기준일자
33.2216083,126.2523872,휴게음식점,중앙다방,제주특별자치도 서귀포시 대정읍 하모상가로 31,제주특별자치도 서귀포시 대정읍 하모리 930번지 5호 ,2018-02-23
33.2487665,126.567381,휴게음식점,돌다방,제주특별자치도 서귀포시 동문로 70 (서귀동),제주특별자치도 서귀포시 서귀동 256번지 38호 ,2018-02-23
33.2494187,126.5652211,휴게음식점,우성다방,제주특별자치도 서귀포시 중정로91번길 15 2층 (서귀동),제주특별자치도 서귀포시 서귀동 272번지 18호 ,2018-02-23
33.2202096,126.2518422,휴게음식점,수궁다방,제주특별자치도 서귀포시 대정읍 하모항구로 78,제주특별자치도 서귀포시 대정읍 하모리 938번지 17호 ,2018-02-23
33.2492416,126.5666726,휴게음식점,해당화다방,제주특별자치도 서귀포시 동문로 60 2층 (서귀동),제주특별자치도 서귀포시 서귀동 256번지 25호 ,2018-02-23
33.244278,126.5641506,휴게음식점,보물섬다방,제주특별자치도 서귀포시 솔동산로 6-1 (서귀동),제주특별자치도 서귀포시 서귀동 584번지 3호 ,2018-02-23
33.2482665,126.5642924,휴게음식점,에덴분식,제주특별자치도 서귀포시 중정로73번길 2 (서귀동),제주특별자치도 서귀포시 서귀동 273번지 8호 ,2018-02-23
33.2485788,126.5642465,휴게음식점,새로나식당,제주특별자치도 서귀포시 중앙로42번길 24 (서귀동),제주특별자치도 서귀포시 서귀동 273번지 5호 ,2018-02-23
33.2468486,126.3356721,휴게음식점,화신다방,제주특별자치도 서귀포시 안덕면 화순로 100-1,제주특별자치도 서귀포시 안덕면 화순리 336번지 ,2018-02-23
33.2486781,126.5666013,휴게음식점,동미다방,제주특별자치도 서귀포시 중정로 95-2 (서귀동),제주특별자치도 서귀포시 서귀동 256번지 11호 ,2018-02-23
33.3258943,126.8336204,휴게음식점,표선다방,제주특별자치도 서귀포시 표선면 표선중앙로 89,제주특별자치도 서귀포시 표선면 표선리 624번지 2호 ,2018-02-23
33.2476176,126.5628319,휴게음식점,김밥천국서귀포점,제주특별자치도 서귀포시 중정로 60 (서귀동),제주특별자치도 서귀포시 서귀동 423번지 4호 ,2018-02-23
33.3264263,126.8322772,휴게음식점,곰다방,제주특별자치도 서귀포시 표선면 표선중앙로 76,제주특별자치도 서귀포시 표선면 표선리 699번지 ,2018-02-23
33.249075,126.5651269,휴게음식점,뽕뽕식당,제주특별자치도 서귀포시 중앙로42번길 33 1층 (서귀동),제주특별자치도 서귀포시 서귀동 272번지 17호 ,2018-02-23
33.2216269,126.2511458,휴게음식점,은성,제주특별자치도 서귀포시 대정읍 하모상가로 21,제주특별자치도 서귀포시 대정읍 하모리 1029번지 1호 ,2018-02-23
33.2795061,126.7201097,휴게음식점,귀빈다방,제주특별자치도 서귀포시 남원읍 태위로 689,제주특별자치도 서귀포시 남원읍 남원리 100번지 1호 ,2018-02-23
33.4490938,126.9151914,휴게음식점,약속다방,제주특별자치도 서귀포시 성산읍 동류암로 51-1,제주특별자치도 서귀포시 성산읍 고성리 317번지 7호 ,2018-02-23
33.2498991,126.4082883,휴게음식점,호텔하나다방,제주특별자치도 서귀포시 중문관광로72번길 53 (색달동),제주특별자치도 서귀포시 색달동 2812번지 2호 ,2018-02-23
33.25035,126.5625661,휴게음식점,외인다방,제주특별자치도 서귀포시 중앙로62번길 11 (서귀동),제주특별자치도 서귀포시 서귀동 289번지 23호 ,2018-02-23
33.25004,126.5617997,휴게음식점,동산다방,제주특별자치도 서귀포시 중앙로62번길 2 (서귀동),제주특별자치도 서귀포시 서귀동 291번지 52호 ,2018-02-23
33.2586063,126.5620424,휴게음식점,서귀고교구내매점,제주특별자치도 서귀포시 중앙로150번길 4-1 (동홍동),제주특별자치도 서귀포시 동홍동 1460번지 ,2018-02-23
33.2498304,126.5656661,휴게음식점,금호다방,제주특별자치도 서귀포시 동문로 48 (서귀동),제주특별자치도 서귀포시 서귀동 257번지 7호 ,2018-02-23
33.2486729,126.5627846,휴게음식점,롯데리아서귀포점,제주특별자치도 서귀포시 중정로61번길 9 (서귀동),제주특별자치도 서귀포시 서귀동 292번지 15호 ,2018-02-23
33.2511819,126.508187,휴게음식점,중앙도서관구내식당,제주특별자치도 서귀포시 김정문화로 32 (강정동),제주특별자치도 서귀포시 강정동 176번지 ,2018-02-23
33.2493619,126.565927,휴게음식점,뱅크다방,제주특별자치도 서귀포시 중앙로42번길 41 (서귀동),제주특별자치도 서귀포시 서귀동 257번지 5호 ,2018-02-23
33.2586063,126.5620424,휴게음식점,서귀포학생문화원구내식당,제주특별자치도 서귀포시 중앙로150번길 4-1 (동홍동),제주특별자치도 서귀포시 동홍동 1460번지 7호 ,2018-02-23
33.2479639,126.5644025,휴게음식점,서귀먹보김밥천국,제주특별자치도 서귀포시 이중섭로 1 (서귀동),제주특별자치도 서귀포시 서귀동 406번지 15호 ,2018-02-23
33.2476176,126.5628319,휴게음식점,베스킨라빈스,제주특별자치도 서귀포시 중정로 60 (서귀동),제주특별자치도 서귀포시 서귀동 423번지 4호 ,2018-02-23
33.2429044,126.4204352,휴게음식점,씨에스호텔시젠,제주특별자치도 서귀포시 중문관광로 198 (중문동),제주특별자치도 서귀포시 중문동 2563번지 1호 ,2018-02-23
33.2490074,126.5675574,휴게음식점,아름이네분식,제주특별자치도 서귀포시 동문로 69 (서귀동),제주특별자치도 서귀포시 서귀동 255번지 10호 ,2018-02-23
33.2480405,126.5620524,휴게음식점,백록다방,제주특별자치도 서귀포시 중앙로 38 (서귀동),제주특별자치도 서귀포시 서귀동 293번지 5호 ,2018-02-23
33.4472813,126.914758,휴게음식점,공주다방,제주특별자치도 서귀포시 성산읍 일출로 18,제주특별자치도 서귀포시 성산읍 고성리 1116번지 10호 ,2018-02-23
33.2501459,126.5672963,휴게음식점,짱구분식,제주특별자치도 서귀포시 중동로48번길 3 (서귀동),제주특별자치도 서귀포시 서귀동 254번지 2호 ,2018-02-23
33.3223451,126.8414874,휴게음식점,민속촌편의점,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40번지 1호 ,2018-02-23
33.2795235,126.7199645,휴게음식점,제원다방,제주특별자치도 서귀포시 남원읍 태위로 687,제주특별자치도 서귀포시 남원읍 남원리 100번지 2호 ,2018-02-23
33.3265182,126.8331331,휴게음식점,향찻집,제주특별자치도 서귀포시 표선면 표선동서로 255,제주특별자치도 서귀포시 표선면 표선리 598번지 3호 ,2018-02-23
33.2533972,126.5593495,휴게음식점,러브파이,제주특별자치도 서귀포시 중앙로101번길 13-2 (서홍동),제주특별자치도 서귀포시 서홍동 441번지 37호 ,2018-02-23
33.2537273,126.5614624,휴게음식점,난타5000서귀포시청점,제주특별자치도 서귀포시 중앙로 102 (동홍동),제주특별자치도 서귀포시 동홍동 1546번지 1호 ,2018-02-23
33.2508239,126.5640907,휴게음식점,금잔듸다방,제주특별자치도 서귀포시 동문로 30 (서귀동),제주특별자치도 서귀포시 서귀동 279번지 14호 ,2018-02-23
33.2480965,126.560575,휴게음식점,여정다방,제주특별자치도 서귀포시 중앙로 41 (서귀동),제주특별자치도 서귀포시 서귀동 294번지 24호 ,2018-02-23
33.2507131,126.5630881,휴게음식점,피서지다방,제주특별자치도 서귀포시 중정로91번길 39 (서귀동),제주특별자치도 서귀포시 서귀동 278번지 8호 ,2018-02-23
33.248144,126.5677388,휴게음식점,귀빈다방,제주특별자치도 서귀포시 정방로 6 (서귀동),제주특별자치도 서귀포시 서귀동 210번지 ,2018-02-23
33.2207101,126.253394,휴게음식점,이반다방,제주특별자치도 서귀포시 대정읍 신영로 98,제주특별자치도 서귀포시 대정읍 하모리 841번지 6호 ,2018-02-23
33.2486381,126.563135,휴게음식점,화용다방,제주특별자치도 서귀포시 중정로61번길 8-1 (서귀동),제주특별자치도 서귀포시 서귀동 275번지 7호 ,2018-02-23
33.2477168,126.5640771,휴게음식점,용우동서귀포점,제주특별자치도 서귀포시 이중섭로 4 (서귀동),제주특별자치도 서귀포시 서귀동 370번지 10호 ,2018-02-23
33.2476527,126.5632133,휴게음식점,베트로,제주특별자치도 서귀포시 중정로62번길 1 (서귀동),제주특별자치도 서귀포시 서귀동 420번지 5호 ,2018-02-23
33.4661342,126.9335405,휴게음식점,일출봉호텔커피숍,제주특별자치도 서귀포시 성산읍 한도로 244,제주특별자치도 서귀포시 성산읍 성산리 261번지 2호 ,2018-02-23
33.2211157,126.2522972,휴게음식점,제일다방,제주특별자치도 서귀포시 대정읍 하모중앙로 79,제주특별자치도 서귀포시 대정읍 하모리 931번지 6호 ,2018-02-23
33.3258978,126.8317849,휴게음식점,가름다방,제주특별자치도 서귀포시 표선면 표선중앙로80번길 9,제주특별자치도 서귀포시 표선면 표선리 692번지 ,2018-02-23
33.2484188,126.5666291,휴게음식점,대성다방,제주특별자치도 서귀포시 중정로 96 (서귀동),제주특별자치도 서귀포시 서귀동 204번지 8호 ,2018-02-23
33.2446568,126.5517975,휴게음식점,삼매봉도서관구내식당 아띠,제주특별자치도 서귀포시 남성중로153번길 15 (서홍동),제주특별자치도 서귀포시 서홍동 621번지 ,2018-02-23
33.2519142,126.5609974,휴게음식점,토르토니서귀포점,제주특별자치도 서귀포시 중앙로 81 (서귀동),제주특별자치도 서귀포시 서귀동 299번지 4호 ,2018-02-23
33.3225332,126.8228665,휴게음식점,사계절다방, ,제주특별자치도 서귀포시 표선면 표선리 653번지 ,2018-02-23
33.2799028,126.7191442,휴게음식점,청실,제주특별자치도 서귀포시 남원읍 태위로679번길 8,제주특별자치도 서귀포시 남원읍 남원리 200번지 2호 ,2018-02-23
33.2214038,126.2531635,휴게음식점,양지다방,제주특별자치도 서귀포시 대정읍 하모상가로 40,제주특별자치도 서귀포시 대정읍 하모리 919번지 9호 ,2018-02-23
33.305894,126.28942,휴게음식점,주식회사아모레퍼시픽오설록,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235번지 1호 ,2018-02-23
33.2256763,126.2530378,휴게음식점,초원다방,제주특별자치도 서귀포시 대정읍 동일하모로 206,제주특별자치도 서귀포시 대정읍 하모리 1417번지 5호 ,2018-02-23
33.2540178,126.5642069,휴게음식점,서귀포 피자클래스,제주특별자치도 서귀포시 일주동로 8650 (동홍동),제주특별자치도 서귀포시 동홍동 1503번지 11호 ,2018-02-23
33.2506825,126.5622388,휴게음식점,중앙분식삼춘냉면,제주특별자치도 서귀포시 중앙로72번길 8-9 (서귀동),제주특별자치도 서귀포시 서귀동 289번지 14호 ,2018-02-23
33.2483035,126.5628089,휴게음식점,김가네,제주특별자치도 서귀포시 중앙로42번길 8 (서귀동),제주특별자치도 서귀포시 서귀동 293번지 7호 ,2018-02-23
33.2400439,126.5645288,휴게음식점,산호다방,제주특별자치도 서귀포시 부두로 55 (서귀동),제주특별자치도 서귀포시 서귀동 786번지 3호 ,2018-02-23
33.2253598,126.2484874,휴게음식점,제주킹마트모슬포점,제주특별자치도 서귀포시 대정읍 동일하모로 158-3,제주특별자치도 서귀포시 대정읍 하모리 1224번지 ,2018-02-23
33.2352359,126.3129553,휴게음식점,Kim여사의 밥상,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,제주특별자치도 서귀포시 안덕면 사계리 171번지 ,2018-02-23
33.2793359,126.7204836,휴게음식점,동그라미다방,제주특별자치도 서귀포시 남원읍 태위로 692,제주특별자치도 서귀포시 남원읍 남원리 98번지 6호 ,2018-02-23
33.3190481,126.7087521,휴게음식점,원식품,제주특별자치도 서귀포시 남원읍 남조로 52,제주특별자치도 서귀포시 남원읍 남원리 226번지 ,2018-02-23
33.3056347,126.7921182,휴게음식점,옵데강,제주특별자치도 서귀포시 표선면 일주동로 6347-17,제주특별자치도 서귀포시 표선면 토산리 17번지 ,2018-02-23
33.4721117,126.9331983,휴게음식점,쉼터만나스넥,제주특별자치도 서귀포시 성산읍 성산등용로 112-7,제주특별자치도 서귀포시 성산읍 성산리 347번지 9호 ,2018-02-23
33.2480796,126.566302,휴게음식점,고망식당,제주특별자치도 서귀포시 태평로431번길 26 (서귀동),제주특별자치도 서귀포시 서귀동 204번지 40호 ,2018-02-23
33.2570821,126.5758691,휴게음식점,김밥천국,제주특별자치도 서귀포시 동홍남로 69 (동홍동),제주특별자치도 서귀포시 동홍동 104번지 10호 ,2018-02-23
33.2644535,126.3933033,휴게음식점,세븐일레븐서귀포스카이힐점,제주특별자치도 서귀포시 일주서로 1124 (상예동),제주특별자치도 서귀포시 상예동 1757번지 7호 ,2018-02-23
33.2474277,126.5659049,휴게음식점,황제다방,제주특별자치도 서귀포시 명동로 38 2층 (서귀동),제주특별자치도 서귀포시 서귀동 410번지 4호 ,2018-02-23
33.2493324,126.4083941,휴게음식점,스위트호텔 코코모,제주특별자치도 서귀포시 중문관광로72번길 67 (색달동),제주특별자치도 서귀포시 색달동 2812번지 10호 ,2018-02-23
33.2392231,126.5586562,휴게음식점,서귀동어촌계해녀의집,제주특별자치도 서귀포시 남성중로 40 (서홍동),제주특별자치도 서귀포시 서홍동 707번지 5호 ,2018-02-23
33.2687657,126.5857876,휴게음식점,516김밥,제주특별자치도 서귀포시 516로 176 (토평동),제주특별자치도 서귀포시 토평동 2225번지 ,2018-02-23
33.2791363,126.7184405,휴게음식점,탐우동,제주특별자치도 서귀포시 남원읍 태위로 673,제주특별자치도 서귀포시 남원읍 남원리 105번지 ,2018-02-23
33.2653527,126.3717798,휴게음식점,창천휴게음식점,제주특별자치도 서귀포시 안덕면 일주서로 1326,제주특별자치도 서귀포시 안덕면 창천리 155번지 15호 ,2018-02-23
33.2239822,126.2553477,휴게음식점,러브하우스,제주특별자치도 서귀포시 대정읍 상모대서로 3,제주특별자치도 서귀포시 대정읍 상모리 3867번지 5호 ,2018-02-23
33.2242506,126.2523089,휴게음식점,아라다방,제주특별자치도 서귀포시 대정읍 하모중앙로 44,제주특별자치도 서귀포시 대정읍 하모리 1503번지 4호 ,2018-02-23
33.2523615,126.4212458,휴게음식점,킹마트분식,제주특별자치도 서귀포시 천제연로 154-1 (중문동),제주특별자치도 서귀포시 중문동 2184번지 1호 ,2018-02-23
33.2505549,126.5727622,휴게음식점,맛짱김밥,제주특별자치도 서귀포시 태평로512번길 1-4 101호 (동홍동),제주특별자치도 서귀포시 동홍동 357번지 6호 ,2018-02-23
33.2515942,126.4252213,휴게음식점,김밥형님볶이아우,제주특별자치도 서귀포시 천제연로 192-1 (중문동),제주특별자치도 서귀포시 중문동 2027번지 1호 ,2018-02-23
33.2519394,126.5614595,휴게음식점,옹기종기,제주특별자치도 서귀포시 중앙로 82 (서귀동),제주특별자치도 서귀포시 서귀동 287번지 5호 ,2018-02-23
33.2606345,126.5129522,휴게음식점,친구들,제주특별자치도 서귀포시 중산간동로 8462-2 (서호동),제주특별자치도 서귀포시 서호동 1236번지 1호 ,2018-02-23
33.2485788,126.5642465,휴게음식점,초록분식,제주특별자치도 서귀포시 중앙로42번길 24 (서귀동),제주특별자치도 서귀포시 서귀동 273번지 5호 ,2018-02-23
33.3258978,126.8317849,휴게음식점,솔잎다방,제주특별자치도 서귀포시 표선면 표선중앙로80번길 9,제주특별자치도 서귀포시 표선면 표선리 692번지 ,2018-02-23
33.2787198,126.7170458,휴게음식점,시카고피자남원점,제주특별자치도 서귀포시 남원읍 태위로 659,제주특별자치도 서귀포시 남원읍 남원리 117번지 2호 ,2018-02-23
33.4508497,126.914834,휴게음식점,피자클럽성산동남점,제주특별자치도 서귀포시 성산읍 고성동서로 71,제주특별자치도 서귀포시 성산읍 고성리 1198번지 1호 ,2018-02-23
33.3190481,126.7087521,휴게음식점,남원농협중앙간이지점,제주특별자치도 서귀포시 남원읍 남조로 52,제주특별자치도 서귀포시 남원읍 남원리 226번지 ,2018-02-23
33.2256651,126.2523708,휴게음식점,홈메이드김밥,제주특별자치도 서귀포시 대정읍 하모중앙로 30,제주특별자치도 서귀포시 대정읍 하모리 1423번지 13호 ,2018-02-23
33.3269897,126.8317896,휴게음식점,아마니타,제주특별자치도 서귀포시 표선면 표선중앙로 68,제주특별자치도 서귀포시 표선면 표선리 551번지 1호 ,2018-02-23
33.2530741,126.5621299,휴게음식점,테라스,제주특별자치도 서귀포시 일주동로 8671 (서귀동),제주특별자치도 서귀포시 서귀동 284번지 32호 ,2018-02-23
33.2526876,126.570047,휴게음식점,코마분식,제주특별자치도 서귀포시 태평로537번길 49 (동홍동),제주특별자치도 서귀포시 동홍동 645번지 4호 ,2018-02-23
33.2516397,126.4246163,휴게음식점,나성청보리빵수두리보말칼국수,제주특별자치도 서귀포시 천제연로 186-1 (중문동),제주특별자치도 서귀포시 중문동 2120번지 4호 ,2018-02-23
33.2472388,126.5092079,휴게음식점,미가,제주특별자치도 서귀포시 월드컵로 33 (법환동),제주특별자치도 서귀포시 법환동 914번지 (경기장 내) ,2018-02-23
33.2559647,126.5122426,휴게음식점,영애분식,제주특별자치도 서귀포시 신서귀로76번길 5 (서호동),제주특별자치도 서귀포시 서호동 1457번지 11호 ,2018-02-23
33.259096,126.5709653,휴게음식점,똘이분식,제주특별자치도 서귀포시 동홍북로 24 (동홍동),제주특별자치도 서귀포시 동홍동 61번지 16호 ,2018-02-23
33.2498365,126.5601146,휴게음식점,죽이야기서귀포점,제주특별자치도 서귀포시 중앙로 59 (서귀동),제주특별자치도 서귀포시 서귀동 295번지 1호 ,2018-02-23
33.2533972,126.5593495,휴게음식점,우리집,제주특별자치도 서귀포시 중앙로101번길 13-2 (서홍동),제주특별자치도 서귀포시 서홍동 441번지 37호 ,2018-02-23
33.4257554,126.931741,휴게음식점,올인카페테리아,제주특별자치도 서귀포시 성산읍 섭지코지로 261,제주특별자치도 서귀포시 성산읍 고성리 57번지 ,2018-02-23
33.2337921,126.3109307,휴게음식점,용머리휴게음식점,제주특별자치도 서귀포시 안덕면 사계남로216번길 28,제주특별자치도 서귀포시 안덕면 사계리 118번지 3호 ,2018-02-23
33.2843492,126.353606,휴게음식점,정석편의점,제주특별자치도 서귀포시 안덕면 한창로 273,제주특별자치도 서귀포시 안덕면 상창리 1950번지 5호 ,2018-02-23
33.2583344,126.560288,휴게음식점,한아름분식,제주특별자치도 서귀포시 중앙로 154 (서홍동),제주특별자치도 서귀포시 서홍동 314번지 9호 ,2018-02-23
33.2536583,126.545814,휴게음식점,하논바람, ,제주특별자치도 서귀포시 서홍동 1352번지 1호 ,2018-02-23
33.2472388,126.5092079,휴게음식점,바리스타월드컵경기장점,제주특별자치도 서귀포시 월드컵로 33 (법환동),제주특별자치도 서귀포시 법환동 914번지 ,2018-02-23
33.2528512,126.561642,휴게음식점,이삭토스트2호점,제주특별자치도 서귀포시 중앙로 92 (서귀동),제주특별자치도 서귀포시 서귀동 284번지 3호 ,2018-02-23
33.2484335,126.5092187,휴게음식점,이디야커피전문점,제주특별자치도 서귀포시 일주동로 9209 (법환동),제주특별자치도 서귀포시 법환동 841번지 2호 ,2018-02-23
33.2484335,126.5092187,휴게음식점,(주)이마트서귀포점조리식품,제주특별자치도 서귀포시 일주동로 9209 (법환동),제주특별자치도 서귀포시 법환동 841번지 2호 ,2018-02-23
33.2484335,126.5092187,휴게음식점,(주)이마트서귀포점회코너,제주특별자치도 서귀포시 일주동로 9209 (법환동),제주특별자치도 서귀포시 법환동 841번지 2호 ,2018-02-23
33.3258978,126.8317849,휴게음식점,두리다방,제주특별자치도 서귀포시 표선면 표선중앙로80번길 9,제주특별자치도 서귀포시 표선면 표선리 692번지 ,2018-02-23
33.2232103,126.257842,휴게음식점,진다방,제주특별자치도 서귀포시 대정읍 상모로 294,제주특별자치도 서귀포시 대정읍 상모리 3978번지 1호 ,2018-02-23
33.2546582,126.3467011,휴게음식점,더클라이막스,제주특별자치도 서귀포시 안덕면 일주서로 1611,제주특별자치도 서귀포시 안덕면 감산리 1736번지 ,2018-02-23
33.4497079,126.9117086,휴게음식점,보배다방,제주특별자치도 서귀포시 성산읍 고성중앙로 84,제주특별자치도 서귀포시 성산읍 고성리 1134번지 1호 ,2018-02-23
33.2532723,126.5717372,휴게음식점,내입속의김밥,제주특별자치도 서귀포시 동홍중앙로 29 (동홍동),제주특별자치도 서귀포시 동홍동 648번지 12호 ,2018-02-23
33.2339513,126.3136258,휴게음식점,용머리농수산,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-27,제주특별자치도 서귀포시 안덕면 사계리 112번지 ,2018-02-23
33.2468871,126.3361886,휴게음식점,화순에덴분식,제주특별자치도 서귀포시 안덕면 화순로 96,제주특별자치도 서귀포시 안덕면 화순리 333번지 8호 ,2018-02-23
33.2486729,126.5627846,휴게음식점,만호다방,제주특별자치도 서귀포시 중정로61번길 9 (서귀동),제주특별자치도 서귀포시 서귀동 292번지 15호 ,2018-02-23
33.416346,126.889907,휴게음식점,호떡분식,제주특별자치도 서귀포시 성산읍 일주동로 4227,제주특별자치도 서귀포시 성산읍 고성리 1175번지 ,2018-02-23
33.250057,126.5612414,휴게음식점,블랙다방,제주특별자치도 서귀포시 중앙로59번길 4 (서귀동),제주특별자치도 서귀포시 서귀동 296번지 9호 ,2018-02-23
33.2487995,126.5083874,휴게음식점,커피볶는집오즈비,제주특별자치도 서귀포시 일주동로 9217 (법환동),제주특별자치도 서귀포시 법환동 843번지 (터미널상가 102호) ,2018-02-23
33.2385976,126.6026817,휴게음식점,앞바당,제주특별자치도 서귀포시 보목로70번길 8 (보목동),제주특별자치도 서귀포시 보목동 590번지 5호 ,2018-02-23
33.3252096,126.8323332,휴게음식점,큰손왕만두,제주특별자치도 서귀포시 표선면 표선동서로 239,제주특별자치도 서귀포시 표선면 표선리 688번지 1호 ,2018-02-23
33.2232785,126.2583373,휴게음식점,수지다방,제주특별자치도 서귀포시 대정읍 상모로290번길 2,제주특별자치도 서귀포시 대정읍 상모리 3984번지 4호 ,2018-02-23
33.3056347,126.7921182,휴게음식점,올래,제주특별자치도 서귀포시 표선면 일주동로 6347-17,제주특별자치도 서귀포시 표선면 토산리 16번지 ,2018-02-23
33.449765,126.9147281,휴게음식점,먹보왕만두동남점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18,제주특별자치도 서귀포시 성산읍 고성리 1132번지 8호 ,2018-02-23
33.2504381,126.5676971,휴게음식점,제주인화찐빵,제주특별자치도 서귀포시 동홍로 19 (서귀동),제주특별자치도 서귀포시 서귀동 260번지 40호 ,2018-02-23
33.2493773,126.5634319,휴게음식점,덕이죽집,제주특별자치도 서귀포시 중앙로48번길 17 (서귀동),제주특별자치도 서귀포시 서귀동 276번지 17호 ,2018-02-23
33.2485522,126.5639723,휴게음식점,소문난순대족발,제주특별자치도 서귀포시 중앙로42번길 22 (서귀동),제주특별자치도 서귀포시 서귀동 274번지 16호 ,2018-02-23
33.2520222,126.5605933,휴게음식점,김밥명가,제주특별자치도 서귀포시 서문로 5 (서귀동),제주특별자치도 서귀포시 서귀동 299번지 8호 ,2018-02-23
33.3085402,126.6344826,휴게음식점,휴애리,제주특별자치도 서귀포시 남원읍 신례동로 256,제주특별자치도 서귀포시 남원읍 신례리 2081번지 ,2018-02-23
33.2831948,126.349772,휴게음식점,자동차박물관티하우스,제주특별자치도 서귀포시 안덕면 중산간서로 1610,제주특별자치도 서귀포시 안덕면 상창리 2065번지 4호 ,2018-02-23
33.2786915,126.7179704,휴게음식점,버거나라남원점,제주특별자치도 서귀포시 남원읍 태위로 668,제주특별자치도 서귀포시 남원읍 남원리 113번지 4호 ,2018-02-23
33.2484335,126.5092187,휴게음식점,(주)보승식품,제주특별자치도 서귀포시 일주동로 9209 (법환동),제주특별자치도 서귀포시 법환동 841번지 2호 ,2018-02-23
33.2570575,126.5756055,휴게음식점,피자다오,제주특별자치도 서귀포시 동홍남로 67 (동홍동),제주특별자치도 서귀포시 동홍동 105번지 5호 ,2018-02-23
33.2496757,126.5675722,휴게음식점,오는정김밥,제주특별자치도 서귀포시 동문동로 2 (서귀동),제주특별자치도 서귀포시 서귀동 254번지 6호 ,2018-02-23
33.2392661,126.6068963,휴게음식점,보목어촌계식당,제주특별자치도 서귀포시 보목포로 48 (보목동),제주특별자치도 서귀포시 보목동 566번지 3호 ,2018-02-23
33.2604879,126.5600101,휴게음식점,조리제안델리,제주특별자치도 서귀포시 중앙로 180 (동홍동),제주특별자치도 서귀포시 동홍동 1558번지 ,2018-02-23
33.4305782,126.9277688,휴게음식점,던킨도너츠휘닉스점,제주특별자치도 서귀포시 성산읍 섭지코지로 107,제주특별자치도 서귀포시 성산읍 고성리 127번지 2호 ,2018-02-23
33.4489824,126.9152358,휴게음식점,써니,제주특별자치도 서귀포시 성산읍 고성오조로 60,제주특별자치도 서귀포시 성산읍 고성리 317번지 1호 ,2018-02-23
33.2497883,126.5651399,휴게음식점,강추분식,제주특별자치도 서귀포시 중정로91번길 18 (서귀동),제주특별자치도 서귀포시 서귀동 270번지 11호 ,2018-02-23
33.199919,126.276136,휴게음식점,설렁탕빠진전복,제주특별자치도 서귀포시 대정읍 최남단해안로 412,제주특별자치도 서귀포시 대정읍 상모리 1670번지 3호 ,2018-02-23
33.2465809,126.333321,휴게음식점,안덕농협휴게음식점,제주특별자치도 서귀포시 안덕면 화순로 122,제주특별자치도 서귀포시 안덕면 화순리 1089번지 1호 ,2018-02-23
33.4818042,126.9017207,휴게음식점,목화식당휴게소,제주특별자치도 서귀포시 성산읍 해맞이해안로 2526,제주특별자치도 서귀포시 성산읍 시흥리 1270번지 1호 ,2018-02-23
33.3706144,126.6799654,휴게음식점,주식회사더클래식씨씨그늘집1,제주특별자치도 서귀포시 남원읍 남조로 1105,제주특별자치도 서귀포시 남원읍 수망리 산 191번지 외1필지 ,2018-02-23
33.2493161,126.5680524,휴게음식점,윤희분식,제주특별자치도 서귀포시 동홍로 10 (서귀동),제주특별자치도 서귀포시 서귀동 252번지 16호 ,2018-02-23
33.4645385,126.9336741,휴게음식점,영다방, ,제주특별자치도 서귀포시 성산읍 성산리 237번지 1호 ,2018-02-23
33.2477094,126.5617231,휴게음식점,미스터피자서귀포점,제주특별자치도 서귀포시 중앙로 35 (서귀동),제주특별자치도 서귀포시 서귀동 294번지 20호 ,2018-02-23
33.2904213,126.322602,휴게음식점,소인국카페,제주특별자치도 서귀포시 안덕면 중산간서로 1878,제주특별자치도 서귀포시 안덕면 서광리 725번지 ,2018-02-23
33.3242993,126.8321767,휴게음식점,원다방,제주특별자치도 서귀포시 표선면 표선동서로 228,제주특별자치도 서귀포시 표선면 표선리 658번지 2호 ,2018-02-23
33.2582273,126.5749298,휴게음식점,이디야커피서귀포점,제주특별자치도 서귀포시 중앙로 90 (서귀동),제주특별자치도 서귀포시 서귀동 284번지 4호 ,2018-02-23
33.2659083,126.5697725,휴게음식점,또또김밥,제주특별자치도 서귀포시 중산간동로 7926 (동홍동),제주특별자치도 서귀포시 동홍동 1119번지 7호 ,2018-02-23
33.2510796,126.4127629,휴게음식점,스타벅스커피 제주중문점,제주특별자치도 서귀포시 중문관광로110번길 32 (색달동),제주특별자치도 서귀포시 색달동 2864번지 2호 ,2018-02-23
33.279325,126.719333,휴게음식점,남원분식,제주특별자치도 서귀포시 남원읍 태위로679번길 2,제주특별자치도 서귀포시 남원읍 남원리 102번지 7호 ,2018-02-23
33.3264274,126.8366249,휴게음식점,네잎크로바,제주특별자치도 서귀포시 표선면 표선백사로 123,제주특별자치도 서귀포시 표선면 표선리 483번지 ,2018-02-23
33.4505144,126.9144273,휴게음식점,미소다방,제주특별자치도 서귀포시 성산읍 고성동서로 66,제주특별자치도 서귀포시 성산읍 고성리 1196번지 2호 ,2018-02-23
33.2604879,126.5600101,휴게음식점,고가비,제주특별자치도 서귀포시 중앙로 180 (동홍동),제주특별자치도 서귀포시 동홍동 1558번지 ,2018-02-23
