위도,경도,업종명,업소명,addr:full,소재지(지번),데이터기준일자,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
33.2531585,126.5097338,일반음식점,고치비,,제주특별자치도 서귀포시 서호동 1471번지 6호 ,2018-02-23,,신서로48번길,76,서호동,,1,
33.2579925,126.4167597,일반음식점,고집돌활우럭전문점,,제주특별자치도 서귀포시 색달동 2351번지 ,2018-02-23,,일주서로,879,색달동,,1,
33.3627192,126.8669627,일반음식점,신풍리어촌계수산물직판장,,제주특별자치도 서귀포시 성산읍 신풍리 16번지 선 ,2018-02-23,,,,,,,
33.3039456,126.6708275,일반음식점,여우네횟집,,제주특별자치도 서귀포시 남원읍 신흥리 1769번지 15호 ,2018-02-23,,중산간동로,5798,남원읍,,,
33.440546,126.8892827,일반음식점,쏘스윗카페&펍,,제주특별자치도 서귀포시 성산읍 수산리 772번지 5호 ,2018-02-23,,서성일로1010번길,38-30,성산읍,,,
33.2268151,126.2522254,일반음식점,본죽제주영어마을점,,제주특별자치도 서귀포시 대정읍 보성리 2476번지 13호 ,2018-02-23,,글로벌에듀로,382,대정읍,,,A110
33.256294,126.4279173,일반음식점,이정의댁,,제주특별자치도 서귀포시 중문동 1702번지 4호 ,2018-02-23,,중문상로,94,중문동,,,
33.2574407,126.5744317,일반음식점,청춘육회,,제주특별자치도 서귀포시 강정동 207번지 13호 ,2018-02-23,,대청로25번길,6-9,강정동,,1,
33.2328624,126.5105667,일반음식점,천백꼬지,,제주특별자치도 서귀포시 법환동 1446번지 1층 ,2018-02-23,,막숙포로,95,법환동,,1,
33.2283602,126.3076807,일반음식점,스시바이수,,제주특별자치도 서귀포시 안덕면 사계리 2072번지 ,2018-02-23,,사계남로,167,안덕면,,1,
33.2521893,126.5379776,일반음식점,브런치더썸,,제주특별자치도 서귀포시 호근동 566번지 ,2018-02-23,,일주동로,8921,호근동,,,
33.4379832,126.9205831,일반음식점,한라일번지현도식당,,제주특별자치도 서귀포시 성산읍 고성리 214번지 12호 ,2018-02-23,,섭지코지로46번길,10,성산읍,,,
33.4721117,126.9331983,일반음식점,제주귤방,,제주특별자치도 서귀포시 성산읍 성산리 347번지 9호 ,2018-02-23,,성산등용로,130-21,성산읍,,1,
33.4721117,126.9331983,일반음식점,푸드타임,,제주특별자치도 서귀포시 성산읍 성산리 347번지 9호 ,2018-02-23,,성산등용로,130-21,성산읍,,1,
33.4721117,126.9331983,일반음식점,스테이크8,,제주특별자치도 서귀포시 성산읍 성산리 347번지 9호 ,2018-02-23,,성산등용로,130-21,성산읍,,1,
33.2676972,126.5898264,일반음식점,정든옛집,,제주특별자치도 서귀포시 토평동 1275번지 ,2018-02-23,,토평로50번길,28,토평동,,,
33.4370624,126.9224292,일반음식점,카페인섭지코지,,제주특별자치도 서귀포시 성산읍 고성리 224번지 18호 2층 ,2018-02-23,,섭지코지로,63,성산읍,,2,
33.4370624,126.9224292,일반음식점,우리들국수,,제주특별자치도 서귀포시 성산읍 고성리 224번지 18호 1층 ,2018-02-23,,섭지코지로,63,성산읍,,1,
33.2368469,126.480893,일반음식점,예당원,,제주특별자치도 서귀포시 강정동 2919번지 1호 ,2018-02-23,,말질로161번길,10-1,강정동,,1,
33.2542931,126.5645626,일반음식점,펠리시아식당,,제주특별자치도 서귀포시 법환동 17번지 ,2018-02-23,,일주동로,9123,법환동,,-1,
33.2822135,126.7166887,일반음식점,탐궁서귀신시가지점,제주특별자치도 서귀포시 대청로 37 2층 203호 (강정동 세종안채오피스텔),제주특별자치도 서귀포시 강정동 208번지 5호 세종안채오피스텔2층 203호,2018-02-23,,대청로,37,강정동,,2,203
33.4494963,126.920717,일반음식점,티라한식당,,제주특별자치도 서귀포시 성산읍 고성리 437번지 1호 1층 ,2018-02-23,,섭지코지로25번길,41,성산읍,,1,
33.291839,126.284336,일반음식점,뜨는우리집,,제주특별자치도 서귀포시 대정읍 보성리 2476번지 10호 ,2018-02-23,,글로벌에듀로,390,대정읍,A,,112
33.2471642,126.5637782,일반음식점,홈런펍,,제주특별자치도 서귀포시 서귀동 418번지 28호 3층 ,2018-02-23,,명동로,16,서귀동,,3,
33.3126457,126.8232437,일반음식점,멋진녀석들,,제주특별자치도 서귀포시 표선면 표선리 41번지 ,2018-02-23,,민속해안로,570,표선면,,,
33.2490395,126.5619781,일반음식점,낭만창고,,제주특별자치도 서귀포시 서귀동 291번지 40호 ,2018-02-23,,중앙로,50,서귀동,,1,
33.2386241,126.3146142,일반음식점,사계소희네국수,,제주특별자치도 서귀포시 안덕면 사계리 198번지 1호 1층 ,2018-02-23,,산방로,244,안덕면,,1,
33.2795389,126.7196165,일반음식점,전통예가,,제주특별자치도 서귀포시 남원읍 남원리 100번지 4호 1층 ,2018-02-23,,태위로,683,남원읍,,1,
33.2575046,126.5272285,일반음식점,밝은방,,제주특별자치도 서귀포시 호근동 1787번지 1호 1층 ,2018-02-23,,호근로,58,호근동,,1,
33.2492549,126.5672067,일반음식점,스카이호프,,제주특별자치도 서귀포시 서귀동 255번지 9호 ,2018-02-23,,동문로,63,서귀동,,1,
33.2632373,126.595949,일반음식점,선지왓숯불갈비,,제주특별자치도 서귀포시 토평동 1158번지 ,2018-02-23,,토평남로48번길,15,토평동,,,
33.2535082,126.4705017,일반음식점,이비가짬뽕신서귀포점,,제주특별자치도 서귀포시 도순동 787번지 1호 ,2018-02-23,,일주서로,356,도순동,,1,
33.252063,126.5617773,일반음식점,와따봉386포차,,제주특별자치도 서귀포시 서귀동 287번지 10호 ,2018-02-23,,동문동로53번길,14,서귀동,,-1,
33.2419198,126.5616902,일반음식점,올라펍,,제주특별자치도 서귀포시 서귀동 655번지 12호 2층 ,2018-02-23,,천지연로41번길,7,서귀동,,2,
33.2545318,126.529959,일반음식점,돈키호테샌드위치앤하몽,,제주특별자치도 서귀포시 호근동 1331번지 ,2018-02-23,,호근남로,37,호근동,,-1,
33.2204964,126.2532631,일반음식점,마실,,제주특별자치도 서귀포시 대정읍 하모리 841번지 40호 ,2018-02-23,,신영로94번길,3-1,대정읍,,1,
33.2149925,126.2732889,일반음식점,비행접시,,제주특별자치도 서귀포시 대정읍 상모리 1974번지 5호 ,2018-02-23,,송악관광로,218-40,대정읍,,1,
33.3801892,126.8371501,일반음식점,오름채,제주특별자치도 서귀포시 성산읍 중산간동로 4255 시동 1층,제주특별자치도 서귀포시 성산읍 삼달리 1510번지 1호 1층 시동 ,2018-02-23,,중산간동로,4255,성산읍,시동,1,
33.2430973,126.4322619,일반음식점,시온푸드,,제주특별자치도 서귀포시 대포동 1578번지 1호 ,2018-02-23,,대포로,75,대포동,,,
33.2630339,126.2765758,일반음식점,소문난우리정식뷔페,,제주특별자치도 서귀포시 대정읍 안성리 1985번지 7호 ,2018-02-23,,보성구억로,208,대정읍,B,1,101
33.2969817,126.763215,일반음식점,그리울땐제주,,제주특별자치도 서귀포시 남원읍 신흥리 125번지 6호 ,2018-02-23,,태신해안로,271,남원읍,,1,
33.325039,126.8432846,일반음식점,돌코롬봉봉,,제주특별자치도 서귀포시 표선면 세화리 195번지 1호 ,2018-02-23,,민속해안로,35,표선면,,,
33.3027005,126.3163974,일반음식점,두루청먹게,,제주특별자치도 서귀포시 안덕면 동광리 1541번지 1층 ,2018-02-23,,신화역사로,372-1,안덕면,,1,
33.253896,126.5636563,일반음식점,천원김밥,,제주특별자치도 서귀포시 동홍동 1502번지 8호 1층 ,2018-02-23,,일주동로,8656,동홍동,,1,
33.2511245,126.56171,일반음식점,소도리,,제주특별자치도 서귀포시 서귀동 288번지 8호 ,2018-02-23,,중앙로72번길,3,서귀동,,,
33.3089803,126.3402728,일반음식점,어멍밥상,,제주특별자치도 서귀포시 안덕면 동광리 885번지 4호 ,2018-02-23,,동광로,222,안덕면,,1,
33.2784254,126.7000067,일반음식점,부가부가부가네얼큰이남원점,제주특별자치도 서귀포시 남원읍 남원체육관로 342 남원LH아파트 상가동 1층 102호,제주특별자치도 서귀포시 남원읍 남원리 40번지 1호 ,2018-02-23,,남원체육관로,342,남원읍,상가동,1,102
33.240469,126.493008,일반음식점,파리스라운지,,제주특별자치도 서귀포시 강정동 923번지 1호 ,2018-02-23,,이어도로,797,강정동,,,
33.4494963,126.920717,일반음식점,백록,,제주특별자치도 서귀포시 성산읍 고성리 448번지 1호 1층 5동 ,2018-02-23,,섭지코지로25번길,12,성산읍,,1,
33.2726247,126.6636262,일반음식점,돈벼락,,제주특별자치도 서귀포시 남원읍 위미리 1768번지 3호 ,2018-02-23,,위미중앙로,199,남원읍,,,
33.252569,126.5053005,일반음식점,멘야,,제주특별자치도 서귀포시 강정동 172번지 10호 ,2018-02-23,,신서로32번길,6,강정동,,-1,
33.2612565,126.558729,일반음식점,카페지오,,제주특별자치도 서귀포시 서홍동 305번지 2호 ,2018-02-23,,중앙로,189,서홍동,,,104
33.4478464,126.9138032,일반음식점,화전민촌,,제주특별자치도 서귀포시 성산읍 고성리 1003번지 3호 ,2018-02-23,,고성오조로,15,성산읍,,,
33.2899193,126.3015025,일반음식점,끼니터,,제주특별자치도 서귀포시 안덕면 서광리 1421번지 8호 ,2018-02-23,,녹차분재로,47,안덕면,,,
33.2501255,126.2994269,일반음식점,다이닝펍휴,,제주특별자치도 서귀포시 안덕면 사계리 983번지 1호 1층 2호,2018-02-23,,사계북로41번길,178-3,안덕면,,2,2
33.2539331,126.5082261,일반음식점,해연,,제주특별자치도 서귀포시 강정동 160번지 1층 ,2018-02-23,,김정문화로27번길,23-7,강정동,,1,
33.2910924,126.3009964,일반음식점,더에이치,,제주특별자치도 서귀포시 안덕면 서광리 1393번지 1호 ,2018-02-23,,녹차분재로,64,안덕면,,2,
33.2622164,126.6206179,일반음식점,효돈수제돈까스,,제주특별자치도 서귀포시 하효동 314번지 ,2018-02-23,,일주동로,8106,하효동,,1,
33.2546735,126.5610815,일반음식점,권가네올레김밥,,제주특별자치도 서귀포시 서홍동 285번지 3호 ,2018-02-23,,중앙로,199,서홍동,,1,상가5
33.3100979,126.7124887,일반음식점,산티아고가는길,,제주특별자치도 서귀포시 남원읍 의귀리 1480번지 1호 ,2018-02-23,,한신로,197,남원읍,,,
33.2761837,126.2571383,일반음식점,청춘밥상,,제주특별자치도 서귀포시 대정읍 구억리 256번지 3호 ,2018-02-23,,중산간서로,2168,대정읍,,1,
33.284366,126.276762,일반음식점,코소롱,제주특별자치도 서귀포시 대정읍 에듀시티로 148 1층 103호 (삼정지에듀상가),제주특별자치도 서귀포시 대정읍 보성리 2424번지 1층 삼정지에듀상가 103호,2018-02-23,,에듀시티로,148,대정읍,,1,103
33.2639753,126.3852041,일반음식점,탐라만찬,,제주특별자치도 서귀포시 상예동 2802번지 2층 ,2018-02-23,,소보리당로164번길,62,상예동,,2,
33.2816803,126.2874666,일반음식점,착한국밥,,제주특별자치도 서귀포시 서호동 1426번지 6호 1층 ,2018-02-23,,중산간서로,8,서호동,,1,
33.3708107,126.8284527,일반음식점,출판가게숨짓,,제주특별자치도 서귀포시 성산읍 신풍리 1035번지 1호 ,2018-02-23,,남산봉로,21-11,성산읍,,1,
33.2415837,126.3680084,일반음식점,제주다와카페,제주특별자치도 서귀포시 안덕면 소기왓로 81-4 1~2층,제주특별자치도 서귀포시 안덕면 창천리 705번지 7호 ,2018-02-23,,소기왓로,81-4,안덕면,,,
33.2595824,126.4060386,일반음식점,호텔더본제주구내식당,,제주특별자치도 서귀포시 색달동 2138번지 지하1층 ,2018-02-23,,색달로,18,색달동,,-1,
33.2100551,126.2585746,일반음식점,하모어촌식당,,제주특별자치도 서귀포시 대정읍 하모리 646번지 20호 1층 ,2018-02-23,,최남단해안로,120,대정읍,,1,
33.4268965,126.8647243,일반음식점,에이그라운드,,제주특별자치도 서귀포시 성산읍 난산리 2682번지 2호 ,2018-02-23,,서성일로,431,성산읍,,,
33.3265685,126.8335062,일반음식점,영매네할매정식,,제주특별자치도 서귀포시 표선면 표선리 610번지 2호 1층 ,2018-02-23,,표선동서로,258,표선면,,1,
33.2541185,126.3410466,일반음식점,주민상회화순점,,제주특별자치도 서귀포시 안덕면 화순리 1061번지 6호 ,2018-02-23,,화순로,131,안덕면,,,
33.299995,126.6297939,일반음식점,호꼼,,제주특별자치도 서귀포시 남원읍 신례리 58번지 1호 2층 ,2018-02-23,,,,,,,
33.2541205,126.560076,일반음식점,버디클럽스크린골프,제주특별자치도 서귀포시 대청로 41 5층 503호 (강정동 블루빌딩),제주특별자치도 서귀포시 강정동 208번지 8호 블루빌딩 5층 503호,2018-02-23,,대청로,41,강정동,,5,503
33.4359606,126.9162583,일반음식점,흑돼지박스,,제주특별자치도 서귀포시 성산읍 고성리 203번지 5호 ,2018-02-23,,신양로,100,성산읍,,,
33.3276532,126.8303394,일반음식점,통족표선점,,제주특별자치도 서귀포시 표선면 표선리 555번지 1층 ,2018-02-23,,표선중앙로58번길,10,표선면,,1,
33.4094981,126.9009942,일반음식점,로이앤메이,,제주특별자치도 서귀포시 성산읍 온평리 811번지 1호 ,2018-02-23,,온평상하로15번길,12-7,성산읍,,,
33.2374078,126.299013,일반음식점,오드투유스,,제주특별자치도 서귀포시 안덕면 사계리 863번지 1호 1층 ,2018-02-23,,사계로,191,안덕면,,1,
33.2558023,126.424121,일반음식점,제주석갈비,제주특별자치도 서귀포시 대청로 41 1층 101호 (강정동 블루빌딩),제주특별자치도 서귀포시 강정동 208번지 8호 ,2018-02-23,,대청로,41,강정동,,1,101
33.3066927,126.3380858,일반음식점,범프스낵(Bump Snacks),,제주특별자치도 서귀포시 안덕면 서광리 1084번지 6호 ,2018-02-23,,신화역사로304번길,98,안덕면,,1,
33.3066927,126.3380858,일반음식점,라바스낵(Larva Snacks),,제주특별자치도 서귀포시 안덕면 서광리 1084번지 6호 ,2018-02-23,,신화역사로304번길,98,안덕면,,1,
33.3066927,126.3380858,일반음식점,런치박스(Lunch Box),,제주특별자치도 서귀포시 안덕면 서광리 1084번지 6호 ,2018-02-23,,신화역사로304번길,98,안덕면,,1,
33.3066927,126.3380858,일반음식점,스테이지사이드스낵(Stage Side Snacks),,제주특별자치도 서귀포시 안덕면 서광리 1084번지 6호 ,2018-02-23,,신화역사로304번길,98,안덕면,,1,
33.3066927,126.3380858,일반음식점,윙클스비스트로(Wingcle´s Bistro),,제주특별자치도 서귀포시 안덕면 서광리 1084번지 6호 ,2018-02-23,,신화역사로304번길,98,안덕면,,1,
33.3066927,126.3380858,일반음식점,윙클스피자리아(Wingcle´s Pizzeria),,제주특별자치도 서귀포시 안덕면 서광리 1084번지 6호 ,2018-02-23,,신화역사로304번길,98,안덕면,,1,
33.2454791,126.3060966,일반음식점,사우스스트릿,,제주특별자치도 서귀포시 안덕면 사계리 552번지 1층 ,2018-02-23,,,,,,,
33.2855559,126.2754598,일반음식점,톡톡,제주특별자치도 서귀포시 대정읍 영어도시로 5 제2동,제주특별자치도 서귀포시 대정읍 보성리 463번지 제2동 ,2018-02-23,,영어도시로,5,대정읍,제2동,,
