위도,경도,shop,name,addr:full
37.8688543,128.8392609,hairdresser,앤투빈(And2bin),"강원도 강릉시 연곡면 영진2길 9, 101호"
37.75286503,128.9061375,hairdresser,비즈,강원도 강릉시 강중길 12 (입암동)
37.76900503,128.8791848,hairdresser,에뚜알헤어샵,강원도 강릉시 솔올로 78 (교동)
37.75564661,128.863326,hairdresser,헤어살롱준,강원도 강릉시 사임당로107번길 28 (홍제동)
37.74498715,128.8816583,hairdresser,예가미장,강원도 강릉시 강변로 116 (내곡동)
37.75783035,128.8937438,hairdresser,뚱슈헤나,"강원도 강릉시 강릉대로210번길 5-3, 2층 (임당동)"
37.75032378,128.9118351,hairdresser,더홍헤어,"강원도 강릉시 입암로 33, 남경빌딩 1층 (입암동)"
37.77990801,128.9167103,hairdresser,뉴클래식,강원도 강릉시 강릉대로527번길 16 (포남동)
37.7644866,128.8799686,hairdresser,아르더헤어,"강원도 강릉시 교동광장로 137, 2층 (교동)"
37.76766686,128.8824046,hairdresser,스미힐,"강원도 강릉시 원대로 145, 1층 (교동)"
37.75703075,128.8681786,hairdresser,나나제이,"강원도 강릉시 선수촌로63번길 22-8, 101호 (홍제동)"
37.75499273,128.9210016,hairdresser,속눈썹달인,"강원도 강릉시 성덕로 316-11, 1층 105호 (입암동)"
37.7630397,128.8999175,hairdresser,워니사라블랑,"강원도 강릉시 용지로 167, 2층 201호 (교동)"
37.75281115,128.8968618,hairdresser,고운속눈썹,강원도 강릉시 곶감전길 3-1 (성남동)
37.7456604,128.8904966,hairdresser,단장,"강원도 강릉시 남산초교길 18, 1층 (내곡동)"
37.77004913,128.9077052,hairdresser,"뷰티데이,오늘","강원도 강릉시 성덕포남로206번길 10, 1층 (포남동)"
37.75509466,128.8932571,hairdresser,오늘네일,강원도 강릉시 토성로 152-1 (임당동)
37.76707438,128.9097009,hairdresser,썸네일(some nail),강원도 강릉시 성덕포남로 169 (포남동)
37.76830559,128.9146884,hairdresser,공드린,"강원도 강릉시 경강로 2319, 1층 2호 (포남동)"
37.77079683,128.8789008,hairdresser,유니네일,강원도 강릉시 솔올로 99 (교동)
37.74968598,128.8993868,hairdresser,Hee Nail,"강원도 강릉시 노가니길 2, 1층 (노암동)"
37.7719966,128.8780631,hairdresser,뷰티인사이드,"강원도 강릉시 경포로 33, 1층 (지변동)"
37.77295612,128.9147299,hairdresser,노크네일,"강원도 강릉시 하평3길 46, 1층 (포남동)"
37.76759101,128.9117116,hairdresser,made J(메이드제이),"강원도 강릉시 성덕포남로162번길 13, 1층 (포남동)"
37.76698108,128.9116214,hairdresser,제이제이네일,"강원도 강릉시 경강로 2287, 2층 (포남동)"
37.75720011,128.8700468,hairdresser,"네일,하루","강원도 강릉시 선수촌로 69, 유천메타폴리스 A동 2층 201호 (홍제동)"
37.76840191,128.8824688,hairdresser,"하이,네일(Hi,nail)","강원도 강릉시 원대로 155, 101호 (교동)"
37.76904039,128.9097387,hairdresser,스마일네일,"강원도 강릉시 성덕포남로188번길 14, 102호 (포남동)"
37.76204533,128.9075005,hairdresser,벨로어에스테틱,"강원도 강릉시 경강로2224번길 11, 1층 102호 (포남동)"
37.75792307,128.8850808,hairdresser,진네일갤러리,"강원도 강릉시 원대로20번길 32-1, 1층 (교동)"
37.77626146,128.9353845,hairdresser,라바(LABA),강원도 강릉시 송정길30번길 36 (송정동)
37.73977273,128.8790199,hairdresser,치즈헤어,"강원도 강릉시 관대길15번길 5, 1층 (내곡동)"
37.7697242,128.9126662,hairdresser,수지헤어,"강원도 강릉시 성덕포남로182번길 40, 1층 (포남동)"
37.75548608,128.8938007,hairdresser,이쁜헤어,강원도 강릉시 토성로 158 (임당동)
37.75244344,128.9116641,hairdresser,"네일,뭐해?","강원도 강릉시 용지로 19, 1층 108호 (입암동, 입암현대아파트)"
37.75584363,128.8934694,hairdresser,반함헤어,"강원도 강릉시 임영로164번길 16-1, 1층 (임당동)"
37.75359504,128.8968577,hairdresser,도도헤어,"강원도 강릉시 대학길 4, 2층 (금학동)"
37.77454788,128.9098535,hairdresser,더플러스 머리방(The+플러스 머리방),강원도 강릉시 강릉대로443번길 25-1 (포남동)
37.75216169,128.8978709,hairdresser,미앤미뷰티헤어,"강원도 강릉시 중앙시장3길 29, 1층 (성남동)"
37.75382326,128.8900334,hairdresser,애린네일,"강원도 강릉시 토성로 120, 1층 (용강동)"
37.77006072,128.878852,hairdresser,나영뷰티,"강원도 강릉시 솔올로 91, 1층 (교동)"
37.76677659,128.8795306,hairdresser,디어리스트,"강원도 강릉시 율곡초교길11번길 19, 1층 (교동)"
37.75637933,128.8917103,hairdresser,지니네일,강원도 강릉시 임영로 170-3 (임당동)
