위도,경도,데이터기준일자,highway,support,light_method,light:lit,light:shape,light:tilt
37.4719055,126.6249836,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4717153,126.6248966,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4717623,126.6250653,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4715913,126.6250798,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4722157,126.6237683,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4723656,126.6234829,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4724711,126.6232549,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.472621,126.6229808,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4727711,126.622718,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4720476,126.6240313,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4719506,126.624214,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4718535,126.6243854,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4716324,126.6247399,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.471518,126.6249793,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4720725,126.62385,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4719178,126.6237172,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4716997,126.6243316,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4716439,126.6241857,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4715467,126.6243458,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4720884,126.6236688,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742029,126.6257442,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4740481,126.6256,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4738751,126.6254449,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4736931,126.62529,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4735837,126.625179,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473429,126.6250461,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4732741,126.624902,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4727305,126.6238719,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4728186,126.6237007,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4729244,126.6234953,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4730655,126.6232327,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4731976,126.6229702,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4725189,126.6242714,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4723158,126.6246256,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4721657,126.6248884,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4720336,126.6251508,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4765965,126.6200589,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4764413,126.6198809,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4763042,126.6197138,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4762311,126.6196247,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4761778,126.6196935,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4763149,126.6198606,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4764611,126.6200388,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4764998,126.6202642,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4762492,126.6204044,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4759802,126.6205224,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475675,126.6190696,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756508,126.6193188,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756437,126.6194772,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4757026,126.6175768,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4758033,126.6200282,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475806,126.6202656,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4759021,126.6200038,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4759051,126.6202638,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756984,126.618764,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4757138,126.6185376,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475729,126.6182999,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4757441,126.6180509,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4757683,126.6178017,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4757746,126.6175755,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4755788,126.6193201,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756028,126.6190597,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756176,126.6187881,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756411,126.6184824,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756477,126.6182788,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756629,126.6180411,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4756877,126.6178484,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4750052,126.6188106,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4749192,126.6191627,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4748509,126.6194918,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4747914,126.6197981,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4750861,126.6195666,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4753518,126.6199461,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475544,126.6202026,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4748497,126.61861,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4746496,126.6184554,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4751308,126.6187631,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4753691,126.6191092,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4749756,126.6185964,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4747755,126.6184305,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4745482,126.6182538,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4752149,126.6190216,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4754165,126.6193118,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4750468,126.6185159,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4751069,126.6182661,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4752185,126.6177892,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4744354,126.6193977,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4745227,126.6191586,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4746011,126.6189311,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4746792,126.6186696,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4744167,126.6185727,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742846,126.6188352,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4741617,126.6191088,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4739419,126.6195763,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4740275,126.6191904,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742381,126.6187117,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4743875,126.6183811,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742695,126.6214017,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742809,126.621605,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4741664,126.6218332,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4740785,126.6220157,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4740082,126.6221753,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4739466,126.6223008,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4737705,126.6234232,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4741492,126.6226701,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4743515,126.6222481,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4747323,126.6216759,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4750028,126.6216935,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4750682,126.6218958,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4747656,126.6222179,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4745457,126.6226742,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4743701,126.6230731,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742331,126.6236861,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4745152,126.6239296,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4747427,126.6241176,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47053,126.6275749,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4707752,126.62774,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4710384,126.6279048,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4713016,126.6280695,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4716103,126.6282674,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4719006,126.628443,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4721638,126.6286077,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.470388,126.6246609,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4703691,126.6269109,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4703727,126.6264473,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4703764,126.6259838,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4703812,126.6256219,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4703839,126.6250792,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.470346,126.6272504,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4796194,126.6250798,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4796422,126.6247176,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4796649,126.6243441,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4795882,126.6254987,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4795659,126.6259061,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4795428,126.6262457,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4795113,126.6266307,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47939,126.6270512,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4688604,126.6304541,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4687371,126.6306938,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4684019,126.6313216,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4682784,126.63155,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4681196,126.6318355,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4679784,126.632098,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4677227,126.6325775,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.467458,126.6330684,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4673522,126.6332625,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4671759,126.6336048,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4670348,126.6338674,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4669113,126.6340957,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4681877,126.6322751,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4680907,126.6324577,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4679672,126.6326861,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.467826,126.6329373,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4677024,126.6331657,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4675526,126.633451,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4674027,126.6337363,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4683465,126.6319783,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4684963,126.6316929,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4686463,126.6314189,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4688138,126.6310993,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4689287,126.6309051,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4690938,126.6226159,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4689389,126.6224717,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4690059,126.6228096,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4688328,126.6226433,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4691878,126.6229533,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4692849,126.6227819,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4766958,126.6192996,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4759162,126.6196644,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4771445,126.6191444,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4765078,126.6194048,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4757991,126.6196665,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4763466,126.6194869,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4760957,126.6196046,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4769377,126.6191821,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4766586,126.6191985,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4764614,126.6192926,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4763181,126.6193631,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4761748,126.6194335,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4760041,126.6194819,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4758063,126.6195194,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4768376,126.6190935,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4770081,126.6190338,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4773149,126.6190734,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477568,126.6191479,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4774414,126.619105,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4771699,126.6190082,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4781852,126.6195322,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4780676,126.6194892,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4778866,126.6194247,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477769,126.6193816,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478339,126.6195859,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4785108,126.6196393,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4786826,126.6196927,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4788273,126.6197353,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478981,126.6197777,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4781562,126.6193632,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4780114,126.6193093,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4778938,126.6192663,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4777851,126.619223,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4783643,126.6194385,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4785814,126.6195137,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478717,126.6195451,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4788616,126.6195877,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4758729,126.6175058,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4761343,126.6175123,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4736837,126.6338143,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4735793,126.6341327,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473431,126.6345537,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4737976,126.6335296,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4740093,126.6331414,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4742578,126.632809,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4744885,126.6324995,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4746924,126.6322132,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4748873,126.631927,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4737213,126.6331692,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4739693,126.6327916,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4741377,126.6325511,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4743596,126.6322645,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4745991,126.6319323,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4748386,126.6316113,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4750606,126.6313247,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4735367,126.6335682,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4734061,126.633955,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473284,126.6343077,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473135,126.6346721,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4729466,126.6347434,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4770631,126.6307455,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4766951,126.6308653,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
