위도,경도,amenity,name,addr:full,source,source:date,shop,branch,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door,addr:housename
33.2545653,126.5072614,,GS25 신서귀포점,,공공데이터포털,2018-02-23,,신서귀포점,,신서귀로97번길,45,강정동,,1,,
33.2550279,126.5085509,restaurant,7번가피자신서귀점,,공공데이터포털,2018-02-23,,,,신중로,6,강정동,,1,,
33.3104382,126.3413657,,세븐일레븐 동광점,,공공데이터포털,2018-02-23,convenience,,,동광로,164,안덕면,,,,
33.2491469,126.5657309,restaurant,이칠이,,공공데이터포털,2018-02-23,,,,중정로91번길,7,서귀동,,1,,
33.255487,126.5686054,restaurant,에코소랑꼬라지오꿈앤카페,,공공데이터포털,2018-02-23,,,,일주동로,8777,서홍동,,,,
33.254188,126.6213171,restaurant,쇠소깍탐앤탐스제주점,,공공데이터포털,2018-02-23,,,,쇠소깍로,122,하효동,,,,
33.2472388,126.5092079,restaurant,찜질방매점,,공공데이터포털,2018-02-23,,,,월드컵로,33,법환동,,1,,
33.2835671,126.7051642,,세븐일레븐 서귀포신흥점,,공공데이터포털,2018-02-23,convenience,,,일주동로,6611,남원읍,,,,
33.2641256,126.613848,restaurant,플러스숑,,공공데이터포털,2018-02-23,,,,효돈로,137-1,신효동,,1,,
33.2505248,126.6209111,,GS25 쇠소깍점,,공공데이터포털,2018-02-23,,쇠소깍점,,쇠소깍로,151-8,하효동,,,,
33.2422314,126.566816,restaurant,몬들락,,공공데이터포털,2018-02-23,,,,칠십리로,113,서귀동,,,,
33.4505144,126.9144273,,세븐일레븐 고성점,,공공데이터포털,2018-02-23,convenience,,,고성동서로,66,성산읍,,,,
33.2835671,126.7051642,restaurant,남원휴게소,,공공데이터포털,2018-02-23,,,,일주동로,7224,남원읍,,,,
33.2402708,126.2507128,,CU 서귀일과수로점,,공공데이터포털,2018-02-23,convenience,서귀일과수로점,,일주서로,2817,대정읍,,,,
33.3245683,126.6627718,restaurant,머체왓숲길영농조합법인,,공공데이터포털,2018-02-23,,,,서성로,755,남원읍,,,,
33.3835243,126.8413634,restaurant,산지물마을까페,,공공데이터포털,2018-02-23,,,,중산간동로,7971,동홍동,,,,
33.4721117,126.9331983,restaurant,제주몬순커피,,공공데이터포털,2018-02-23,,,,성산등용로,130-19,성산읍,,,,
33.2139586,126.2573973,,GS25 서귀운진항점,,공공데이터포털,2018-02-23,convenience,서귀운진항점,,최남단해안로125번길,35,대정읍,,1,,
33.2541205,126.560076,,GS25 서귀혁신점,,공공데이터포털,2018-02-23,convenience,서귀혁신점,,대청로,33,강정동,,,101,오름강정웨스트상가
33.3067321,126.7828911,restaurant,매일더탐나,,공공데이터포털,2018-02-23,,,,일주동로6455번길,9,표선면,,1,,
33.3270768,126.8348562,cafe,용용다방,,공공데이터포털,2018-02-23,,,,표선동서로,264,표선면,,2,,
33.3873938,126.8010884,restaurant,툇마루커피,,공공데이터포털,2018-02-23,,,,성읍정의현로,53,표선면,,,,
33.2492088,126.5639079,restaurant,하영꼬치,,공공데이터포털,2018-02-23,,,,중정로73번길,13,서귀동,,,,
33.222978,126.2582595,restaurant,더달,,공공데이터포털,2018-02-23,,,,상모로,289,대정읍,,,,
33.3066927,126.3380858,,GS25 동광로터리점,,공공데이터포털,2018-02-23,convenience,동광로터리점,,신화역사로,493,안덕면,,,,
33.3299649,126.838304,restaurant,카페희상,,공공데이터포털,2018-02-23,,,,표선동서로,324-18,표선면,,,,
33.2687657,126.5857876,,CU 제주516도로점,,공공데이터포털,2018-02-23,convenience,제주516도로점,,516로,176,토평동,,1,,
33.2729636,126.7014772,restaurant,세렌딥,,공공데이터포털,2018-02-23,,,,태위로,522-12,남원읍,,1,,
33.2116302,126.2571631,,CU 서귀최남단해안로점,,공공데이터포털,2018-02-23,convenience,서귀최남단해안로점,,최남단해안로125번길,3,대정읍,,1,,
33.2474816,126.5641679,restaurant,쥬씨올레시장점,,공공데이터포털,2018-02-23,,,,명동로,19-1,서귀동,,1,,
33.4623995,126.9309558,restaurant,성산썬라이즈호텔카페,,공공데이터포털,2018-02-23,,,,성산등용로17번길,35,성산읍,,1,,
33.246516,126.5641733,,GS25 이중섭거리점,,공공데이터포털,2018-02-23,convenience,이중섭거리점,,이중섭로,16,서귀동,,,,
33.4495604,126.9145295,restaurant,성산커피,,공공데이터포털,2018-02-23,,,,고성오조로,65,성산읍,,1,,
33.2862497,126.3077305,restaurant,카페소리,,공공데이터포털,2018-02-23,,,,중산간서로,1981,안덕면,,,,
33.255487,126.5686054,restaurant,엘에이만화카페,,공공데이터포털,2018-02-23,,,,일주동로,8717,서귀동,,1,,
33.3515083,126.7663005,restaurant,구면카페,,공공데이터포털,2018-02-23,,,,중산간동로5220번길,47,표선면,,,,
33.2426579,126.5672071,,CU 자구리점,,공공데이터포털,2018-02-23,convenience,자구리점,,솔동산로21번길,31,서귀동,,1,,
33.2501281,126.5626331,restaurant,서귀포올레마늘통닭,,공공데이터포털,2018-02-23,,,,중정로61번길,25,서귀동,,1,,
33.2471642,126.5637782,restaurant,배배,,공공데이터포털,2018-02-23,,,,명동로,16,서귀동,,1,,
33.226749,126.2988233,,GS25 중문사거리점,,공공데이터포털,2018-02-23,,중문사거리점,,중문로,80,중문동,,,,
33.2593546,126.5598592,cafe,개다방,,공공데이터포털,2018-02-23,,,,중앙로,166,동홍동,,,,
33.2440867,126.5624219,,GS25 서귀솔동산점,,공공데이터포털,2018-02-23,,서귀솔동산점,,솔동산로,20,서귀동,,1,,
33.2536595,126.5087211,restaurant,머니까페,,공공데이터포털,2018-02-23,,,,신서로48번길,31,강정동,,1,,
33.2225934,126.2515947,restaurant,제주설심당모슬포점,,공공데이터포털,2018-02-23,,,,신영로,73,대정읍,,2,,
33.2569055,126.5728955,restaurant,효소하우스,,공공데이터포털,2018-02-23,,,,동홍남로,81,동홍동,,1,,
33.3255023,126.8341283,restaurant,영화분식,,공공데이터포털,2018-02-23,,,,표선중앙로96번길,1,표선면,,1,,
33.4092101,126.7706544,restaurant,목장카페드르쿰다,,공공데이터포털,2018-02-23,,,,번영로,2454,표선면,,1,,
33.2402708,126.2507128,restaurant,파파이스제주모슬포점,,공공데이터포털,2018-02-23,,,,일주서로,2641,대정읍,,1,,
33.2541205,126.560076,restaurant,더커피브루,,공공데이터포털,2018-02-23,,,,대청로,39,강정동,,2,,
33.2541205,126.560076,restaurant,맘스터치신서귀포점,,공공데이터포털,2018-02-23,,,,대청로,39,강정동,,2,202,
33.2438918,126.5547833,,CU 서귀외돌개점,,공공데이터포털,2018-02-23,convenience,서귀외돌개점,,남성중로,131,서홍동,,,,
33.2413732,126.5630768,,세븐일레븐 솔동산점,,공공데이터포털,2018-02-23,convenience,,,천지연로29번길,8,서귀동,,1,,
33.2851761,126.2791491,,CU 제주이노에듀타운점,,공공데이터포털,2018-02-23,convenience,제주이노에듀타운점,,글로벌에듀로,382,대정읍,,1,,
33.2545374,126.4242596,,CU 제주중문마을점,,공공데이터포털,2018-02-23,convenience,제주중문마을점,,중문로,29-1,중문동,,1,,
33.2625567,126.2089836,restaurant,파파스토리,,공공데이터포털,2018-02-23,,,,영락사독로,13,대정읍,,1; 2,,
33.240469,126.493008,,CU 서귀강정이어도로점,,공공데이터포털,2018-02-23,convenience,서귀강정이어도로점,,이어도로,793,강정동,,1,,
33.3299649,126.838304,restaurant,표선카라반,,공공데이터포털,2018-02-23,,,,표선동서로,324-18,표선면,,,,
33.4026908,126.7786807,restaurant,정지,,공공데이터포털,2018-02-23,,,,번영로,2564-13,표선면,,,,
33.2497341,126.564116,restaurant,문어빵굽는문빵9,,공공데이터포털,2018-02-23,,,,중정로73번길,18-1,서귀동,,,,
33.2505248,126.6209111,restaurant,빅스테이크,,공공데이터포털,2018-02-23,,,,쇠소깍로,151-8,하효동,,2,,
33.3745513,126.8725065,restaurant,레드피아노,,공공데이터포털,2018-02-23,,,,일주동로,5185,성산읍,가,1,,
33.255487,126.5686054,,CU 서귀코아루점,,공공데이터포털,2018-02-23,convenience,서귀코아루점,,일주동로,8565,동홍동,,1,,
33.2589312,126.510677,restaurant,도미노피자제주서귀포점,,공공데이터포털,2018-02-23,,,,신서귀로,118,서호동,,,,
33.2253156,126.2567608,,CU 모슬포점,,공공데이터포털,2018-02-23,convenience,모슬포점,,상모대서로,25,대정읍,,,,
33.4618465,126.9342266,,GS25 성산해뜰점,,공공데이터포털,2018-02-23,convenience,성산해뜰점,,일출로,270-8,성산읍,,1,,
33.2610627,126.524605,restaurant,세컨드뮤지오,,공공데이터포털,2018-02-23,,,,중산간동로,8351,호근동,,1,,
33.2472388,126.5092079,restaurant,닥터박스제주월드컵경기장점,,공공데이터포털,2018-02-23,,,,월드컵로,33,법환동,,-1,,
33.2507586,126.5611784,restaurant,맘스터치 서귀중앙점,,공공데이터포털,2018-02-23,,,,중앙로,69,서귀동,,1,,
33.4660418,126.9349606,,CU 제주성산일출점,,공공데이터포털,2018-02-23,convenience,제주성산일출점,,한도로,257,성산읍,,1,,
33.2490074,126.5675574,cafe,로타리다방,,공공데이터포털,2018-02-23,,,,동문로,69,서귀동,,2,,
33.2402708,126.2507128,restaurant,우리들마트,,공공데이터포털,2018-02-23,,,,일주서로,2641,대정읍,,,,
33.2906919,126.3011741,,GS25 서귀서광로점,,공공데이터포털,2018-02-23,convenience,서귀서광로점,,녹차분재로,61,안덕면,,,,
33.254188,126.6213171,restaurant,미어,,공공데이터포털,2018-02-23,,,,쇠소깍로,156,하효동,,2,,
33.2583212,126.5106092,,CU 서귀포시청점,,공공데이터포털,2018-02-23,convenience,서귀포시청점,,신북로,39,강정동,,,,
33.284366,126.276762,,CU 제주삼정지에듀점,,공공데이터포털,2018-02-23,convenience,제주삼정지에듀점,,에듀시티로,148,대정읍,,,105,
33.4629517,126.9353566,restaurant,한국맥도날드(유)제주성산점,,공공데이터포털,2018-02-23,,,,일출로,284-1,성산읍,,1; 2,,
33.4721117,126.9331983,restaurant,텀브커피 여객터미널점,,공공데이터포털,2018-02-23,,,,성산등용로,130-21,성산읍,,1,,
33.4627122,126.9351852,restaurant,이삭토스트앤커피성산점,,공공데이터포털,2018-02-23,,,,일출로,284-4,성산읍,,2,,
33.2590931,126.5564347,restaurant,건강나라구내매점,,공공데이터포털,2018-02-23,,,,홍중로,74,서홍동,,4,,
33.2503593,126.5114684,restaurant,복음이네김밥만두,,공공데이터포털,2018-02-23,,,,김정문화로,64,법환동,,,,
33.227297,126.2485777,,CU 서귀송악도서관점,,공공데이터포털,2018-02-23,convenience,서귀송악도서관점,,동일하모로149번길,5,대정읍,,1,3,
33.2657988,126.5736594,,GS25 오일장점,,공공데이터포털,2018-02-23,convenience,오일장점,,토평서로11번길,155,동홍동,,,,
33.2534102,126.3431685,restaurant,더온,,공공데이터포털,2018-02-23,,,,일주서로,1613-54,안덕면,,1,,
33.3244236,126.8323566,restaurant,난타5000 표선점,,공공데이터포털,2018-02-23,,,,표선동서로,230,표선면,,1,,
33.2421595,126.6100897,restaurant,열린까페,,공공데이터포털,2018-02-23,,,,보목포로,161,하효동,,2,,
33.3089803,126.3402728,restaurant,원물휴게소,,공공데이터포털,2018-02-23,,,,동광로,257,안덕면,,,,
33.2407909,126.6108183,restaurant,게우지코지인갤러리,,공공데이터포털,2018-02-23,,,,보목포로,179,하효동,,1; 2,,
33.4616976,126.9338917,restaurant,까페더모해,,공공데이터포털,2018-02-23,,,,일출로,267,성산읍,,,,
33.2602196,126.5620729,restaurant,단미&CAFE,,공공데이터포털,2018-02-23,,,,중앙로150번길,32,동홍동,,,,
33.2923161,126.2996588,restaurant,별난카페,,공공데이터포털,2018-02-23,,,,녹차분재로,199,안덕면,,,,
33.3084898,126.7790718,restaurant,카페알토산,,공공데이터포털,2018-02-23,,,,토산중앙로15번길,6,표선면,,1,,
33.2564051,126.4018105,,GS25 중문버자야,,공공데이터포털,2018-02-23,convenience,중문버자야,,예래로,38,상예동,,,,
33.378711,126.8797688,restaurant,제이아일랜드,,공공데이터포털,2018-02-23,,,,환해장성로,69,성산읍,,1,,
33.2729636,126.7014772,restaurant,던킨도너츠제주금호리조트점,,공공데이터포털,2018-02-23,,,,태위로,522-12,남원읍,,1,,
33.2741273,126.3636498,restaurant,올레휴게마트,,공공데이터포털,2018-02-23,,,,한창로,128,안덕면,,,,
33.2448621,126.4592692,restaurant,리틀포레스트,,공공데이터포털,2018-02-23,,,,월평로,15,월평동,,,,
33.2549224,126.4087187,restaurant,이디야커피제주중문점,,공공데이터포털,2018-02-23,,,,중문관광로,42,색달동,,1,,
33.2505549,126.5727622,,CU 서귀포가온점,,공공데이터포털,2018-02-23,,서귀포가온점,,태평로512번길,1-4,동홍동,,1,,
33.2570097,126.528149,restaurant,차롱밥상,,공공데이터포털,2018-02-23,,,,호근남로,6,호근동,,,,
33.2476634,126.5584532,,GS25 서귀중정점,,공공데이터포털,2018-02-23,,서귀중정점,,중정로,17-1,서귀동,,1,,
33.23663,126.5109673,,GS25 서귀법환점,,공공데이터포털,2018-02-23,,서귀법환점,,이어도로,900,법환동,,1,,
33.3089803,126.3402728,restaurant,꽃썸,,공공데이터포털,2018-02-23,,,,동광로,151,안덕면,,,,
33.2484225,126.5674188,restaurant,찰스커피,,공공데이터포털,2018-02-23,,,,중정로,104,서귀동,,1,,
33.2572228,126.5739029,,GS25 강정엘에이치점,,공공데이터포털,2018-02-23,convenience,강정엘에이치점,,대청로25번길,9,강정동,,,101; 102,
33.2540891,126.5241674,restaurant,카페 공감각,,공공데이터포털,2018-02-23,,,,서호호근로,77,서호동,,1,,
33.2494747,126.5641385,restaurant,커피탭,,공공데이터포털,2018-02-23,,,,중앙로48번길,23,서귀동,,1,,
33.2550042,126.428374,,CU 제주중문오네뜨점,,공공데이터포털,2018-02-23,convenience,제주중문오네뜨점,,천제연로213번길,44,중문동,,1,,
33.3318834,126.8289703,restaurant,맘스터치표선점,,공공데이터포털,2018-02-23,,,,표선중앙로,8-4,표선면,,,,
33.3258919,126.8344185,restaurant,꼭지분식,,공공데이터포털,2018-02-23,,,,표선중앙로,97,표선면,,,,
33.24973,126.5634949,restaurant,아이스크림연구소,,공공데이터포털,2018-02-23,,,,중앙로54번길,14,서귀동,,1,,
33.2232489,126.2551317,restaurant,도나도넛제주본점,,공공데이터포털,2018-02-23,,,,신영로,130,대정읍,,1,,
33.2439503,126.3360304,,GS25 화순아일랜드점,,공공데이터포털,2018-02-23,convenience,화순아일랜드점,,화순중앙로,94,안덕면,,2,,
33.448917,126.9175588,restaurant,핏제리아모꼬지,,공공데이터포털,2018-02-23,,,,동류암로,20,성산읍,C,1,,
33.2910924,126.3009964,,CU 서귀서광신화점,,공공데이터포털,2018-02-23,convenience,서귀서광신화점,,녹차분재로,64,안덕면,,1,,
33.3835243,126.8413634,restaurant,쏭쏭,,공공데이터포털,2018-02-23,,,,중산간동로,4150-30,성산읍,,1,,
33.34543,126.8541536,restaurant,비욘드북카페,,공공데이터포털,2018-02-23,,,,신천동로,24-30,성산읍,,1; 2,,
33.2541205,126.560076,restaurant,메종드카페(신서귀포),,공공데이터포털,2018-02-23,,,,서호남로32번길,24,서호동,,1,,
33.2528972,126.5755013,,CU 서귀포세기점,,공공데이터포털,2018-02-23,convenience,서귀포세기점,,태평로,551,동홍동,상가,,102; 103,
33.2570704,126.5723268,restaurant,카페드숑,,공공데이터포털,2018-02-23,,,,동홍남로,37,동홍동,,1,,
33.2546735,126.5610815,,세븐일레븐 서귀포시서강파인힐점,,공공데이터포털,2018-02-23,convenience,,,중앙로,199,서홍동,,1,1,서강파인힐5차
33.2397054,126.5644152,,GS25 서귀포부두점,,공공데이터포털,2018-02-23,convenience,서귀포부두점,,칠십리로,78,서귀동,,2,,
33.2598416,126.6217794,,CU 서귀포효돈중앙점,,공공데이터포털,2018-02-23,convenience,서귀포효돈중앙점,,과원동로,3,하효동,,1,101,
33.2402708,126.2507128,restaurant,밀로드,,공공데이터포털,2018-02-23,,,,일주서로,2535,대정읍,,,,
33.3204193,126.7703021,restaurant,용순김밥,,공공데이터포털,2018-02-23,,,,중앙로,199,서홍동,,1,17,서강파인힐5차
33.2663197,126.5671727,restaurant,솔오름전망대,,공공데이터포털,2018-02-23,,,,,,,,,,
33.3953165,126.6846116,restaurant,뚱이네,,공공데이터포털,2018-02-23,,,,,,,,,,
33.4268965,126.8647243,restaurant,브라더커피,,공공데이터포털,2018-02-23,,,,서성일로,511,성산읍,,2,,
33.2663197,126.5671727,restaurant,될놈,,공공데이터포털,2018-02-23,,,,,,,,,,
33.4497382,126.9206376,cafe,스타벅스 제주성산DT점,,공공데이터포털,2018-02-23,,,,일출로,80,성산읍,,1; 2,,
33.2496477,126.5641314,restaurant,제주섬SUM분식,,공공데이터포털,2018-02-23,,,,중정로73번길,18,서귀동,,,,
33.281977,126.6213462,restaurant,내창,,공공데이터포털,2018-02-23,,,,하례로,393,남원읍,,,,
33.3256448,126.8335518,,GS25 제주표선점,,공공데이터포털,2018-02-23,convenience,제주표선점,,표선중앙로,90,표선면,,1,,
33.3953165,126.6846116,restaurant,쉬림프스토어,,공공데이터포털,2018-02-23,,,,,,,,,,
33.414559,126.8960019,restaurant,파랑몽생이,,공공데이터포털,2018-02-23,,,,혼인지로37번길,23-13,성산읍,,1,,
33.2910924,126.3009964,restaurant,코코호도서귀포시신화월드점,,공공데이터포털,2018-02-23,,,,녹차분재로,64,안덕면,,1,,
33.3953165,126.6846116,restaurant,토스트와더치카페,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2663197,126.5671727,restaurant,솔오름푸드트럭,,공공데이터포털,2018-02-23,,,,,,,,,,
33.249596,126.5686053,,GS25 동홍그린점,,공공데이터포털,2018-02-23,convenience,동홍그린점,,동홍동로32번길,12,동홍동,,1,,
33.326215,126.4716831,restaurant,탐라포장마차,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2524682,126.5118522,restaurant,비브레이브,,공공데이터포털,2018-02-23,,,,신서로48번길,66,서호동,,,,
33.2529814,126.3150833,restaurant,앤드,,공공데이터포털,2018-02-23,,,,덕수회관로,14,안덕면,,1,,
33.2438633,126.4513018,restaurant,카페헬로,,공공데이터포털,2018-02-23,,,,이어도로,297,하원동,,1,,
33.4143696,126.8999778,,GS25 성산삼달점,,공공데이터포털,2018-02-23,convenience,성산삼달점,,일주동로,5251,성산읍,,,,
33.2646426,126.5576903,restaurant,소풍키즈카페,,공공데이터포털,2018-02-23,,,,중산간동로,8044-4,서홍동,,,,
33.2788483,126.7185714,restaurant,아일랜드,,공공데이터포털,2018-02-23,,,,태위로,672-8,남원읍,,,,
33.3953165,126.6846116,restaurant,유명한핫도그,,공공데이터포털,2018-02-23,,,,,,,,,,
33.416346,126.889907,restaurant,185펜션,,공공데이터포털,2018-02-23,,,,일주동로,5428-40,성산읍,,1,,
33.3266458,126.8324236,restaurant,밥말리,,공공데이터포털,2018-02-23,,,,표선중앙로,75,표선면,,1,,
33.2526495,126.5045616,restaurant,배스킨라빈스서귀포혁신점,,공공데이터포털,2018-02-23,,,,대청로,43,강정동,,-1,,
33.291839,126.284336,restaurant,바이올가서귀포영어마을점,,공공데이터포털,2018-02-23,,,,에듀시티로,40,대정읍,,1,102,
33.2507993,126.430737,restaurant,쥬씨중문점,,공공데이터포털,2018-02-23,,,,천제연로,242,중문동,,2,,
33.2515559,126.424194,restaurant,배스킨라빈스중문점,,공공데이터포털,2018-02-23,,,,천제연로,182-1,중문동,,,,
33.2526495,126.5045616,restaurant,부자김밥,,공공데이터포털,2018-02-23,,,,대청로,43,강정동,,-1,,
33.4480793,126.9152794,restaurant,제주흑돈만두,,공공데이터포털,2018-02-23,,,,고성오조로,50,성산읍,,,,
33.304846,126.29972,restaurant,신성휴게소,,공공데이터포털,2018-02-23,,,,녹차분재로,45,안덕면,,1,,
33.4404718,126.8822331,,GS25 수산삼거리점,,공공데이터포털,2018-02-23,convenience,수산삼거리점,,서성일로,1029,성산읍,,,,
33.301546,126.317122,restaurant,주식회사명가투썸플레이스제주신화빌라스점,,공공데이터포털,2018-02-23,,,,신화역사로304번길,139,안덕면,,1,,제주신화빌라스 한국스퀘어
33.2483926,126.5692091,restaurant,서귀휴게음식점,,공공데이터포털,2018-02-23,,,,중정로,122,서귀동,,1,,
33.2495549,126.563826,restaurant,올레큐브스테이크,,공공데이터포털,2018-02-23,,,,중정로73번길,15-1,서귀동,,,,
33.2434045,126.5598021,restaurant,망고레이천지연폭포점,,공공데이터포털,2018-02-23,,,,남성중로,2-3,서홍동,,1,,
33.2761847,126.6067488,restaurant,로하스,,공공데이터포털,2018-02-23,,,,하신상로,229,상효동,,1,,
33.3294189,126.3567077,restaurant,광평교푸드트럭,,공공데이터포털,2018-02-23,,,,,,,,,,
33.3258417,126.6696618,restaurant,또와,,공공데이터포털,2018-02-23,,,,,,,,,,
33.301546,126.317122,restaurant,(주)명가로봇김밥신화빌라스제주점,,공공데이터포털,2018-02-23,,,,신화역사로304번길,139,안덕면,,2,,제주신화빌라스 한국스퀘어
33.3835243,126.8413634,restaurant,이디살레,,공공데이터포털,2018-02-23,,,,중산간동로,4150-30,성산읍,,,,
33.2389206,126.2994501,,GS25 신서귀엘에이치점,,공공데이터포털,2018-02-23,convenience,신서귀엘에이치점,,서호남로,92-16,서호동,상가,1,103; 104,
33.301546,126.317122,,CU 제주신화빌라스점,,공공데이터포털,2018-02-23,convenience,제주신화빌라스점,,신화역사로304번길,139,안덕면,,1,,제주신화빌라스 일본테라스
33.2450152,126.5222577,,하영편의점,,공공데이터포털,2018-02-23,convenience,,,이어도로,1041-1,서호동,,1,,
33.4268965,126.8647243,restaurant,풀가개비,,공공데이터포털,2018-02-23,,,,서성일로,335,성산읍,,,,
33.2383561,126.5138691,restaurant,미몽,,공공데이터포털,2018-02-23,,,,이어도로,931,법환동,,1,,
33.2526495,126.5045616,restaurant,탐라220도씨피자 피자투어,,공공데이터포털,2018-02-23,,,,대청로,43,강정동,,-1,,
33.2541205,126.560076,restaurant,뷰티타임,,공공데이터포털,2018-02-23,,,,대청로,37,강정동,,1,104,세종안채오피스텔
33.2195019,126.2479359,cafe,오케이다방,,공공데이터포털,2018-02-23,,,,신영로36번길,45,대정읍,,-1,,
33.2408107,126.3347888,restaurant,카페수애기,,공공데이터포털,2018-02-23,,,,화순중앙로,132,안덕면,,2,,
33.2541205,126.560076,restaurant,메가커피제주혁신도시점,,공공데이터포털,2018-02-23,,,,대청로,34,강정동,상가,1,107,제주강정유승한내들퍼스트오션
33.24761,126.5650596,restaurant,콩툰서귀포점,,공공데이터포털,2018-02-23,,,,명동로,29,서귀동,,3,,
33.291839,126.284336,cafe,스타벅스 제주에듀시티점,,공공데이터포털,2018-02-23,,,,에듀시티로,36,대정읍,,1,,
33.3066927,126.3380858,restaurant,바램,,공공데이터포털,2018-02-23,,,,신화역사로,611,안덕면,,,,
33.2503166,126.5622458,restaurant,애선양행,,공공데이터포털,2018-02-23,,,,중앙로72번길,8-19,서귀동,,1,,
33.2608963,126.5590022,,GS25 서귀소원점,,공공데이터포털,2018-02-23,,서귀소원점,,중앙로,183,서홍동,,1,,
33.2500911,126.5658335,,GS25 서귀동변점,,공공데이터포털,2018-02-23,convenience,서귀동변점,,중앙로48번길,42,서귀동,,1,,
33.23581,126.5062702,restaurant,다가온,,공공데이터포털,2018-02-23,,,,이어도로,852,강정동,,1,,
33.3456001,126.7895359,restaurant,카페샤인,,공공데이터포털,2018-02-23,,,,가시로,340,표선면,,1,,
33.2505672,126.5720227,,GS25 동홍중앙점,,공공데이터포털,2018-02-23,convenience,동홍중앙점,,태평로,509,동홍동,,1,101,
33.2798179,126.2737676,,GS25 구억점,,공공데이터포털,2018-02-23,convenience,구억점,,영어도시로,1,대정읍,,,,
33.2491939,126.5667571,restaurant,먹고가게,,공공데이터포털,2018-02-23,,,,동문로,62,서귀동,,,,
33.4268965,126.8647243,restaurant,트레이통닭,,공공데이터포털,2018-02-23,,,,서성일로,314,성산읍,,,,
33.301546,126.317122,restaurant,투썸플레이스제주신화빌라스점별관,,공공데이터포털,2018-02-23,,,,신화역사로304번길,139,안덕면,,1,,제주신화빌라스 한국스퀘어
33.2451213,126.3852784,,GS25 논짓물점,,공공데이터포털,2018-02-23,convenience,논짓물점,,예래로,229,하예동,,1,,
33.2563117,126.4256818,,GS25 중문희망점,,공공데이터포털,2018-02-23,convenience,중문희망점,,중문로,53,중문동,,1,,
33.228286,126.3076006,,GS25 사계포구점,,공공데이터포털,2018-02-23,convenience,사계포구점,,사계남로,165,안덕면,,,,
33.2761837,126.2571383,,GS25 제주신평점,,공공데이터포털,2018-02-23,convenience,제주신평점,,중산간서로,2613,대정읍,,,,
33.2616977,126.5217426,,CU 서귀호근사거리점,,공공데이터포털,2018-02-23,convenience,서귀호근사거리점,,서호호근로,75,서호동,,1,,
33.2618492,126.407066,restaurant,생수천쉼터,,공공데이터포털,2018-02-23,,,,색달로81번길,53,색달동,,1,,
33.280681,126.707391,restaurant,느영나영초가집,,공공데이터포털,2018-02-23,,,,태위로,483,남원읍,,,,
33.210157,126.2914269,restaurant,모아카페,,공공데이터포털,2018-02-23,,,,형제해안로,296,대정읍,,2,,
33.2654692,126.554049,restaurant,놀멍쉬멍고르멍,,공공데이터포털,2018-02-23,,,,현청로,51,서홍동,,,,
33.4765014,126.8962962,restaurant,묘한상점묘한카페,,공공데이터포털,2018-02-23,,,,시흥상동로,87,성산읍,,,,
33.2480463,126.3309435,,GS25 화순육거리점,,공공데이터포털,2018-02-23,convenience,화순육거리점,,화순로,142,안덕면,C,1,,
33.2159151,126.2575666,restaurant,이디야커피송악산점,,공공데이터포털,2018-02-23,,,,최남단해안로,578,대정읍,,1; 2,,
33.2419198,126.5616902,restaurant,올라,,공공데이터포털,2018-02-23,,,,천지연로41번길,7,서귀동,,1,,
33.2524884,126.5581079,,CU 서귀걸매점,,공공데이터포털,2018-02-23,convenience,서귀걸매점,,일주동로,8709,서귀동,,,,
33.2534226,126.5613107,,GS25 서귀광장점,,공공데이터포털,2018-02-23,convenience,서귀광장점,,일주동로,8678,동홍동,,1,,
33.2589085,126.5104348,,CU 서귀신북로점,,공공데이터포털,2018-02-23,convenience,서귀신북로점,,신서로98번길,74,서호동,,-1,,
33.2715236,126.6076604,restaurant,감귤박물관쉼터,,공공데이터포털,2018-02-23,,,,효돈순환로,441,신효동,,,,
33.4118359,126.9013288,restaurant,오메오메,,공공데이터포털,2018-02-23,,,,온평관전로,94,성산읍,,,,
33.2537273,126.5614624,,세븐일레븐 서귀포오션팰리스점,,공공데이터포털,2018-02-23,convenience,,,중앙로,14,서귀동,,,102,
33.2572632,126.5738737,restaurant,고봉민김밥인서귀포강정점,,공공데이터포털,2018-02-23,,,,대청로25번길,4,강정동,,1,102,
33.2487112,126.5615757,,GS25 서귀엘지점,,공공데이터포털,2018-02-23,convenience,서귀엘지점,,중앙로,45,서귀동,,1,,
33.2496914,126.563856,restaurant,올레흑돼지꼬치구이전문점,,공공데이터포털,2018-02-23,,,,중정로73번길,17,서귀동,,,,
33.2502446,126.4142309,restaurant,옐로우카페,,공공데이터포털,2018-02-23,,,,중문관광로,90,색달동,B,-1,,
33.2491574,126.5692267,restaurant,혜시리네김밥,,공공데이터포털,2018-02-23,,,,동홍로8번길,13,서귀동,,1,,
33.2228813,126.2549566,restaurant,친구네분식,,공공데이터포털,2018-02-23,,,,신영로,124-1,대정읍,,1,,
33.2903783,126.3538589,restaurant,이어휴게마트,,공공데이터포털,2018-02-23,,,,한창로,146,안덕면,,1,,
33.3231773,126.7938632,restaurant,북살롱이마고,,공공데이터포털,2018-02-23,,,,세화강왓로,78,표선면,,1,,
