위도,경도,amenity,name,addr:full,source,source:date,shop
33.3066927,126.3380858,,GS25 동광로터리점,제주특별자치도 서귀포시 안덕면 신화역사로 493,공공데이터포털,2018-02-23,convenience
33.3299649,126.838304,휴게음식점,카페희상,제주특별자치도 서귀포시 표선면 표선동서로 324-18,공공데이터포털,2018-02-23,
33.2687657,126.5857876,,씨유제주516도로점,제주특별자치도 서귀포시 516로 176 1층 (토평동),공공데이터포털,2018-02-23,convenience
33.2729636,126.7014772,휴게음식점,세렌딥,제주특별자치도 서귀포시 남원읍 태위로 522-12 1층,공공데이터포털,2018-02-23,
33.2116302,126.2571631,,씨유서귀최남단해안로점,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 3 1층,공공데이터포털,2018-02-23,convenience
33.2474816,126.5641679,휴게음식점,쥬씨올레시장점,제주특별자치도 서귀포시 명동로 19-1 1층 (서귀동),공공데이터포털,2018-02-23,
33.4623995,126.9309558,휴게음식점,성산썬라이즈호텔카페,제주특별자치도 서귀포시 성산읍 성산등용로17번길 35 1층,공공데이터포털,2018-02-23,
33.246516,126.5641733,,GS25 이중섭거리점,제주특별자치도 서귀포시 이중섭로 16 (서귀동),공공데이터포털,2018-02-23,convenience
33.4495604,126.9145295,휴게음식점,성산커피,제주특별자치도 서귀포시 성산읍 고성오조로 65 1층,공공데이터포털,2018-02-23,
33.2862497,126.3077305,휴게음식점,카페소리,제주특별자치도 서귀포시 안덕면 중산간서로 1981,공공데이터포털,2018-02-23,
33.255487,126.5686054,휴게음식점,엘에이만화카페,제주특별자치도 서귀포시 일주동로 8717 1층 (서귀동),공공데이터포털,2018-02-23,
33.3515083,126.7663005,휴게음식점,구면카페,제주특별자치도 서귀포시 표선면 중산간동로5220번길 47,공공데이터포털,2018-02-23,
33.2426579,126.5672071,,씨유자구리점,제주특별자치도 서귀포시 솔동산로21번길 31 1층 (서귀동),공공데이터포털,2018-02-23,convenience
33.2501281,126.5626331,휴게음식점,서귀포올레마늘통닭,제주특별자치도 서귀포시 중정로61번길 25 1층 (서귀동),공공데이터포털,2018-02-23,
33.2471642,126.5637782,휴게음식점,배배,제주특별자치도 서귀포시 명동로 16 1층 (서귀동),공공데이터포털,2018-02-23,
33.226749,126.2988233,휴게음식점,GS25중문사거리점,제주특별자치도 서귀포시 중문로 80 (중문동),공공데이터포털,2018-02-23,
33.2593546,126.5598592,cafe,개다방,제주특별자치도 서귀포시 중앙로 166 (동홍동),공공데이터포털,2018-02-23,
33.2440867,126.5624219,휴게음식점,GS25서귀솔동산점,제주특별자치도 서귀포시 솔동산로 20 1층 (서귀동),공공데이터포털,2018-02-23,
33.2536595,126.5087211,휴게음식점,머니까페,제주특별자치도 서귀포시 신서로48번길 31 1층 (강정동),공공데이터포털,2018-02-23,
33.2225934,126.2515947,휴게음식점,제주설심당모슬포점,제주특별자치도 서귀포시 대정읍 신영로 73 2층,공공데이터포털,2018-02-23,
33.2569055,126.5728955,휴게음식점,효소하우스,제주특별자치도 서귀포시 동홍남로 81 1층 (동홍동),공공데이터포털,2018-02-23,
33.3255023,126.8341283,휴게음식점,영화분식,제주특별자치도 서귀포시 표선면 표선중앙로96번길 1 1층,공공데이터포털,2018-02-23,
33.4092101,126.7706544,휴게음식점,목장카페드르쿰다,제주특별자치도 서귀포시 표선면 번영로 2454 1층,공공데이터포털,2018-02-23,
33.2402708,126.2507128,휴게음식점,파파이스제주모슬포점,제주특별자치도 서귀포시 대정읍 일주서로 2641 1층,공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,더커피브루,제주특별자치도 서귀포시 대청로 39 2층 (강정동),공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,맘스터치신서귀포점,제주특별자치도 서귀포시 대청로 39 2층 202호 (강정동),공공데이터포털,2018-02-23,
33.2438918,126.5547833,,씨유서귀외돌개점,제주특별자치도 서귀포시 남성중로 131 (서홍동),공공데이터포털,2018-02-23,convenience
33.2413732,126.5630768,휴게음식점,세븐일레븐솔동산점,제주특별자치도 서귀포시 천지연로29번길 8 1층 (서귀동),공공데이터포털,2018-02-23,
33.2851761,126.2791491,,씨유제주이노에듀타운점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382 1층,공공데이터포털,2018-02-23,convenience
33.2545374,126.4242596,,씨유제주중문마을점,제주특별자치도 서귀포시 중문로 29-1 1층 (중문동),공공데이터포털,2018-02-23,convenience
33.2625567,126.2089836,휴게음식점,파파스토리,제주특별자치도 서귀포시 대정읍 영락사독로 13 1 2층,공공데이터포털,2018-02-23,
33.240469,126.493008,,씨유서귀강정이어도로점,제주특별자치도 서귀포시 이어도로 793 1층 (강정동),공공데이터포털,2018-02-23,convenience
33.3299649,126.838304,휴게음식점,표선카라반,제주특별자치도 서귀포시 표선면 표선동서로 324-18,공공데이터포털,2018-02-23,
33.4026908,126.7786807,휴게음식점,정지,제주특별자치도 서귀포시 표선면 번영로 2564-13,공공데이터포털,2018-02-23,
33.2497341,126.564116,휴게음식점,문어빵굽는문빵9,제주특별자치도 서귀포시 중정로73번길 18-1 (서귀동),공공데이터포털,2018-02-23,
33.2505248,126.6209111,휴게음식점,빅스테이크,제주특별자치도 서귀포시 쇠소깍로 151-8 2층 (하효동),공공데이터포털,2018-02-23,
33.3745513,126.8725065,휴게음식점,레드피아노,제주특별자치도 서귀포시 성산읍 일주동로 5185 가동 1층,공공데이터포털,2018-02-23,
33.255487,126.5686054,,씨유서귀코아루점,제주특별자치도 서귀포시 일주동로 8565 105동 1층 (동홍동),공공데이터포털,2018-02-23,convenience
33.2589312,126.510677,휴게음식점,도미노피자제주서귀포점,제주특별자치도 서귀포시 신서귀로 118 (서호동),공공데이터포털,2018-02-23,
33.2253156,126.2567608,,씨유모슬포점,제주특별자치도 서귀포시 대정읍 상모대서로 25,공공데이터포털,2018-02-23,convenience
33.4618465,126.9342266,,GS25 성산해뜰점,제주특별자치도 서귀포시 성산읍 일출로 270-8 1층,공공데이터포털,2018-02-23,convenience
33.2610627,126.524605,휴게음식점,세컨드뮤지오,제주특별자치도 서귀포시 중산간동로 8351 1층 (호근동),공공데이터포털,2018-02-23,
33.2472388,126.5092079,휴게음식점,닥터박스제주월드컵경기장점,제주특별자치도 서귀포시 월드컵로 33 지하1층 (법환동),공공데이터포털,2018-02-23,
33.2507586,126.5611784,휴게음식점,맘스터치 서귀중앙점,제주특별자치도 서귀포시 중앙로 69 1층 (서귀동),공공데이터포털,2018-02-23,
33.4660418,126.9349606,,씨유제주성산일출점,제주특별자치도 서귀포시 성산읍 한도로 257 1층,공공데이터포털,2018-02-23,convenience
33.2490074,126.5675574,cafe,로타리다방,제주특별자치도 서귀포시 동문로 69 2층 (서귀동),공공데이터포털,2018-02-23,
33.2402708,126.2507128,휴게음식점,우리들마트,제주특별자치도 서귀포시 대정읍 일주서로 2641,공공데이터포털,2018-02-23,
33.2906919,126.3011741,,GS25 서귀서광로점,제주특별자치도 서귀포시 안덕면 녹차분재로 61,공공데이터포털,2018-02-23,convenience
33.254188,126.6213171,휴게음식점,미어,제주특별자치도 서귀포시 쇠소깍로 156 2층 (하효동),공공데이터포털,2018-02-23,
33.2583212,126.5106092,,씨유서귀포시청점,제주특별자치도 서귀포시 신북로 39 (강정동),공공데이터포털,2018-02-23,convenience
33.284366,126.276762,,씨유제주삼정지에듀점,제주특별자치도 서귀포시 대정읍 에듀시티로 148 105호,공공데이터포털,2018-02-23,convenience
33.4629517,126.9353566,휴게음식점,한국맥도날드(유)제주성산점,제주특별자치도 서귀포시 성산읍 일출로 284-1 1 2층,공공데이터포털,2018-02-23,
33.4721117,126.9331983,휴게음식점,텀브커피 여객터미널점,제주특별자치도 서귀포시 성산읍 성산등용로 130-21 1층,공공데이터포털,2018-02-23,
33.4627122,126.9351852,휴게음식점,이삭토스트앤커피성산점,제주특별자치도 서귀포시 성산읍 일출로 284-4 2층,공공데이터포털,2018-02-23,
33.2590931,126.5564347,휴게음식점,건강나라구내매점,제주특별자치도 서귀포시 홍중로 74 4층 (서홍동),공공데이터포털,2018-02-23,
33.2503593,126.5114684,휴게음식점,복음이네김밥만두,제주특별자치도 서귀포시 김정문화로 64 (법환동),공공데이터포털,2018-02-23,
33.227297,126.2485777,,씨유서귀송악도서관점,제주특별자치도 서귀포시 대정읍 동일하모로149번길 5 1층 3호,공공데이터포털,2018-02-23,convenience
33.2657988,126.5736594,,GS25 오일장점,제주특별자치도 서귀포시 토평서로11번길 155 (동홍동),공공데이터포털,2018-02-23,convenience
33.2534102,126.3431685,휴게음식점,더온,제주특별자치도 서귀포시 안덕면 일주서로 1613-54 1층,공공데이터포털,2018-02-23,
33.3244236,126.8323566,휴게음식점,난타5000 표선점,제주특별자치도 서귀포시 표선면 표선동서로 230 1층,공공데이터포털,2018-02-23,
33.2421595,126.6100897,휴게음식점,열린까페,제주특별자치도 서귀포시 보목포로 161 2층 (하효동),공공데이터포털,2018-02-23,
33.3089803,126.3402728,휴게음식점,원물휴게소,제주특별자치도 서귀포시 안덕면 동광로 257,공공데이터포털,2018-02-23,
33.2407909,126.6108183,휴게음식점,게우지코지인갤러리,제주특별자치도 서귀포시 보목포로 179 1 2층 (하효동),공공데이터포털,2018-02-23,
33.4616976,126.9338917,휴게음식점,까페더모해,제주특별자치도 서귀포시 성산읍 일출로 267,공공데이터포털,2018-02-23,
33.2602196,126.5620729,휴게음식점,단미&CAFE,제주특별자치도 서귀포시 중앙로150번길 32 (동홍동),공공데이터포털,2018-02-23,
33.2923161,126.2996588,휴게음식점,별난카페,제주특별자치도 서귀포시 안덕면 녹차분재로 199,공공데이터포털,2018-02-23,
33.3084898,126.7790718,휴게음식점,카페알토산,제주특별자치도 서귀포시 표선면 토산중앙로15번길 6 1층,공공데이터포털,2018-02-23,
33.2564051,126.4018105,,GS25 중문버자야,제주특별자치도 서귀포시 예래로 38 (상예동),공공데이터포털,2018-02-23,convenience
33.378711,126.8797688,휴게음식점,제이아일랜드,제주특별자치도 서귀포시 성산읍 환해장성로 69 1층,공공데이터포털,2018-02-23,
33.2729636,126.7014772,휴게음식점,던킨도너츠제주금호리조트점,제주특별자치도 서귀포시 남원읍 태위로 522-12 1층,공공데이터포털,2018-02-23,
33.2741273,126.3636498,휴게음식점,올레휴게마트,제주특별자치도 서귀포시 안덕면 한창로 128,공공데이터포털,2018-02-23,
33.2448621,126.4592692,휴게음식점,리틀포레스트,제주특별자치도 서귀포시 월평로 15 (월평동),공공데이터포털,2018-02-23,
33.2549224,126.4087187,휴게음식점,이디야커피제주중문점,제주특별자치도 서귀포시 중문관광로 42 1층 (색달동),공공데이터포털,2018-02-23,
33.2505549,126.5727622,휴게음식점,CU서귀포가온점,제주특별자치도 서귀포시 태평로512번길 1-4 1층 (동홍동),공공데이터포털,2018-02-23,
33.2570097,126.528149,휴게음식점,차롱밥상,제주특별자치도 서귀포시 호근남로 6 (호근동),공공데이터포털,2018-02-23,
33.2476634,126.5584532,휴게음식점,GS25서귀중정점,제주특별자치도 서귀포시 중정로 17-1 1층 (서귀동),공공데이터포털,2018-02-23,
33.23663,126.5109673,휴게음식점,GS25서귀법환점,제주특별자치도 서귀포시 이어도로 900 1층 (법환동),공공데이터포털,2018-02-23,
33.3089803,126.3402728,휴게음식점,꽃썸,제주특별자치도 서귀포시 안덕면 동광로 151,공공데이터포털,2018-02-23,
33.2484225,126.5674188,휴게음식점,찰스커피,제주특별자치도 서귀포시 중정로 104 1층 (서귀동),공공데이터포털,2018-02-23,
33.2572228,126.5739029,,GS25 강정엘에이치점,제주특별자치도 서귀포시 대청로25번길 9 101 102호 (강정동),공공데이터포털,2018-02-23,convenience
33.2540891,126.5241674,휴게음식점,카페 공감각,제주특별자치도 서귀포시 서호호근로 77 1층 (서호동),공공데이터포털,2018-02-23,
33.2494747,126.5641385,휴게음식점,커피탭,제주특별자치도 서귀포시 중앙로48번길 23 1층 (서귀동),공공데이터포털,2018-02-23,
33.2550042,126.428374,,씨유제주중문오네뜨점,제주특별자치도 서귀포시 천제연로213번길 44 1층 (중문동),공공데이터포털,2018-02-23,convenience
33.3318834,126.8289703,휴게음식점,맘스터치표선점,제주특별자치도 서귀포시 표선면 표선중앙로 8-4,공공데이터포털,2018-02-23,
33.3258919,126.8344185,휴게음식점,꼭지분식,제주특별자치도 서귀포시 표선면 표선중앙로 97,공공데이터포털,2018-02-23,
33.24973,126.5634949,휴게음식점,아이스크림연구소,제주특별자치도 서귀포시 중앙로54번길 14 1층 (서귀동),공공데이터포털,2018-02-23,
33.2232489,126.2551317,휴게음식점,도나도넛제주본점,제주특별자치도 서귀포시 대정읍 신영로 130 1층,공공데이터포털,2018-02-23,
33.2439503,126.3360304,,GS25 화순아일랜드점,제주특별자치도 서귀포시 안덕면 화순중앙로 94 2층,공공데이터포털,2018-02-23,convenience
33.448917,126.9175588,휴게음식점,핏제리아모꼬지,제주특별자치도 서귀포시 성산읍 동류암로 20 C동 1층,공공데이터포털,2018-02-23,
33.2910924,126.3009964,,씨유서귀서광신화점,제주특별자치도 서귀포시 안덕면 녹차분재로 64 1층,공공데이터포털,2018-02-23,convenience
33.3835243,126.8413634,휴게음식점,쏭쏭,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 1층,공공데이터포털,2018-02-23,
33.34543,126.8541536,휴게음식점,비욘드북카페,제주특별자치도 서귀포시 성산읍 신천동로 24-30 1 2층,공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,메종드카페(신서귀포),제주특별자치도 서귀포시 서호남로32번길 24 1층 (서호동),공공데이터포털,2018-02-23,
33.2528972,126.5755013,,씨유서귀포세기점,제주특별자치도 서귀포시 태평로 551 상가동 102 103호 (동홍동),공공데이터포털,2018-02-23,convenience
33.2570704,126.5723268,휴게음식점,카페드숑,제주특별자치도 서귀포시 동홍남로 37 1층 (동홍동),공공데이터포털,2018-02-23,
33.2546735,126.5610815,휴게음식점,세븐일레븐서귀포시서강파인힐점,제주특별자치도 서귀포시 중앙로 199 1층 1호 (서홍동 서강파인힐),공공데이터포털,2018-02-23,
33.2397054,126.5644152,,GS25 서귀포부두점,제주특별자치도 서귀포시 칠십리로 78 2층 (서귀동),공공데이터포털,2018-02-23,convenience
33.2598416,126.6217794,,씨유서귀포효돈중앙점,제주특별자치도 서귀포시 과원동로 3 102동 1층 101호 (하효동),공공데이터포털,2018-02-23,convenience
33.2402708,126.2507128,휴게음식점,밀로드,제주특별자치도 서귀포시 대정읍 일주서로 2535,공공데이터포털,2018-02-23,
33.3204193,126.7703021,휴게음식점,용순김밥,제주특별자치도 서귀포시 중앙로 199 1층 17호 (서홍동 서강파인힐5차),공공데이터포털,2018-02-23,
33.2663197,126.5671727,휴게음식점,솔오름전망대, ,공공데이터포털,2018-02-23,
33.3953165,126.6846116,휴게음식점,뚱이네, ,공공데이터포털,2018-02-23,
33.4268965,126.8647243,휴게음식점,브라더커피,제주특별자치도 서귀포시 성산읍 서성일로 511 2층,공공데이터포털,2018-02-23,
33.2663197,126.5671727,휴게음식점,될놈, ,공공데이터포털,2018-02-23,
33.4497382,126.9206376,휴게음식점,스타벅스제주성산DT점,제주특별자치도 서귀포시 성산읍 일출로 80 1 2층,공공데이터포털,2018-02-23,
33.2496477,126.5641314,휴게음식점,제주섬SUM분식,제주특별자치도 서귀포시 중정로73번길 18 (서귀동),공공데이터포털,2018-02-23,
33.281977,126.6213462,휴게음식점,내창,제주특별자치도 서귀포시 남원읍 하례로 393,공공데이터포털,2018-02-23,
33.3256448,126.8335518,,GS25 제주표선점,제주특별자치도 서귀포시 표선면 표선중앙로 90 1층,공공데이터포털,2018-02-23,convenience
33.3953165,126.6846116,휴게음식점,쉬림프스토어, ,공공데이터포털,2018-02-23,
33.414559,126.8960019,휴게음식점,파랑몽생이,제주특별자치도 서귀포시 성산읍 혼인지로37번길 23-13 1층,공공데이터포털,2018-02-23,
33.2910924,126.3009964,휴게음식점,코코호도서귀포시신화월드점,제주특별자치도 서귀포시 안덕면 녹차분재로 64 1층,공공데이터포털,2018-02-23,
33.3953165,126.6846116,휴게음식점,토스트와더치카페, ,공공데이터포털,2018-02-23,
33.2663197,126.5671727,휴게음식점,솔오름푸드트럭, ,공공데이터포털,2018-02-23,
33.249596,126.5686053,,GS25 동홍그린점,제주특별자치도 서귀포시 동홍동로32번길 12 1층 (동홍동),공공데이터포털,2018-02-23,convenience
33.326215,126.4716831,휴게음식점,탐라포장마차, ,공공데이터포털,2018-02-23,
33.2524682,126.5118522,휴게음식점,비브레이브,제주특별자치도 서귀포시 신서로48번길 66 (서호동),공공데이터포털,2018-02-23,
33.2529814,126.3150833,휴게음식점,앤드,제주특별자치도 서귀포시 안덕면 덕수회관로 14 1층,공공데이터포털,2018-02-23,
33.2438633,126.4513018,휴게음식점,카페헬로,제주특별자치도 서귀포시 이어도로 297 1층 (하원동),공공데이터포털,2018-02-23,
33.4143696,126.8999778,,GS25 성산삼달점,제주특별자치도 서귀포시 성산읍 일주동로 5251,공공데이터포털,2018-02-23,convenience
33.2646426,126.5576903,휴게음식점,소풍키즈카페,제주특별자치도 서귀포시 중산간동로 8044-4 (서홍동),공공데이터포털,2018-02-23,
33.2788483,126.7185714,휴게음식점,아일랜드,제주특별자치도 서귀포시 남원읍 태위로 672-8,공공데이터포털,2018-02-23,
33.3953165,126.6846116,휴게음식점,유명한핫도그, ,공공데이터포털,2018-02-23,
33.416346,126.889907,휴게음식점,185펜션,제주특별자치도 서귀포시 성산읍 일주동로 5428-40 1층,공공데이터포털,2018-02-23,
33.3266458,126.8324236,휴게음식점,밥말리,제주특별자치도 서귀포시 표선면 표선중앙로 75 1층,공공데이터포털,2018-02-23,
33.2526495,126.5045616,휴게음식점,배스킨라빈스서귀포혁신점,제주특별자치도 서귀포시 대청로 43 지하1층 (강정동),공공데이터포털,2018-02-23,
33.291839,126.284336,휴게음식점,바이올가서귀포영어마을점,제주특별자치도 서귀포시 대정읍 에듀시티로 40 1층 102호,공공데이터포털,2018-02-23,
33.2507993,126.430737,휴게음식점,쥬씨중문점,제주특별자치도 서귀포시 천제연로 242 2층 (중문동),공공데이터포털,2018-02-23,
33.2515559,126.424194,휴게음식점,배스킨라빈스중문점,제주특별자치도 서귀포시 천제연로 182-1 (중문동),공공데이터포털,2018-02-23,
33.2526495,126.5045616,휴게음식점,부자김밥,제주특별자치도 서귀포시 대청로 43 지하1층 (강정동),공공데이터포털,2018-02-23,
33.4480793,126.9152794,휴게음식점,제주흑돈만두,제주특별자치도 서귀포시 성산읍 고성오조로 50,공공데이터포털,2018-02-23,
33.304846,126.29972,휴게음식점,신성휴게소,제주특별자치도 서귀포시 안덕면 녹차분재로 45 1층,공공데이터포털,2018-02-23,
33.4404718,126.8822331,,GS25 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029,공공데이터포털,2018-02-23,convenience
33.301546,126.317122,휴게음식점,주식회사명가투썸플레이스제주신화빌라스점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139 1층 (제주신화빌라스 한국스퀘어),공공데이터포털,2018-02-23,
33.2483926,126.5692091,휴게음식점,서귀휴게음식점,제주특별자치도 서귀포시 중정로 122 1층 (서귀동),공공데이터포털,2018-02-23,
33.2495549,126.563826,휴게음식점,올레큐브스테이크,제주특별자치도 서귀포시 중정로73번길 15-1 (서귀동),공공데이터포털,2018-02-23,
33.2434045,126.5598021,휴게음식점,망고레이천지연폭포점,제주특별자치도 서귀포시 남성중로 2-3 1층 (서홍동),공공데이터포털,2018-02-23,
33.2761847,126.6067488,휴게음식점,로하스,제주특별자치도 서귀포시 하신상로 229 1층 (상효동),공공데이터포털,2018-02-23,
33.3294189,126.3567077,휴게음식점,광평교푸드트럭, ,공공데이터포털,2018-02-23,
33.3258417,126.6696618,휴게음식점,또와, ,공공데이터포털,2018-02-23,
33.301546,126.317122,휴게음식점,(주)명가로봇김밥신화빌라스제주점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139 2층 (신화빌라스 한국스퀘어),공공데이터포털,2018-02-23,
33.3835243,126.8413634,휴게음식점,이디살레,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,공공데이터포털,2018-02-23,
33.2389206,126.2994501,,GS25 신서귀엘에이치점,제주특별자치도 서귀포시 서호남로 92-16 상가동 1층 103 104호 (서호동),공공데이터포털,2018-02-23,convenience
33.301546,126.317122,,씨유제주신화빌라스점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139 1층 (제주신화빌라스일본테라스),공공데이터포털,2018-02-23,convenience
33.2450152,126.5222577,,하영편의점,제주특별자치도 서귀포시 이어도로 1041-1 1층 (서호동),공공데이터포털,2018-02-23,convenience
33.4268965,126.8647243,휴게음식점,풀가개비,제주특별자치도 서귀포시 성산읍 서성일로 335,공공데이터포털,2018-02-23,
33.2383561,126.5138691,휴게음식점,미몽,제주특별자치도 서귀포시 이어도로 931 1층 (법환동),공공데이터포털,2018-02-23,
33.2526495,126.5045616,휴게음식점,탐라220도씨피자 피자투어,제주특별자치도 서귀포시 대청로 43 지하1층 (강정동),공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,뷰티타임,제주특별자치도 서귀포시 대청로 37 1층 104호 (강정동 세종안채오피스텔),공공데이터포털,2018-02-23,
33.2195019,126.2479359,cafe,오케이다방,제주특별자치도 서귀포시 대정읍 신영로36번길 45 지하1층,공공데이터포털,2018-02-23,
33.2408107,126.3347888,휴게음식점,카페수애기,제주특별자치도 서귀포시 안덕면 화순중앙로 132 2층,공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,메가커피제주혁신도시점,제주특별자치도 서귀포시 대청로 34 1층 107호 (강정동 제주강정유승한내들퍼스트오션상가동),공공데이터포털,2018-02-23,
33.24761,126.5650596,휴게음식점,콩툰서귀포점,제주특별자치도 서귀포시 명동로 29 3층 (서귀동),공공데이터포털,2018-02-23,
33.291839,126.284336,휴게음식점,스타벅스제주에듀시티점,제주특별자치도 서귀포시 대정읍 에듀시티로 36 1층,공공데이터포털,2018-02-23,
33.3066927,126.3380858,휴게음식점,바램,제주특별자치도 서귀포시 안덕면 신화역사로 611,공공데이터포털,2018-02-23,
33.2503166,126.5622458,휴게음식점,애선양행,제주특별자치도 서귀포시 중앙로72번길 8-19 1층 (서귀동),공공데이터포털,2018-02-23,
33.2608963,126.5590022,휴게음식점,GS25서귀소원점,제주특별자치도 서귀포시 중앙로 183 1층 (서홍동),공공데이터포털,2018-02-23,
33.2500911,126.5658335,,GS25 서귀동변점,제주특별자치도 서귀포시 중앙로48번길 42 1층 (서귀동),공공데이터포털,2018-02-23,convenience
33.23581,126.5062702,휴게음식점,다가온,제주특별자치도 서귀포시 이어도로 852 1층 (강정동),공공데이터포털,2018-02-23,
33.3456001,126.7895359,휴게음식점,카페샤인,제주특별자치도 서귀포시 표선면 가시로 340 1층,공공데이터포털,2018-02-23,
33.2505672,126.5720227,,GS25 동홍중앙점,제주특별자치도 서귀포시 태평로 509 1층 101호 (동홍동),공공데이터포털,2018-02-23,convenience
33.2798179,126.2737676,,GS25 구억점,제주특별자치도 서귀포시 대정읍 영어도시로 1,공공데이터포털,2018-02-23,convenience
33.2491939,126.5667571,휴게음식점,먹고가게,제주특별자치도 서귀포시 동문로 62 (서귀동),공공데이터포털,2018-02-23,
33.4268965,126.8647243,휴게음식점,트레이통닭,제주특별자치도 서귀포시 성산읍 서성일로 314,공공데이터포털,2018-02-23,
33.301546,126.317122,휴게음식점,투썸플레이스제주신화빌라스점별관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139 1층 (제주신화빌라스한국스퀘어),공공데이터포털,2018-02-23,
33.2451213,126.3852784,,GS25 논짓물점,제주특별자치도 서귀포시 예래로 229 1층 (하예동),공공데이터포털,2018-02-23,convenience
33.2563117,126.4256818,,GS25 중문희망점,제주특별자치도 서귀포시 중문로 53 1층 (중문동),공공데이터포털,2018-02-23,convenience
33.228286,126.3076006,,GS25 사계포구점,제주특별자치도 서귀포시 안덕면 사계남로 165,공공데이터포털,2018-02-23,convenience
33.2761837,126.2571383,,GS25 제주신평점,제주특별자치도 서귀포시 대정읍 중산간서로 2613,공공데이터포털,2018-02-23,convenience
33.2616977,126.5217426,,씨유서귀호근사거리점,제주특별자치도 서귀포시 서호호근로 75 1층 (서호동),공공데이터포털,2018-02-23,convenience
33.2618492,126.407066,휴게음식점,생수천쉼터,제주특별자치도 서귀포시 색달로81번길 53 1층 (색달동),공공데이터포털,2018-02-23,
33.280681,126.707391,휴게음식점,느영나영초가집,제주특별자치도 서귀포시 남원읍 태위로 483,공공데이터포털,2018-02-23,
33.210157,126.2914269,휴게음식점,모아카페,제주특별자치도 서귀포시 대정읍 형제해안로 296 2층,공공데이터포털,2018-02-23,
33.2654692,126.554049,휴게음식점,놀멍쉬멍고르멍,제주특별자치도 서귀포시 현청로 51 (서홍동),공공데이터포털,2018-02-23,
33.4765014,126.8962962,휴게음식점,묘한상점묘한카페,제주특별자치도 서귀포시 성산읍 시흥상동로 87,공공데이터포털,2018-02-23,
33.2480463,126.3309435,,GS25 화순육거리점,제주특별자치도 서귀포시 안덕면 화순로 142 C동 1층,공공데이터포털,2018-02-23,convenience
33.2159151,126.2575666,휴게음식점,이디야커피송악산점,제주특별자치도 서귀포시 대정읍 최남단해안로 578 1 2층,공공데이터포털,2018-02-23,
33.2419198,126.5616902,휴게음식점,올라,제주특별자치도 서귀포시 천지연로41번길 7 1층 (서귀동),공공데이터포털,2018-02-23,
33.2524884,126.5581079,,씨유서귀걸매점,제주특별자치도 서귀포시 일주동로 8709 (서귀동),공공데이터포털,2018-02-23,convenience
33.2534226,126.5613107,,GS25 서귀광장점,제주특별자치도 서귀포시 일주동로 8678 1층 (동홍동),공공데이터포털,2018-02-23,convenience
33.2589085,126.5104348,,씨유서귀신북로점,제주특별자치도 서귀포시 신서로98번길 74 지하1층 (서호동),공공데이터포털,2018-02-23,convenience
33.2715236,126.6076604,휴게음식점,감귤박물관쉼터,제주특별자치도 서귀포시 효돈순환로 441 (신효동),공공데이터포털,2018-02-23,
33.4118359,126.9013288,휴게음식점,오메오메,제주특별자치도 서귀포시 성산읍 온평관전로 94,공공데이터포털,2018-02-23,
33.2537273,126.5614624,휴게음식점,세븐일레븐서귀포오션팰리스점,제주특별자치도 서귀포시 중앙로 14 102호 (서귀동),공공데이터포털,2018-02-23,
33.2572632,126.5738737,휴게음식점,고봉민김밥인서귀포강정점,제주특별자치도 서귀포시 대청로25번길 4 1층 (강정동 102호),공공데이터포털,2018-02-23,
33.2487112,126.5615757,,GS25 서귀엘지점,제주특별자치도 서귀포시 중앙로 45 1층 (서귀동),공공데이터포털,2018-02-23,convenience
33.2496914,126.563856,휴게음식점,올레흑돼지꼬치구이전문점,제주특별자치도 서귀포시 중정로73번길 17 (서귀동),공공데이터포털,2018-02-23,
33.2502446,126.4142309,휴게음식점,옐로우카페,제주특별자치도 서귀포시 중문관광로 90 B동 지하1층 (색달동),공공데이터포털,2018-02-23,
33.2491574,126.5692267,휴게음식점,혜시리네김밥,제주특별자치도 서귀포시 동홍로8번길 13 1층 (서귀동),공공데이터포털,2018-02-23,
33.2228813,126.2549566,휴게음식점,친구네분식,제주특별자치도 서귀포시 대정읍 신영로 124-1 1층,공공데이터포털,2018-02-23,
33.2903783,126.3538589,휴게음식점,이어휴게마트,제주특별자치도 서귀포시 안덕면 한창로 146 1층,공공데이터포털,2018-02-23,
33.3231773,126.7938632,휴게음식점,북살롱이마고,제주특별자치도 서귀포시 표선면 세화강왓로 78 1층,공공데이터포털,2018-02-23,
33.2410807,126.5938804,휴게음식점,제주아우룸,제주특별자치도 서귀포시 보목로64번길 22 1층 (보목동),공공데이터포털,2018-02-23,
