위도,경도,ref,name,operator,source,source:date,public_transport,bus,highway
34.811445,128.387602,2163,세포마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.873995,128.412806,5153,코아루아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.874162,128.412901,5154,코아루아파트,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.893118,128.36978,4101,동래마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.89323,128.369932,4102,동래마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.890018,128.37475,4054,송계마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.890421,128.374518,4068,송계마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.890987,128.375682,4095,법송1길,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.891168,128.37572,4096,법송1길,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.893516,128.374033,4097,법송3길,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.893732,128.374041,4098,법송4길,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.897118,128.37167,4099,법송5길,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.897329,128.37166,4100,법송6길,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.82587,128.39774,1731,사량도여객선터미널,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.826008,128.397777,1732,사량도여객선터미널,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.882197,128.413267,5067,죽림마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.881678,128.331676,4104,갈릴리교회,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.881652,128.331793,4103,갈릴리교회,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.769911,128.415899,2161,물개마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.769856,128.415724,2162,물개마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.767427,128.421506,2179,물개마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.776787,128.396973,2180,연명마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.776748,128.397082,2181,연명마을입구,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
34.964361,128.404065,5103,춘원마을,경상남도 통영시,공공데이터포털,2020-07-28,platform,yes,bus_stop
