위도,경도,name,name:ko,highway,public_transport
36.974282,128.21124,만덕사입구,만덕사입구,bus_stop,platform
36.978178,128.204444,능강리 능강팬션,능강리 능강팬션,bus_stop,platform
36.979577,128.20347,능강,능강,bus_stop,platform
36.981663,128.200825,능강리,능강리,bus_stop,platform
36.925146,128.227929,계란리,계란리,bus_stop,platform
36.92568,128.2274,계란리,계란리,bus_stop,platform
36.926606,128.181395,내리,내리,bus_stop,platform
36.919344,128.191468,적곡,적곡,bus_stop,platform
36.917482,128.200352,적곡마을,적곡마을,bus_stop,platform
36.907566,128.196892,수곡1리,수곡1리,bus_stop,platform
36.903193,128.228121,수곡,수곡,bus_stop,platform
36.912905,128.220003,짚실,짚실,bus_stop,platform
36.909548,128.227299,수청거리,수청거리,bus_stop,platform
36.899222,128.230926,대전2리,대전2리,bus_stop,platform
36.90698,128.244909,양당,양당,bus_stop,platform
36.905283,128.242166,대전리 양당,대전리 양당,bus_stop,platform
36.914524,128.217078,수리,수리,bus_stop,platform
36.967154,128.165938,율지리,율지리,bus_stop,platform
36.959358,128.14637,고명리 본동,고명리 본동,bus_stop,platform
36.904109,128.238829,대전리,대전리,bus_stop,platform
36.934858,128.177217,남제천 농협,남제천 농협,bus_stop,platform
37.14828,128.214743,보건복지센터(구시청),보건복지센터(구시청),bus_stop,platform
37.15214,128.217591,청전우체국,청전우체국,bus_stop,platform
37.143912,128.203158,성한아파트,성한아파트,bus_stop,platform
37.149767,128.214454,비둘기 아파트,비둘기 아파트,bus_stop,platform
37.150046,128.214984,기업은행,기업은행,bus_stop,platform
37.151593,128.216238,비둘기아파트,비둘기아파트,bus_stop,platform
37.154029,128.214748,청전2차주공아파트,청전2차주공아파트,bus_stop,platform
37.148155,128.218806,현대산업개발아파트,현대산업개발아파트,bus_stop,platform
37.145289,128.214183,제고입구,제고입구,bus_stop,platform
37.147362,128.213986,보건복지센터(구시청),보건복지센터(구시청),bus_stop,platform
37.146163,128.204009,대제중학교,대제중학교,bus_stop,platform
37.146046,128.209311,두진백로아파트,두진백로아파트,bus_stop,platform
37.157252,128.211413,청전동,청전동,bus_stop,platform
37.153167,128.218134,제천여중,제천여중,bus_stop,platform
37.157854,128.212181,제천현대아파트,제천현대아파트,bus_stop,platform
37.185653,128.266084,무도리,무도리,bus_stop,platform
37.18452,128.265348,무도리,무도리,bus_stop,platform
37.18807,128.27311,무도리,무도리,bus_stop,platform
37.189879,128.281868,시곡리,시곡리,bus_stop,platform
37.189452,128.287172,송학테크노빌,송학테크노빌,bus_stop,platform
37.189452,128.287172,송학테크노빌,송학테크노빌,bus_stop,platform
37.189231,128.289063,시곡리,시곡리,bus_stop,platform
37.189382,128.289841,시곡리,시곡리,bus_stop,platform
37.188571,128.289984,시곡리,시곡리,bus_stop,platform
37.192787,128.290293,시곡리 샘골마을,시곡리 샘골마을,bus_stop,platform
37.1966,128.293676,시곡리,시곡리,bus_stop,platform
37.19865,128.295317,입석리,입석리,bus_stop,platform
37.207792,128.300862,입석리,입석리,bus_stop,platform
37.206793,128.296667,입석리,입석리,bus_stop,platform
37.208815,128.295132,입석2리,입석2리,bus_stop,platform
37.20923,128.309295,샘골,샘골,bus_stop,platform
37.210763,128.315408,가둑,가둑,bus_stop,platform
37.211053,128.318147,장곡리 ,장곡리 ,bus_stop,platform
37.210538,128.322224,장곡리 ,장곡리 ,bus_stop,platform
37.182617,128.261861,무도리,무도리,bus_stop,platform
37.1799,128.259678,무도2리,무도2리,bus_stop,platform
37.176006,128.252019,양만전,양만전,bus_stop,platform
37.17465,128.249604,음만전,음만전,bus_stop,platform
37.17465,128.249604,음만전,음만전,bus_stop,platform
37.171114,128.25127,음지만지실,음지만지실,bus_stop,platform
37.158988,128.253932,무도리,무도리,bus_stop,platform
37.154111,128.250988,무도3리,무도3리,bus_stop,platform
37-18398,128.26331,송학면행정복지센터,송학면행정복지센터,bus_stop,platform
37.150663,128.249007,무도리,무도리,bus_stop,platform
37.184062,128.252147,지실,지실,bus_stop,platform
37.185123,128.244672,도화리,도화리,bus_stop,platform
37.18223,128.231497,도화리,도화리,bus_stop,platform
37.181119,128.223418,도화리,도화리,bus_stop,platform
37.190978,128.227694,포전리 ,포전리 ,bus_stop,platform
37.197661,128.243248,포전리 ,포전리 ,bus_stop,platform
37.208844,128.243036,송한1리,송한1리,bus_stop,platform
37.211446,128.24007,송한리,송한리,bus_stop,platform
37.215234,128.238201,송한리,송한리,bus_stop,platform
37.215298,128.237728,송한2리,송한2리,bus_stop,platform
37.220003,128.237179,송한리,송한리,bus_stop,platform
37.225023,128.223278,송한리,송한리,bus_stop,platform
37.229367,128.222919,송한리,송한리,bus_stop,platform
37.239256,128.200835,오미리,오미리,bus_stop,platform
37.183448,128.29171,시곡리,시곡리,bus_stop,platform
37.189112,128.289626,시곡삼거리(시내방면),시곡삼거리(시내방면),bus_stop,platform
37.200559,128.299583,입석리,입석리,bus_stop,platform
37.153503,128.225915,장락동,장락동,bus_stop,platform
37.15206,128.226529,장락동,장락동,bus_stop,platform
37.152582,128.222557,장락동,장락동,bus_stop,platform
37.155157,128.223735,장락동,장락동,bus_stop,platform
37.158155,128.225084,장락동,장락동,bus_stop,platform
37.157839,128.225387,장락동,장락동,bus_stop,platform
37.158821,128.225266,장락 회차장,장락 회차장,bus_stop,platform
37.16052,128.222704,롯데캐슬아파트,롯데캐슬아파트,bus_stop,platform
37.152018,128.220439,미림청솔아파트,미림청솔아파트,bus_stop,platform
37.155525,128.228825,제천교통앞,제천교통앞,bus_stop,platform
37.152959,128.227849,장락동,장락동,bus_stop,platform
37.149232,128.225845,파라디아아파트입구,파라디아아파트입구,bus_stop,platform
37.148028,128.224266,제천운수,제천운수,bus_stop,platform
37.147417,128.223172,장락동,장락동,bus_stop,platform
37.145424,128.224033,장락동,장락동,bus_stop,platform
37.149327,128.22356,장락동,장락동,bus_stop,platform
37.150408,128.233099,장락동,장락동,bus_stop,platform
37.140206,128.219492,교 동,교 동,bus_stop,platform
37.139747,128.218861,교 동,교 동,bus_stop,platform
37.13998,128.214911,교동새마을금고,교동새마을금고,bus_stop,platform
36.908812,128.165777,성내리,성내리,bus_stop,platform
36.91592,128.161482,성암,성암,bus_stop,platform
36.927678,128.142145,신현리,신현리,bus_stop,platform
36.920188,128.143287,신현1리,신현1리,bus_stop,platform
36.921422,128.118933,신현2리,신현2리,bus_stop,platform
36.914634,128.111919,수산2리,수산2리,bus_stop,platform
36.914926,128.109013,수산2리,수산2리,bus_stop,platform
36.914711,128.116554,수산2리,수산2리,bus_stop,platform
36.915185,128.100764,수산1리,수산1리,bus_stop,platform
36.915185,128.100764,수산1리,수산1리,bus_stop,platform
36.902069,128.124289,금곡리,금곡리,bus_stop,platform
36.894737,128.136989,광천리,광천리,bus_stop,platform
36.893364,128.139971,월악,월악,bus_stop,platform
36.882756,128.14823,광천리,광천리,bus_stop,platform
36.871514,128.151293,억수리,억수리,bus_stop,platform
36.899664,128.146715,삼전리,삼전리,bus_stop,platform
36.901701,128.160308,월롱리,월롱리,bus_stop,platform
36.905212,128.175184,선고3리,선고3리,bus_stop,platform
36.894177,128.183899,선고2리,선고2리,bus_stop,platform
36.893742,128.202096,선고1리,선고1리,bus_stop,platform
36.891371,128.2077,선고1리,선고1리,bus_stop,platform
36.875608,128.22814,도기리,도기리,bus_stop,platform
36.878767,128.225434,도기리,도기리,bus_stop,platform
36.873479,128.224286,도기리,도기리,bus_stop,platform
36.902002,128.150434,도전리(삼전마을회관),도전리(삼전마을회관),bus_stop,platform
37.12771,128.222551,동현동,동현동,bus_stop,platform
37.132213,128.21948,동현동 ,동현동 ,bus_stop,platform
37.134688,128.216066,남현동,남현동,bus_stop,platform
37.12781,128.22218,동현동,동현동,bus_stop,platform
36.915122,128.10073,수산1리,수산1리,bus_stop,platform
36.915122,128.10073,수산1리,수산1리,bus_stop,platform
36.92277,128.093995,월악산유스호스텔 앞,월악산유스호스텔 앞,bus_stop,platform
36.914524,128.081583,월악산유스호스텔 앞,월악산유스호스텔 앞,bus_stop,platform
36.91188,128.074387,월악교,월악교,bus_stop,platform
36.884759,128.080889,한수면복지회관 앞,한수면복지회관 앞,bus_stop,platform
36.882201,128.078878,송계리 ,송계리 ,bus_stop,platform
36.864315,128.087675,덕주골 ,덕주골 ,bus_stop,platform
36.856846,128.085558,골뫼골,골뫼골,bus_stop,platform
36.876286,128.082675,송계3리(펜션마을),송계3리(펜션마을),bus_stop,platform
37.022547,128.173454,북진리,북진리,bus_stop,platform
37.022547,128.173454,북진리,북진리,bus_stop,platform
37.016972,128.183196,교리 만남의 광장,교리 만남의 광장,bus_stop,platform
37.010837,128.182024,교리,교리,bus_stop,platform
37.018165,128.180693,교리,교리,bus_stop,platform
37.017957,128.181299,교리,교리,bus_stop,platform
37.006384,128.183024,학현리,학현리,bus_stop,platform
37.008726,128.205245,학현리,학현리,bus_stop,platform
37.010647,128.214768,학현리,학현리,bus_stop,platform
37.015506,128.237112,학현리,학현리,bus_stop,platform
36.997033,128.186878,도화리,도화리,bus_stop,platform
36.99214,128.186462,도화리,도화리,bus_stop,platform
37.0023,128.171914,물태리,물태리,bus_stop,platform
36.997755,128.167915,물태리,물태리,bus_stop,platform
36.999043,128.168086,물태리(청풍면사무소),물태리(청풍면사무소),bus_stop,platform
36.994895,128.163943,신리,신리,bus_stop,platform
37.000614,128.153023,신리 마을회관,신리 마을회관,bus_stop,platform
37.000357,128.134618,대류리,대류리,bus_stop,platform
37.011161,128.119434,양평리,양평리,bus_stop,platform
37.017263,128.142391,광의리,광의리,bus_stop,platform
37.008667,128.155635,연곡리,연곡리,bus_stop,platform
36.988844,128.160694,신리,신리,bus_stop,platform
36.987468,128.158029,신리,신리,bus_stop,platform
36.975026,128.162518,단리,단리,bus_stop,platform
36.976133,128.156916,단리,단리,bus_stop,platform
36.971208,128.160668,도실,도실,bus_stop,platform
36.970215,128.174536,도실,도실,bus_stop,platform
37.006865,128.140675,연론,연론,bus_stop,platform
36.970217,128.139237,연론,연론,bus_stop,platform
36.969865,128.123636,연론 마을회관,연론 마을회관,bus_stop,platform
36.982007,128.119781,용곡,용곡,bus_stop,platform
37.051259,128.103375,장선 보건진료소,장선 보건진료소,bus_stop,platform
37.056259,128.094746,장선 삼거리,장선 삼거리,bus_stop,platform
37.056259,128.094746,장선,장선,bus_stop,platform
37.062041,128.088018,장선,장선,bus_stop,platform
37.042302,128.10271,부산,부산,bus_stop,platform
37.041396,128.098044,부산,부산,bus_stop,platform
37.034632,128.122843,후산,후산,bus_stop,platform
37.037284,128.120914,후산,후산,bus_stop,platform
37.060082,128.0923,장선리(지통골),장선리(지통골),bus_stop,platform
37.060976,128.090165,장선리(줄병골),장선리(줄병골),bus_stop,platform
36.987595,128.188102,도화리,도화리,bus_stop,platform
37.02984,128.13142,황석리,황석리,bus_stop,platform
