위도,경도,public_transport,highway,name,operator,source,source:date
37.82565,127.75999,platform,bus_stop,학곡리,춘천시,공공데이터포털,2019-11-27
37.82608,127.76041,platform,bus_stop,원창리입구,춘천시,공공데이터포털,2019-11-27
37.81006,127.76878,platform,bus_stop,원창고개,춘천시,공공데이터포털,2019-11-27
37.81594,127.75922,platform,bus_stop,원창고개,춘천시,공공데이터포털,2019-11-27
37.80995,127.76861,platform,bus_stop,원창고개,춘천시,공공데이터포털,2019-11-27
37.81573,127.75921,platform,bus_stop,원창고개,춘천시,공공데이터포털,2019-11-27
37.7795,127.76445,platform,bus_stop,원창5리,춘천시,공공데이터포털,2019-11-27
37.78081,127.76449,platform,bus_stop,원창5리,춘천시,공공데이터포털,2019-11-27
37.80956,127.77007,platform,bus_stop,원창4리,춘천시,공공데이터포털,2019-11-27
37.78941,127.76418,platform,bus_stop,원창3리,춘천시,공공데이터포털,2019-11-27
37.78935,127.76394,platform,bus_stop,원창3리,춘천시,공공데이터포털,2019-11-27
37.80338,127.7736,platform,bus_stop,원창2리,춘천시,공공데이터포털,2019-11-27
37.79736,127.7737,platform,bus_stop,폴리텍대학,춘천시,공공데이터포털,2019-11-27
37.79759,127.77401,platform,bus_stop,폴리텍대학,춘천시,공공데이터포털,2019-11-27
37.80374,127.77365,platform,bus_stop,원창2리,춘천시,공공데이터포털,2019-11-27
37.78843,127.74999,platform,bus_stop,원창1리,춘천시,공공데이터포털,2019-11-27
37.78833,127.74998,platform,bus_stop,원창1리,춘천시,공공데이터포털,2019-11-27
37.76643,127.7823,platform,bus_stop,봉명리,춘천시,공공데이터포털,2019-11-27
37.76659,127.76703,platform,bus_stop,원무골,춘천시,공공데이터포털,2019-11-27
37.95099,127.69392,platform,bus_stop,웃골1리,춘천시,공공데이터포털,2019-11-27
37.95044,127.69454,platform,bus_stop,웃골1리,춘천시,공공데이터포털,2019-11-27
37.86594,127.75,platform,bus_stop,강원대학교동문,춘천시,공공데이터포털,2019-11-27
37.86621,127.75061,platform,bus_stop,우석초교입구,춘천시,공공데이터포털,2019-11-27
37.865,127.75018,platform,bus_stop,우석초교,춘천시,공공데이터포털,2019-11-27
37.86474,127.751,platform,bus_stop,우석초교,춘천시,공공데이터포털,2019-11-27
37.86696,127.75605,platform,bus_stop,그랜드A,춘천시,공공데이터포털,2019-11-27
37.96817,127.67122,platform,bus_stop,용산치안센터,춘천시,공공데이터포털,2019-11-27
37.94622,127.70724,platform,bus_stop,용산리종점,춘천시,공공데이터포털,2019-11-27
37.94581,127.70734,platform,bus_stop,용산3리,춘천시,공공데이터포털,2019-11-27
37.95014,127.70055,platform,bus_stop,용산2리취수장,춘천시,공공데이터포털,2019-11-27
37.94955,127.70098,platform,bus_stop,용산2리취수장,춘천시,공공데이터포털,2019-11-27
37.96252,127.67893,platform,bus_stop,한강수력본부,춘천시,공공데이터포털,2019-11-27
37.96261,127.67859,platform,bus_stop,한강수력본부,춘천시,공공데이터포털,2019-11-27
37.94838,127.71715,platform,bus_stop,용산1리종점,춘천시,공공데이터포털,2019-11-27
37.94281,127.71089,platform,bus_stop,용산1리,춘천시,공공데이터포털,2019-11-27
37.94273,127.71066,platform,bus_stop,용산1리,춘천시,공공데이터포털,2019-11-27
37.73122,127.56047,platform,bus_stop,왕터연수원,춘천시,공공데이터포털,2019-11-27
37.7312,127.56059,platform,bus_stop,왕터연수원,춘천시,공공데이터포털,2019-11-27
37.92627,127.7374,platform,bus_stop,올미종점,춘천시,공공데이터포털,2019-11-27
37.92219,127.73655,platform,bus_stop,올미입구,춘천시,공공데이터포털,2019-11-27
37.92233,127.7365,platform,bus_stop,올미입구,춘천시,공공데이터포털,2019-11-27
37.92136,127.73852,platform,bus_stop,올미,춘천시,공공데이터포털,2019-11-27
37.92141,127.73839,platform,bus_stop,올미,춘천시,공공데이터포털,2019-11-27
37.86578,127.72134,platform,bus_stop,온의사거리,춘천시,공공데이터포털,2019-11-27
37.86734,127.71739,platform,bus_stop,풍물시장,춘천시,공공데이터포털,2019-11-27
37.86657,127.71821,platform,bus_stop,럭키A,춘천시,공공데이터포털,2019-11-27
37.87329,127.72014,platform,bus_stop,미소지움/방송대,춘천시,공공데이터포털,2019-11-27
37.87326,127.72116,platform,bus_stop,방송통신대입구,춘천시,공공데이터포털,2019-11-27
37.86888,127.71614,platform,bus_stop,온의금호1차,춘천시,공공데이터포털,2019-11-27
37.86872,127.71582,platform,bus_stop,온의금호1차,춘천시,공공데이터포털,2019-11-27
37.91645,127.78278,platform,bus_stop,옥광산입구,춘천시,공공데이터포털,2019-11-27
37.91617,127.78225,platform,bus_stop,지내1리(옥광산입구),춘천시,공공데이터포털,2019-11-27
37.97759,127.90448,platform,bus_stop,오항리종점,춘천시,공공데이터포털,2019-11-27
38.05261,127.58176,platform,bus_stop,오탄리종점,춘천시,공공데이터포털,2019-11-27
38.0429,127.62175,platform,bus_stop,오탄리,춘천시,공공데이터포털,2019-11-27
38.04268,127.62197,platform,bus_stop,오탄1리,춘천시,공공데이터포털,2019-11-27
38.04171,127.601,platform,bus_stop,오탄3리종점,춘천시,공공데이터포털,2019-11-27
38.05404,127.59509,platform,bus_stop,오탄2리,춘천시,공공데이터포털,2019-11-27
38.05417,127.59534,platform,bus_stop,오탄2리,춘천시,공공데이터포털,2019-11-27
38.04708,127.61601,platform,bus_stop,오탄1리,춘천시,공공데이터포털,2019-11-27
38.04686,127.61601,platform,bus_stop,오탄1리,춘천시,공공데이터포털,2019-11-27
37.9407,127.7848,platform,bus_stop,오음리입구,춘천시,공공데이터포털,2019-11-27
37.9408,127.7847,platform,bus_stop,오음리입구,춘천시,공공데이터포털,2019-11-27
37.98006,127.64191,platform,bus_stop,오월유원지,춘천시,공공데이터포털,2019-11-27
37.98015,127.64218,platform,bus_stop,오월유원지,춘천시,공공데이터포털,2019-11-27
37.9663,127.62519,platform,bus_stop,오월리종점,춘천시,공공데이터포털,2019-11-27
37.97863,127.65544,platform,bus_stop,오월리입구,춘천시,공공데이터포털,2019-11-27
37.97853,127.65542,platform,bus_stop,오월리입구,춘천시,공공데이터포털,2019-11-27
37.98354,127.64466,platform,bus_stop,오월교입구,춘천시,공공데이터포털,2019-11-27
37.78736,127.71552,platform,bus_stop,오봉마을,춘천시,공공데이터포털,2019-11-27
37.78688,127.71489,platform,bus_stop,오봉마을,춘천시,공공데이터포털,2019-11-27
37.95077,127.75615,platform,bus_stop,오동초등학교앞,춘천시,공공데이터포털,2019-11-27
37.95059,127.75563,platform,bus_stop,오동초등학교,춘천시,공공데이터포털,2019-11-27
37.85613,127.74853,platform,bus_stop,여성가족연구원,춘천시,공공데이터포털,2019-11-27
37.85577,127.74872,platform,bus_stop,여성가족연구원,춘천시,공공데이터포털,2019-11-27
37.85124,127.743,platform,bus_stop,퇴계주공6단지,춘천시,공공데이터포털,2019-11-27
37.85034,127.74735,platform,bus_stop,현진에버빌1차,춘천시,공공데이터포털,2019-11-27
37.87179,127.70108,platform,bus_stop,상상마당입구,춘천시,공공데이터포털,2019-11-27
37.87141,127.70168,platform,bus_stop,상상마당입구,춘천시,공공데이터포털,2019-11-27
38.00189,127.73779,platform,bus_stop,양통종점,춘천시,공공데이터포털,2019-11-27
37.86831,127.73052,platform,bus_stop,양우A,춘천시,공공데이터포털,2019-11-27
37.86796,127.73154,platform,bus_stop,양우A,춘천시,공공데이터포털,2019-11-27
37.76675,127.63429,platform,bus_stop,창촌3리(양단이),춘천시,공공데이터포털,2019-11-27
37.7664,127.63364,platform,bus_stop,창촌3리(양단이),춘천시,공공데이터포털,2019-11-27
37.87212,127.72306,platform,bus_stop,모아엘가A,춘천시,공공데이터포털,2019-11-27
37.87205,127.72362,platform,bus_stop,모아엘가A,춘천시,공공데이터포털,2019-11-27
37.87971,127.72668,platform,bus_stop,명동입구,춘천시,공공데이터포털,2019-11-27
37.8739,127.728,platform,bus_stop,약사리고개입구,춘천시,공공데이터포털,2019-11-27
37.8739,127.728,platform,bus_stop,약사리고개입구,춘천시,공공데이터포털,2019-11-27
37.89184,127.68983,platform,bus_stop,현암리,춘천시,공공데이터포털,2019-11-27
37.89259,127.68997,platform,bus_stop,애니메이션박물관,춘천시,공공데이터포털,2019-11-27
37.84978,127.57659,platform,bus_stop,안보2리종점,춘천시,공공데이터포털,2019-11-27
37.84289,127.56777,platform,bus_stop,안보2리입구,춘천시,공공데이터포털,2019-11-27
37.84263,127.56753,platform,bus_stop,안보2리입구,춘천시,공공데이터포털,2019-11-27
37.83785,127.57698,platform,bus_stop,탑동마을,춘천시,공공데이터포털,2019-11-27
37.95009,127.76327,platform,bus_stop,아침못종점,춘천시,공공데이터포털,2019-11-27
37.79753,127.68775,platform,bus_stop,환경사업소,춘천시,공공데이터포털,2019-11-27
37.79703,127.68779,platform,bus_stop,혈동2리,춘천시,공공데이터포털,2019-11-27
38.02611,127.63991,platform,bus_stop,신포중학교,춘천시,공공데이터포털,2019-11-27
38.01657,127.63411,platform,bus_stop,신포리,춘천시,공공데이터포털,2019-11-27
38.01666,127.63403,platform,bus_stop,신포리,춘천시,공공데이터포털,2019-11-27
38.02516,127.64,platform,bus_stop,신포1리,춘천시,공공데이터포털,2019-11-27
37.85409,127.77998,platform,bus_stop,신촌1리,춘천시,공공데이터포털,2019-11-27
37.84892,127.75825,platform,bus_stop,신촌3리,춘천시,공공데이터포털,2019-11-27
37.85009,127.77069,platform,bus_stop,신촌1리,춘천시,공공데이터포털,2019-11-27
37.8538,127.77616,platform,bus_stop,신촌1리,춘천시,공공데이터포털,2019-11-27
37.85369,127.77606,platform,bus_stop,신촌1리,춘천시,공공데이터포털,2019-11-27
37.85016,127.77063,platform,bus_stop,신촌1리,춘천시,공공데이터포털,2019-11-27
37.8614,127.67345,platform,bus_stop,신연강,춘천시,공공데이터포털,2019-11-27
37.86173,127.67363,platform,bus_stop,신연강,춘천시,공공데이터포털,2019-11-27
37.93879,127.72759,platform,bus_stop,한계울마을입구,춘천시,공공데이터포털,2019-11-27
37.9389,127.72743,platform,bus_stop,한계울마을입구,춘천시,공공데이터포털,2019-11-27
37.92515,127.74677,platform,bus_stop,신북읍행복센터,춘천시,공공데이터포털,2019-11-27
37.92523,127.7469,platform,bus_stop,신북읍행복센터,춘천시,공공데이터포털,2019-11-27
37.92197,127.71147,platform,bus_stop,신매대교,춘천시,공공데이터포털,2019-11-27
37.92209,127.71137,platform,bus_stop,신매대교,춘천시,공공데이터포털,2019-11-27
37.91819,127.71156,platform,bus_stop,신매3리,춘천시,공공데이터포털,2019-11-27
37.91602,127.71089,platform,bus_stop,신매3리,춘천시,공공데이터포털,2019-11-27
37.91592,127.71104,platform,bus_stop,신매3리,춘천시,공공데이터포털,2019-11-27
37.91828,127.71172,platform,bus_stop,신매3리,춘천시,공공데이터포털,2019-11-27
37.93588,127.7027,platform,bus_stop,신매1리,춘천시,공공데이터포털,2019-11-27
37.93584,127.70284,platform,bus_stop,신매1리,춘천시,공공데이터포털,2019-11-27
37.92976,127.722,platform,bus_stop,신동초교,춘천시,공공데이터포털,2019-11-27
37.92992,127.72175,platform,bus_stop,신동초교,춘천시,공공데이터포털,2019-11-27
37.93196,127.72232,platform,bus_stop,신동삼거리,춘천시,공공데이터포털,2019-11-27
37.93187,127.72203,platform,bus_stop,신동초등학교,춘천시,공공데이터포털,2019-11-27
37.92701,127.72165,platform,bus_stop,신동,춘천시,공공데이터포털,2019-11-27
37.92777,127.72141,platform,bus_stop,신동보급대,춘천시,공공데이터포털,2019-11-27
37.93733,127.7157,platform,bus_stop,신동배터,춘천시,공공데이터포털,2019-11-27
37.93666,127.7162,platform,bus_stop,신동배터,춘천시,공공데이터포털,2019-11-27
37.8172,127.71479,platform,bus_stop,김유정역,춘천시,공공데이터포털,2019-11-27
37.81716,127.71504,platform,bus_stop,김유정역,춘천시,공공데이터포털,2019-11-27
37.79923,127.70886,platform,bus_stop,삼포유원지입구,춘천시,공공데이터포털,2019-11-27
37.87874,127.72912,platform,bus_stop,명동입구,춘천시,공공데이터포털,2019-11-27
37.87961,127.72865,platform,bus_stop,명동입구,춘천시,공공데이터포털,2019-11-27
37.86291,127.71768,platform,bus_stop,시외버스터미널,춘천시,공공데이터포털,2019-11-27
37.86376,127.71724,platform,bus_stop,시외버스터미널,춘천시,공공데이터포털,2019-11-27
37.86368,127.71989,platform,bus_stop,시외버스터미널,춘천시,공공데이터포털,2019-11-27
37.86411,127.71976,platform,bus_stop,시외버스터미널,춘천시,공공데이터포털,2019-11-27
37.87137,127.70841,platform,bus_stop,시립청소년도서관,춘천시,공공데이터포털,2019-11-27
37.87196,127.70822,platform,bus_stop,공지천분수대,춘천시,공공데이터포털,2019-11-27
37.87086,127.69305,platform,bus_stop,(구)승마장,춘천시,공공데이터포털,2019-11-27
37.87067,127.69318,platform,bus_stop,(구)승마장,춘천시,공공데이터포털,2019-11-27
37.8506,127.75,platform,bus_stop,시립요양원입구,춘천시,공공데이터포털,2019-11-27
37.98607,127.8925,platform,bus_stop,수청골입구,춘천시,공공데이터포털,2019-11-27
37.98615,127.89261,platform,bus_stop,수청교,춘천시,공공데이터포털,2019-11-27
37.77473,127.66838,platform,bus_stop,수동리,춘천시,공공데이터포털,2019-11-27
37.77471,127.66827,platform,bus_stop,수동리,춘천시,공공데이터포털,2019-11-27
37.76644,127.64343,platform,bus_stop,수동2리,춘천시,공공데이터포털,2019-11-27
37.76662,127.64336,platform,bus_stop,수동2리,춘천시,공공데이터포털,2019-11-27
37.77346,127.67902,platform,bus_stop,수동1리종점,춘천시,공공데이터포털,2019-11-27
37.78118,127.65406,platform,bus_stop,수동1리입구,춘천시,공공데이터포털,2019-11-27
37.78132,127.65402,platform,bus_stop,수동1리입구,춘천시,공공데이터포털,2019-11-27
37.77695,127.66157,platform,bus_stop,수동1리,춘천시,공공데이터포털,2019-11-27
37.777,127.66151,platform,bus_stop,수동1리,춘천시,공공데이터포털,2019-11-27
37.98831,127.70326,platform,bus_stop,송암삼거리,춘천시,공공데이터포털,2019-11-27
37.98852,127.70185,platform,bus_stop,송암리,춘천시,공공데이터포털,2019-11-27
37.99547,127.68649,platform,bus_stop,송암리,춘천시,공공데이터포털,2019-11-27
37.99289,127.69071,platform,bus_stop,송암리,춘천시,공공데이터포털,2019-11-27
37.85203,127.68957,platform,bus_stop,송암동,춘천시,공공데이터포털,2019-11-27
37.85043,127.69075,platform,bus_stop,송암동,춘천시,공공데이터포털,2019-11-27
38.00345,127.69205,platform,bus_stop,송암3반,춘천시,공공데이터포털,2019-11-27
37.82576,127.66532,platform,bus_stop,삼악산주차장입구,춘천시,공공데이터포털,2019-11-27
37.92527,127.77057,platform,bus_stop,솔밭종점,춘천시,공공데이터포털,2019-11-27
37.90534,127.73941,platform,bus_stop,소양초교,춘천시,공공데이터포털,2019-11-27
37.90587,127.73938,platform,bus_stop,소양초교,춘천시,공공데이터포털,2019-11-27
37.9061,127.72463,platform,bus_stop,소양중학교,춘천시,공공데이터포털,2019-11-27
37.90513,127.72499,platform,bus_stop,소양중학교,춘천시,공공데이터포털,2019-11-27
37.90225,127.77733,platform,bus_stop,소양정수장,춘천시,공공데이터포털,2019-11-27
37.90238,127.77725,platform,bus_stop,소양정수장,춘천시,공공데이터포털,2019-11-27
37.88914,127.72506,platform,bus_stop,소양로2가,춘천시,공공데이터포털,2019-11-27
37.89235,127.72546,platform,bus_stop,소양로1가치안센터,춘천시,공공데이터포털,2019-11-27
37.89146,127.72572,platform,bus_stop,소양로1가,춘천시,공공데이터포털,2019-11-27
37.93821,127.80166,platform,bus_stop,소양강댐주차장,춘천시,공공데이터포털,2019-11-27
37.94757,127.81268,platform,bus_stop,소양강댐정상,춘천시,공공데이터포털,2019-11-27
37.93362,127.79541,platform,bus_stop,소양강댐사택,춘천시,공공데이터포털,2019-11-27
37.93365,127.7952,platform,bus_stop,소양강댐사택,춘천시,공공데이터포털,2019-11-27
37.89959,127.72858,platform,bus_stop,소양2교,춘천시,공공데이터포털,2019-11-27
37.89996,127.72835,platform,bus_stop,사우사거리,춘천시,공공데이터포털,2019-11-27
37.88067,127.75488,platform,bus_stop,초록지붕8차,춘천시,공공데이터포털,2019-11-27
37.88077,127.7547,platform,bus_stop,초록지붕6차,춘천시,공공데이터포털,2019-11-27
37.88484,127.74415,platform,bus_stop,세경3차,춘천시,공공데이터포털,2019-11-27
37.88451,127.7437,platform,bus_stop,세경3차,춘천시,공공데이터포털,2019-11-27
37.84813,127.74339,platform,bus_stop,성원초등학교,춘천시,공공데이터포털,2019-11-27
37.8835,127.73831,platform,bus_stop,한림대학교,춘천시,공공데이터포털,2019-11-27
37.85273,127.74132,platform,bus_stop,퇴계주공5차A,춘천시,공공데이터포털,2019-11-27
37.8528,127.74154,platform,bus_stop,현진에버빌2차,춘천시,공공데이터포털,2019-11-27
37.80992,127.67905,platform,bus_stop,설미종점,춘천시,공공데이터포털,2019-11-27
37.85657,127.742,platform,bus_stop,봄내초교,춘천시,공공데이터포털,2019-11-27
37.85642,127.74174,platform,bus_stop,봄내초등학교,춘천시,공공데이터포털,2019-11-27
37.85451,127.74099,platform,bus_stop,퇴계현대3차,춘천시,공공데이터포털,2019-11-27
37.86148,127.7453,platform,bus_stop,남부지구대,춘천시,공공데이터포털,2019-11-27
37.86155,127.74509,platform,bus_stop,남부지구대,춘천시,공공데이터포털,2019-11-27
37.86281,127.73904,platform,bus_stop,석사A,춘천시,공공데이터포털,2019-11-27
37.86289,127.73933,platform,bus_stop,석사A,춘천시,공공데이터포털,2019-11-27
37.85308,127.75104,platform,bus_stop,석사삼익A,춘천시,공공데이터포털,2019-11-27
37.85324,127.75117,platform,bus_stop,초록지붕A,춘천시,공공데이터포털,2019-11-27
37.85952,127.74511,platform,bus_stop,석사사거리,춘천시,공공데이터포털,2019-11-27
37.8691,127.75608,platform,bus_stop,석사부영A,춘천시,공공데이터포털,2019-11-27
37.85922,127.74244,platform,bus_stop,석사동행복센터,춘천시,공공데이터포털,2019-11-27
37.85921,127.74273,platform,bus_stop,석사동행복센터,춘천시,공공데이터포털,2019-11-27
37.86908,127.75638,platform,bus_stop,석사대우A,춘천시,공공데이터포털,2019-11-27
37.851,127.7527,platform,bus_stop,석사극동A,춘천시,공공데이터포털,2019-11-27
37.85118,127.75278,platform,bus_stop,석사극동A,춘천시,공공데이터포털,2019-11-27
37.85961,127.74483,platform,bus_stop,석사교회,춘천시,공공데이터포털,2019-11-27
37.86115,127.74326,platform,bus_stop,석사4거리,춘천시,공공데이터포털,2019-11-27
37.87048,127.75677,platform,bus_stop,석사2지구A,춘천시,공공데이터포털,2019-11-27
37.87027,127.75697,platform,bus_stop,석사2지구A,춘천시,공공데이터포털,2019-11-27
37.93592,127.69664,platform,bus_stop,석갓,춘천시,공공데이터포털,2019-11-27
37.93586,127.69652,platform,bus_stop,석갓,춘천시,공공데이터포털,2019-11-27
37.93234,127.70239,platform,bus_stop,서춘천농협,춘천시,공공데이터포털,2019-11-27
37.93239,127.70252,platform,bus_stop,서춘천농협,춘천시,공공데이터포털,2019-11-27
37.84082,127.55202,platform,bus_stop,서천리,춘천시,공공데이터포털,2019-11-27
37.83801,127.53288,platform,bus_stop,서천2리,춘천시,공공데이터포털,2019-11-27
37.83858,127.55257,platform,bus_stop,서천1리,춘천시,공공데이터포털,2019-11-27
37.83862,127.55271,platform,bus_stop,서천1리,춘천시,공공데이터포털,2019-11-27
37.92833,127.70632,platform,bus_stop,서상초교,춘천시,공공데이터포털,2019-11-27
37.92814,127.70633,platform,bus_stop,서상초교,춘천시,공공데이터포털,2019-11-27
37.93433,127.65798,platform,bus_stop,서상2리종점,춘천시,공공데이터포털,2019-11-27
37.94223,127.70362,platform,bus_stop,서상1리종점,춘천시,공공데이터포털,2019-11-27
37.94212,127.70357,platform,bus_stop,서상1리종점,춘천시,공공데이터포털,2019-11-27
37.88581,127.72404,platform,bus_stop,서부시장,춘천시,공공데이터포털,2019-11-27
37.92395,127.70928,platform,bus_stop,서면치안센터,춘천시,공공데이터포털,2019-11-27
37.92377,127.70919,platform,bus_stop,서면치안센터,춘천시,공공데이터포털,2019-11-27
37.89811,127.69369,platform,bus_stop,서면행정복지센터,춘천시,공공데이터포털,2019-11-27
37.89834,127.69402,platform,bus_stop,서면행정복지센터,춘천시,공공데이터포털,2019-11-27
37.83437,127.60027,platform,bus_stop,샬롬(산후조리원),춘천시,공공데이터포털,2019-11-27
37.78622,127.75687,platform,bus_stop,새술막,춘천시,공공데이터포털,2019-11-27
37.78588,127.75773,platform,bus_stop,새술막,춘천시,공공데이터포털,2019-11-27
37.84639,127.61061,platform,bus_stop,새말교,춘천시,공공데이터포털,2019-11-27
37.84628,127.61065,platform,bus_stop,당림1리,춘천시,공공데이터포털,2019-11-27
37.87146,127.7326,platform,bus_stop,새마을고개,춘천시,공공데이터포털,2019-11-27
37.87107,127.73241,platform,bus_stop,새마을고개,춘천시,공공데이터포털,2019-11-27
37.79883,127.73112,platform,bus_stop,증4리종점,춘천시,공공데이터포털,2019-11-27
37.92989,127.7849,platform,bus_stop,상천초등학교,춘천시,공공데이터포털,2019-11-27
37.84097,127.67416,platform,bus_stop,상원사,춘천시,공공데이터포털,2019-11-27
37.84109,127.67431,platform,bus_stop,상원사,춘천시,공공데이터포털,2019-11-27
37.85075,127.86239,platform,bus_stop,상걸리종점,춘천시,공공데이터포털,2019-11-27
37.86211,127.8498,platform,bus_stop,상걸리보건진료소,춘천시,공공데이터포털,2019-11-27
37.86208,127.85015,platform,bus_stop,상걸리보건진료소,춘천시,공공데이터포털,2019-11-27
37.86614,127.84409,platform,bus_stop,상걸1리,춘천시,공공데이터포털,2019-11-27
37.86629,127.84392,platform,bus_stop,상걸1리,춘천시,공공데이터포털,2019-11-27
37.79897,127.70854,platform,bus_stop,삼포유원지입구,춘천시,공공데이터포털,2019-11-27
37.79899,127.7086,platform,bus_stop,삼포유원지입구,춘천시,공공데이터포털,2019-11-27
37.79779,127.715,platform,bus_stop,삼포유원지,춘천시,공공데이터포털,2019-11-27
37.79774,127.71497,platform,bus_stop,삼포유원지,춘천시,공공데이터포털,2019-11-27
37.86906,127.70704,platform,bus_stop,삼천동사거리,춘천시,공공데이터포털,2019-11-27
37.86941,127.707,platform,bus_stop,삼천동사거리,춘천시,공공데이터포털,2019-11-27
37.91949,127.73921,platform,bus_stop,여우고개,춘천시,공공데이터포털,2019-11-27
37.91915,127.73905,platform,bus_stop,여우고개,춘천시,공공데이터포털,2019-11-27
37.8376,127.67417,platform,bus_stop,의암댐,춘천시,공공데이터포털,2019-11-27
37.83721,127.67401,platform,bus_stop,의암댐,춘천시,공공데이터포털,2019-11-27
37.96104,127.74755,platform,bus_stop,산천2리종점,춘천시,공공데이터포털,2019-11-27
37.94283,127.75172,platform,bus_stop,산천1리,춘천시,공공데이터포털,2019-11-27
37.9427,127.75159,platform,bus_stop,산천1리,춘천시,공공데이터포털,2019-11-27
37.94758,127.75225,platform,bus_stop,산천1리,춘천시,공공데이터포털,2019-11-27
37.94778,127.75236,platform,bus_stop,산천1리,춘천시,공공데이터포털,2019-11-27
37.84754,127.76477,platform,bus_stop,산수빌아파트,춘천시,공공데이터포털,2019-11-27
37.84785,127.7641,platform,bus_stop,산수빌아파트,춘천시,공공데이터포털,2019-11-27
37.71255,127.67154,platform,bus_stop,산수리,춘천시,공공데이터포털,2019-11-27
37.86916,127.69261,platform,bus_stop,사이클경기장,춘천시,공공데이터포털,2019-11-27
37.84124,127.76488,platform,bus_stop,사암리,춘천시,공공데이터포털,2019-11-27
37.82315,127.76831,platform,bus_stop,사암4리종점,춘천시,공공데이터포털,2019-11-27
37.82325,127.76838,platform,bus_stop,사암4리종점,춘천시,공공데이터포털,2019-11-27
37.8238,127.764,platform,bus_stop,사암4리,춘천시,공공데이터포털,2019-11-27
37.83309,127.77478,platform,bus_stop,사암3리,춘천시,공공데이터포털,2019-11-27
37.83319,127.77471,platform,bus_stop,사암3리,춘천시,공공데이터포털,2019-11-27
37.83203,127.77003,platform,bus_stop,사암1리,춘천시,공공데이터포털,2019-11-27
37.831,127.76829,platform,bus_stop,사암1리,춘천시,공공데이터포털,2019-11-27
37.83208,127.76997,platform,bus_stop,사암1리,춘천시,공공데이터포털,2019-11-27
38.03872,127.64348,platform,bus_stop,사북우체국,춘천시,공공데이터포털,2019-11-27
38.03878,127.64334,platform,bus_stop,사북우체국,춘천시,공공데이터포털,2019-11-27
38.03011,127.64133,platform,bus_stop,사북면행복센터,춘천시,공공데이터포털,2019-11-27
38.02896,127.64114,platform,bus_stop,사북면행복센터,춘천시,공공데이터포털,2019-11-27
37.87282,127.74672,platform,bus_stop,사대부고,춘천시,공공데이터포털,2019-11-27
37.91353,127.72205,platform,bus_stop,우두로입구,춘천시,공공데이터포털,2019-11-27
37.9133,127.72187,platform,bus_stop,우두로입구,춘천시,공공데이터포털,2019-11-27
37.91079,127.72244,platform,bus_stop,사농현대A,춘천시,공공데이터포털,2019-11-27
37.84508,127.70128,platform,bus_stop,보타사입구,춘천시,공공데이터포털,2019-11-27
37.84528,127.70111,platform,bus_stop,보타사입구,춘천시,공공데이터포털,2019-11-27
37.98721,127.88556,platform,bus_stop,북산면행복센터,춘천시,공공데이터포털,2019-11-27
37.98707,127.88551,platform,bus_stop,북산면행복센터,춘천시,공공데이터포털,2019-11-27
37.86984,127.73103,platform,bus_stop,교대부설초교,춘천시,공공데이터포털,2019-11-27
37.87511,127.72948,platform,bus_stop,봉의초교,춘천시,공공데이터포털,2019-11-27
37.87932,127.74149,platform,bus_stop,봉의중학교,춘천시,공공데이터포털,2019-11-27
37.87915,127.74159,platform,bus_stop,봉의중학교,춘천시,공공데이터포털,2019-11-27
37.88675,127.74489,platform,bus_stop,봉의A,춘천시,공공데이터포털,2019-11-27
37.88768,127.74413,platform,bus_stop,봉의A,춘천시,공공데이터포털,2019-11-27
37.77377,127.81255,platform,bus_stop,봉명리종점,춘천시,공공데이터포털,2019-11-27
37.77336,127.81103,platform,bus_stop,봉명2리,춘천시,공공데이터포털,2019-11-27
37.75785,127.79463,platform,bus_stop,봉명1리,춘천시,공공데이터포털,2019-11-27
37.75779,127.7945,platform,bus_stop,봉명1리1반,춘천시,공공데이터포털,2019-11-27
37.87534,127.75261,platform,bus_stop,보안사거리,춘천시,공공데이터포털,2019-11-27
37.87542,127.75241,platform,bus_stop,보안사거리,춘천시,공공데이터포털,2019-11-27
37.87636,127.74625,platform,bus_stop,푸른언덕공원,춘천시,공공데이터포털,2019-11-27
37.87619,127.74552,platform,bus_stop,푸른언덕공원,춘천시,공공데이터포털,2019-11-27
37.86609,127.73414,platform,bus_stop,춘천지방법원,춘천시,공공데이터포털,2019-11-27
37.86609,127.73285,platform,bus_stop,법원,춘천시,공공데이터포털,2019-11-27
37.8659,127.73311,platform,bus_stop,법원,춘천시,공공데이터포털,2019-11-27
37.89205,127.72626,platform,bus_stop,번개시장,춘천시,공공데이터포털,2019-11-27
37.81028,127.57333,platform,bus_stop,백양리종점,춘천시,공공데이터포털,2019-11-27
37.8277,127.6123,platform,bus_stop,백양리역,춘천시,공공데이터포털,2019-11-27
37.8277,127.6124,platform,bus_stop,백양리역,춘천시,공공데이터포털,2019-11-27
37.82778,127.55995,platform,bus_stop,백양리,춘천시,공공데이터포털,2019-11-27
37.82779,127.56018,platform,bus_stop,백양리,춘천시,공공데이터포털,2019-11-27
37.82402,127.56262,platform,bus_stop,백양1리,춘천시,공공데이터포털,2019-11-27
37.8241,127.56272,platform,bus_stop,백양1리,춘천시,공공데이터포털,2019-11-27
37.99437,127.79036,platform,bus_stop,오음리고개정상,춘천시,공공데이터포털,2019-11-27
37.99397,127.79054,platform,bus_stop,오음리고개정상,춘천시,공공데이터포털,2019-11-27
