위도,경도,ref,name,name:ko,highway,public_transport
35.26328524,128.0024302,14125,내팔미,내팔미,bus_stop,platform
35.13696141,128.0234,2077,내평,내평,bus_stop,platform
35.13658851,128.0234008,2078,내평,내평,bus_stop,platform
35.13851993,128.0247096,2036,내평회관입구,내평회관입구,bus_stop,platform
35.13868439,128.0251686,2035,내평회관입구,내평회관입구,bus_stop,platform
35.25600849,128.0985477,12083,냉정,냉정,bus_stop,platform
35.25377478,128.0989063,12106,냉정,냉정,bus_stop,platform
35.25378878,128.0990483,12107,냉정,냉정,bus_stop,platform
35.25768106,128.098003,12079,냉정종점,냉정종점,bus_stop,platform
35.2576412,128.0979256,12108,냉정종점,냉정종점,bus_stop,platform
35.25605847,128.0982805,12082,냉정회관,냉정회관,bus_stop,platform
35.19406952,128.0873168,32002,논개시장,논개시장,bus_stop,platform
35.19366757,128.0866609,32001,논개시장,논개시장,bus_stop,platform
35.19490893,128.0876848,32005,논개시장주차장,논개시장주차장,bus_stop,platform
35.19480268,128.0879744,32006,논개시장주차장,논개시장주차장,bus_stop,platform
35.21146994,128.1239842,39025,농산물도매시장/산업인력공단,농산물도매시장/산업인력공단,bus_stop,platform
35.21119715,128.1244634,39044,농산물도매시장/산업인력공단,농산물도매시장/산업인력공단,bus_stop,platform
35.21108572,128.1254585,39045,농산물도매시장입구,농산물도매시장입구,bus_stop,platform
35.21034866,128.1156116,39014,농업기술원,농업기술원,bus_stop,platform
35.21113968,128.1153534,39013,농업기술원,농업기술원,bus_stop,platform
35.19186013,128.084688,28001,농협중앙지점,농협중앙지점,bus_stop,platform
35.19209316,128.0848338,28002,농협중앙지점,농협중앙지점,bus_stop,platform
35.21787738,128.1456827,11027,느티나무아파트,느티나무아파트,bus_stop,platform
35.17626606,128.2730486,8010,다무,다무,bus_stop,platform
35.17623594,128.2733418,8011,다무,다무,bus_stop,platform
35.17839722,128.2694347,8008,다무경로회관,다무경로회관,bus_stop,platform
35.17811068,128.2703303,8009,다무경로회관,다무경로회관,bus_stop,platform
35.20158222,128.0266169,14128,다원,다원,bus_stop,platform
35.2016591,128.0265849,14127,다원,다원,bus_stop,platform
35.25697767,128.1440089,10009,단목,단목,bus_stop,platform
35.25689882,128.1440077,10008,단목,단목,bus_stop,platform
35.25355457,128.1488145,10005,단목삼거리,단목삼거리,bus_stop,platform
35.25364518,128.1487636,10007,단목삼거리,단목삼거리,bus_stop,platform
