위도,경도,name,name:ko,note,highway,public_transport
35.473475,128.8439833,사지,사지,"감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.473625,128.8440389,사지,사지,"감물리,감물리1,감물리2,감물리4,감물리5",bus_stop,platform
35.49665,128.8380972,사촌,사촌,"감물리,감물리,감물리1,감물리1,감물리2,감물리3,감물리4,감물리4,감물리5",bus_stop,platform
35.49673056,128.8378611,사촌,사촌,"감물리,감물리1,감물리2,감물리2,감물리3,감물리3,감물리4,감물리5,감물리5",bus_stop,platform
35.47904722,128.76345,삼강그린아파트,삼강그린아파트,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,2가곡,2금동,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,7번,7삼랑,7지동,가곡,수산2,화봉1",bus_stop,platform
35.52434444,128.920775,삼거,삼거,"표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.52438333,128.9207806,삼거,삼거,"표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.396425,128.8359833,삼랑진,삼랑진,"삼랑1,삼랑2,삼랑3-1,삼랑4,삼랑4-1,삼랑7,삼랑진",bus_stop,platform
35.39632778,128.8360917,삼랑진,삼랑진,"7롯데,7삼랑",bus_stop,platform
35.48643611,128.7561722,삼문동 공설운동장,삼문동 공설운동장,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,2가곡,2금동,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,7번,7삼랑,7지동,가곡,수산2,화봉1",bus_stop,platform
35.48290236,128.7524217,삼문동행정복지센터,삼문동행정복지센터,4-2번,bus_stop,platform
35.48297656,128.7519661,삼문동행정복지센터,삼문동행정복지센터,"4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번",bus_stop,platform
35.48262778,128.7531306,삼문동행정복지센터,삼문동행정복지센터,"10롯데,1초동,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,9롯데,9번,감물리1,국전1,남산2,대흥동1,수산1,얼음골1,초동면소,초동면소.,표충사1",bus_stop,platform
35.48451111,128.7512806,삼문주공아파트,삼문주공아파트,"7-1번,9롯데,9번,남산2,대흥동1,수산1,초동3,초동공단.",bus_stop,platform
35.48428333,128.7517917,삼문주공아파트,삼문주공아파트,"1초동,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4초동,4퇴로1,4퇴로2,4퇴로3,4퇴로5,4퇴로6,4퇴로7,4퇴로8,9롯데,9번,감물리1,국전1,남산2,대흥동1,수산1,얼음골1,초동면소,초동면소.,표충사1",bus_stop,platform
35.49815,128.7468611,삼성전자서비스,삼성전자서비스,10롯데,bus_stop,platform
35.49273888,128.7483861,삼우아파트,삼우아파트,"4-2번,7-1번,9롯데,9번,서가정5,영신3",bus_stop,platform
35.49264444,128.7484778,삼우아파트,삼우아파트,"4-1번,4-1번.,4-1용성,4-2번,9롯데,9번,서가정5,영신3",bus_stop,platform
35.48941667,128.6553361,삼태,삼태,"구기3,대촌1,대촌2,두곡,소태,조천,조천2",bus_stop,platform
35.48938055,128.6551778,삼태,삼태,"구기3,대촌1,대촌2,두곡,소태,조천,조천1",bus_stop,platform
35.44890278,128.7535028,상남면사무소,상남면사무소,"1-2금동,1금동,5금동,5밀성고,5번,5시청,남산1,남산2,삼랑진,수산1,수산2,초동3,초동공단.,해동1",bus_stop,platform
35.44898333,128.7536806,상남면사무소,상남면사무소,"1초동,2금동,5밀성고,5번,5시청,금동1,금동1-2,금동2,금동4,금동7-1,남산1,남산2,삼랑진,수산1,수산2,초동면소,초동면소.,해동1",bus_stop,platform
35.55546389,128.7615361,상동역,상동역,"도곡1,도곡2,도곡4,상동,신곡1,신곡3,신곡4,신곡5,신곡6,신곡7,옥산,옥산1,옥산2",bus_stop,platform
35.55540555,128.7613833,상동역,상동역,"3상동,6상동,6상동1,6상동2,도곡1,도곡2,도곡4,상동,신곡1,신곡3,신곡4,신곡5,신곡6,신곡7,옥산,옥산1,옥산2",bus_stop,platform
35.473575,128.8524167,상봉,상봉,"감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.47360556,128.8524917,상봉,상봉,"감물리,감물리1,감물리2,감물리4,감물리5",bus_stop,platform
35.48519508,128.7493699,새미리벌로,새미리벌로,"7롯데,7번,7지동",bus_stop,platform
35.4851486,128.7494681,새미리벌로,새미리벌로,"10롯데,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번",bus_stop,platform
35.48646076,128.6007731,새터,새터,"1서가정,서가정1,서가정7",bus_stop,platform
35.48635748,128.6007462,새터,새터,"서가정2,서가정3,서가정4,서가정5",bus_stop,platform
35.48908333,128.5903056,서가정종점,서가정종점,"1서가정,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,서가정7",bus_stop,platform
35.504175,128.738025,서원유통,서원유통,"4구기,4대항1,4대항2,4대항3,4대항4,4대항6,4대항7,4대항8,4부산대,4퇴로1,4퇴로2,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,7-1번,7롯데,7번,7삼랑,7지동,구기1,조천2,청운",bus_stop,platform
35.50419722,128.7383806,서원유통,서원유통,"4-1롯데,4-1번,4-1번.,4-1용성,4구기,4대항1,4대항2,4대항3,4대항5,4대항6,4대항7,4대항8,4대항9,4퇴로1,4퇴로2,4퇴로3,4퇴로5,4퇴로6,4퇴로8,7-1번,7롯데,7번,7삼랑,7지동,구기1,조천1",bus_stop,platform
35.52613889,128.8974611,석전,석전,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.52607222,128.8974111,석전,석전,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.40799444,128.6954944,성만상회,성만상회,"초동3,초동공단.",bus_stop,platform
35.40796944,128.6953361,성만상회,성만상회,"1초동,초동면소,초동면소.",bus_stop,platform
35.486225,128.7497444,세광아파트,세광아파트,"7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,남산2,수산1",bus_stop,platform
35.48648056,128.7499861,세광아파트,세광아파트,"10롯데,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4초동,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,9롯데,9번,감물리1,국전1,남산2,대흥동1,수산1,얼음골1,표충사1",bus_stop,platform
35.48460278,128.7575917,세무서,세무서,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4-2번,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,가곡,감물리1,국전1,수산2,얼음골1,용성1,표충사1,화봉1",bus_stop,platform
35.47344166,128.763325,세종고교(뚝길),세종고교(뚝길),"9롯데,감물리1,국전1,수산2,얼음골1,표충사1",bus_stop,platform
35.4761,128.7660111,세종병원,세종병원,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,2가곡,2금동,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-2번,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,수산2,화봉1",bus_stop,platform
35.40445277,128.7603528,세천,세천,"1초동,초동3,초동공단.,초동면소,초동면소.",bus_stop,platform
35.57319167,128.8742667,소고,소고,"발례1,발례1,발례2,발례2,얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.57314444,128.8744083,소고,소고,"발례1,발례1,발례2,발례2,얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.56631389,128.6194944,소태종점,소태종점,소태,bus_stop,platform
35.56394444,128.8107944,솔방입구,솔방입구,신곡1,bus_stop,platform
35.51717778,128.7745361,송림휴게소,송림휴게소,"3-1번,3-1부산대,3번,3상동,6-1번,6번,6부산대,6상동,6상동1,6상동2,상동",bus_stop,platform
35.58626111,128.8814611,송백,송백,"발례,발례,얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.58631111,128.8813944,송백,송백,"발례1,발례1,발례2,발례2,얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.37431944,128.7067361,수산정류소종점,수산정류소종점,"상촌,상촌,수산1,수산2,오산,오산",bus_stop,platform
35.52717222,128.7979778,숲촌,숲촌,"6엄광,엄광1,엄광2",bus_stop,platform
35.52718333,128.7979,숲촌,숲촌,"6엄광,엄광1,엄광2",bus_stop,platform
35.48683333,128.7556778,시립도서관,시립도서관,"1-2가곡,1-2금동,1-2번,1-2부산대,10롯데,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,가곡,감물리1,국전1,수산2,얼음골1,용성1,표충사1,화봉1",bus_stop,platform
35.49258403,128.7514337,시민약국맞은편,시민약국맞은편,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1서가정,1용성,1초동,1칠성,3-1번,3-1부산대,3금곡,3번,3상동,7-1번,7롯데,7번,7삼랑,7지동,가곡,화봉1",bus_stop,platform
35.49813889,128.7438111,시외버스터미널,시외버스터미널,"1-2가곡,1-2금동,1-2번,1-2부산대,10롯데,1가곡,1금동,1번,1부산대,1용성,1초동,1칠성,1칠성.,2청운,3-1번,3-1부산대,3상동,4-1번.,4-1용성,4-2번,4구기,4대항1,4대항3,4대항7,4대항9,4번,4부산대,4초동,4퇴로2,4퇴로4,4퇴로5,4퇴로6,4퇴로7,5시청,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,7삼랑,9롯데,9번,가곡,감물리1,감물리2,감물리3,감물리5,감물리5,고례1,고례3,고례3,구기1,구기3,국전,국전1,국전3,국전3,남산2,대촌1,대촌2,대흥동1,도곡2,두곡,발례,발례1,발례2,상동,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,수산1,수산2,신곡6,신곡7,얼음골1,얼음골3,얼음골3,엄광1,영신2,영신3,옥산,용성1,조천,조천1,조천2,청운,청운.,초동2,초동공단.,초동면소,초동면소,초동면소.,표충사1,표충사3,표충사3,화봉1",bus_stop,platform
35.49821389,128.7437028,시외버스터미널,시외버스터미널,"1서가정,1서가정,1초동,2가곡,2금동,2번,2부산대,2용성,2청운,2청운,2초동,2초동,2칠성,4-1번,4-1번.,4-1용성,4-1청운,4구기,4대항1,4대항2,4대항2,4대항3,4대항4,4대항4,4대항5,4대항5,4대항6,4대항6,4대항7,4대항8,4대항8,4대항9,4퇴로1,4퇴로2,4퇴로3,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,4퇴로8,5금동,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7롯데,감물리,감물리,감물리1,감물리2,감물리3,감물리4,감물리4,고례1,고례2,고례2,구기1,구기3,국전,국전1,국전2,국전2,국전4,국전4,남산2,대촌1,대촌2,대흥동1,도곡1,도곡1,도곡2,도곡4,도곡4,두곡,발례,발례1,발례2,상동,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,수산1,수산2,신곡1,신곡1,신곡3,신곡3,신곡4,신곡4,신곡5,신곡5,신곡6,신곡7,얼음골,얼음골,얼음골1,얼음골2,얼음골2,엄광1,엄광2,엄광2,영신2,영신3,옥산,옥산1,옥산1,옥산2,옥산2,조천,조천1,조천2,청운,청운.,청운.,초동2,초동3,초동공단,초동공단.,초동면소,초동면소.,표충사,표충사,표충사1,표충사2,표충사2,화봉1",bus_stop,platform
35.50218056,128.7459472,시청,시청,"10롯데,1서가정,2가곡,2번,2부산대,2용성,2청운,2초동,2초동,2초동.,2칠성,4-1롯데,4-1번,4-1청운,4-1청운,4구기,4대항2,4대항4,4대항5,4대항6,4대항8,4퇴로1,4퇴로3,4퇴로6,4퇴로8,5금동,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,감물리,감물리1,감물리2,감물리3,감물리4,고례1,고례2,국전,국전1,국전2,국전4,도곡1,도곡4,발례,발례1,상동,신곡1,신곡3,신곡4,신곡5,신곡7,얼음골,얼음골1,얼음골2,엄광1,엄광2,옥산,옥산1,옥산2,청운.,초동공단.,초동면소,표충사,표충사1,표충사2",bus_stop,platform
35.50241111,128.7458694,시청,시청,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1용성,1초동,1칠성,3-1번,3-1부산대,3상동,4-2번,5시청,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,감물리2,감물리3,감물리5,고례1,고례3,국전,국전3,발례,발례2,상동,신곡7,얼음골3,엄광1,옥산,청운.,초동공단.,초동면소,표충사3,화봉1",bus_stop,platform
35.50341111,128.7449556,시청서문,시청서문,"4-1번.,4-1용성,4대항5,4대항9,4퇴로3",bus_stop,platform
35.50330556,128.7452083,시청서문,시청서문,"4대항4,4퇴로4,4퇴로7",bus_stop,platform
35.49409444,128.7442417,식량과학원사거리,식량과학원사거리,"10롯데,1서가정,1초동,2초동,2초동.,4-1롯데,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4번,4초동,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,7롯데,감물리1,구기3,국전1,남산2,대촌1,대촌2,대흥동1,두곡,서가정1,서가정2,서가정3,서가정4,서가정6,소태,수산1,얼음골1,영신2,조천,조천1,초동2,초동면소,초동면소.,표충사1,화봉1",bus_stop,platform
35.49276389,128.7444639,식량과학원사거리,식량과학원사거리,"1서가정,1초동,2청운,2초동,4-1청운,7롯데,7롯데,7번,7삼랑,7지동,구기3,남산2,대촌1,대촌2,대흥동1,두곡,서가정1,서가정2,서가정3,서가정4,서가정6,소태,수산1,조천,조천2,청운,청운.,초동2,초동3,초동공단,초동공단.,초동면소,초동면소.,화봉1",bus_stop,platform
35.58716111,128.8176,신곡회관,신곡회관,"신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",bus_stop,platform
35.58723055,128.8175,신곡회관,신곡회관,"신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",bus_stop,platform
35.50298056,128.8039361,신기,신기,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.50309167,128.8039528,신기,신기,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.58292778,128.9681611,신명,신명,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.58300556,128.9682194,신명,신명,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.48228056,128.6559472,신법,신법,소태,bus_stop,platform
35.48226944,128.6558639,신법,신법,"대촌1,소태,화봉1",bus_stop,platform
35.47840278,128.6569833,신법삼거리,신법삼거리,"1서가정,2초동,구기3,구기3,대촌1,대촌2,대촌2,두곡,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,서가정7,서가정7,소태,영신2,영신2,영신3,영신3,조천,조천,조천1,조천2,초동2,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.47845,128.6568972,신법삼거리,신법삼거리,"1서가정,1초동,2초동,구기3,구기3,대촌1,대촌2,대촌2,두곡,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신2,영신3,영신3,조천,조천,조천1,조천2,초동2,초동공단,초동면소,초동면소.,화봉1",bus_stop,platform
35.49069166,128.6898583,신생,신생,"1서가정,1초동,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천2,초동2,초동공단,초동면소,초동면소.,화봉1",bus_stop,platform
35.49063056,128.6898861,신생,신생,"1서가정,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천1,초동2,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.42341111,128.6834389,신월,신월,초동공단,bus_stop,platform
35.418075,128.6809278,신월,신월,"2초동,초동2,초동3,초동공단,초동공단.",bus_stop,platform
35.41794722,128.6807833,신월,신월,"1초동,2초동,초동2,초동면소,초동면소.",bus_stop,platform
35.51372222,128.7277139,신전,신전,"2청운,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항6,4대항7,4대항8,4부산대,4퇴로1,4퇴로2,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,7-1번,7롯데,7번,7삼랑,7지동,구기1,청운,청운.",bus_stop,platform
35.51382222,128.7277556,신전,신전,"4구기,4대항1,4대항2,4대항3,4대항5,4대항6,4대항7,4대항8,4대항9,4퇴로1,4퇴로2,4퇴로3,4퇴로5,4퇴로6,4퇴로8,7롯데,구기1",bus_stop,platform
35.36081496,128.7488383,신촌,신촌,"상촌,수산1,수산2,오산",bus_stop,platform
35.47868333,128.6319278,신촌,신촌,"1서가정,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6",bus_stop,platform
35.47875833,128.6321722,신촌,신촌,"1서가정,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6",bus_stop,platform
35.36075278,128.7487944,신촌,신촌,"상촌,수산1,수산2,오산",bus_stop,platform
35.500825,128.7417306,신촌오거리,신촌오거리,"1서가정,2가곡,2번,2부산대,2용성,2청운,2초동,2초동,2초동.,2칠성,4-1청운,4대항2,4대항4,4대항5,4대항6,4대항8,4퇴로3,4퇴로4,4퇴로6,4퇴로8,5금동,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6활성1,도곡1,도곡4,상동,신곡1,신곡3,신곡4,신곡5,신곡7,얼음골1,얼음골2,엄광1,엄광2,옥산,옥산1,옥산2,청운.,초동공단.,초동면소,표충사,표충사1,표충사2",bus_stop,platform
35.50033056,128.7416194,신촌오거리,신촌오거리,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1용성,1초동,1칠성,2청운,3-1번,3-1부산대,3상동,4-1번.,4-1용성,4-2번,4대항2,4대항3,4부산대,4퇴로6,5시청,6번,6부산대,6상동,6상동1,6상동2,7-1번,7롯데,7번,7삼랑,7지동,9롯데,9번,가곡,상동,옥산,청운,청운.,청운.,초동공단.,초동면소",bus_stop,platform
35.41223056,128.6904556,신호,신호,"초동3,초동공단.",bus_stop,platform
35.41203611,128.6902139,신호,신호,"1초동,초동면소,초동면소.",bus_stop,platform
35.48759444,128.7348472,신흥,신흥,"1서가정,2초동,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,조천1,초동2,초동3,초동공단,초동공단.,화봉1",bus_stop,platform
35.48768333,128.7346833,신흥,신흥,"1서가정,1초동,2청운,2초동,4-1청운,구기3,대촌1,대촌2,두곡,서가정1,서가정2,서가정3,서가정4,서가정5,서가정6,소태,영신2,영신3,조천,청운,청운.,초동2,초동공단,초동면소,초동면소.,화봉1",bus_stop,platform
35.50595,128.7571444,아리랑아트센터,아리랑아트센터,"2가곡,2번,2부산대,2용성,2청운,2초동,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,5금동,5번,6-1번,6번,6상동,6상동1,6상동2,6엄광,6활성,6활성1,감물리2,감물리3,감물리4,감물리5,고례1,국전,국전1,국전2,국전3,국전4,도곡1,도곡2,도곡4,발례,발례1,발례2,상동,신곡1,신곡3,신곡4,신곡5,신곡6,신곡7,얼음골,얼음골1,얼음골2,얼음골3,엄광1,엄광2,옥산,옥산1,옥산2,청운.,초동공단.,초동면소,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.52362778,128.9089528,아불,아불,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.52352222,128.9090333,아불,아불,"고례1,고례2,고례3,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.48173889,128.5914389,아치실,아치실,"서가정2,서가정3,서가정4,서가정5",bus_stop,platform
35.48179722,128.5913667,아치실,아치실,"1서가정,서가정1",bus_stop,platform
35.56603333,128.6538944,안곡동,안곡동,"대촌1,대촌2",bus_stop,platform
35.56601389,128.6540444,안곡동,안곡동,"대촌1,대촌2",bus_stop,platform
35.48649444,128.8496167,안법,안법,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.486525,128.8497111,안법,안법,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.48920278,128.8473778,안포동,안포동,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.48926944,128.8474444,안포동,안포동,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5",bus_stop,platform
35.59979444,128.90735,야촌,야촌,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.59985556,128.9073278,야촌,야촌,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.51095278,128.7985444,양덕,양덕,엄광1,bus_stop,platform
35.51096111,128.7984472,양덕,양덕,엄광2,bus_stop,platform
35.50422778,128.7926639,양덕입구,양덕입구,"6엄광,감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3,엄광2,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.50411667,128.7926389,양덕입구,양덕입구,"감물리,감물리1,감물리2,감물리3,감물리4,감물리5,고례1,고례2,고례3,국전,국전1,국전2,국전3,국전4,발례,발례1,발례2,얼음골,얼음골1,얼음골2,얼음골3,엄광1,표충사,표충사1,표충사2,표충사3",bus_stop,platform
35.58899444,128.8222889,양지,양지,"신곡5,신곡6,신곡7",bus_stop,platform
35.58898754,128.8222842,양지,양지,"신곡1,신곡3,신곡4",bus_stop,platform
35.51647222,128.6483722,양효,양효,"구기3,대촌1,대촌2,두곡,소태,조천,조천2",bus_stop,platform
35.51640833,128.6482222,양효,양효,"구기3,대촌1,대촌2,두곡,소태,조천,조천1",bus_stop,platform
35.58000833,128.9844028,얼음골종점,얼음골종점,"얼음골,얼음골1,얼음골2,얼음골3",bus_stop,platform
35.53823889,128.8059778,엄광종점,엄광종점,"6엄광,엄광1,엄광2",bus_stop,platform
35.46140555,128.6620917,연상,연상,"1초동,2초동,초동2,초동공단,초동면소,초동면소.",bus_stop,platform
35.46151389,128.6621111,연상,연상,"2초동,초동2,초동3,초동공단,초동공단.",bus_stop,platform
35.49148461,128.7539139,영남루,영남루,"1-2가곡,1-2금동,1-2번,1-2부산대,10롯데,1가곡,1금동,1번,1부산대,1서가정,1용성,1칠성,1칠성.,2가곡,2번,2부산대,2용성,2초동,2초동.,2칠성,3-1번,3-1부산대,3금곡,3번,3상동,4-1롯데,4-1번,4-1번.,4-1용성,4-1청운,4구기,4대항1,4대항2,4대항3,4대항4,4대항5,4대항6,4대항7,4대항8,4대항9,4부산대,4퇴로1,4퇴로2,4퇴로3,4퇴로4,4퇴로5,4퇴로6,4퇴로7,4퇴로8,5금동,5밀성고,5번,5시청,6-1번,6번,6부산대,6상동,6상동2,6엄광,6활성,가곡,감물리1,국전1,수산2,얼음골1,용성1,표충사1,화봉1",bus_stop,platform
35.49204444,128.7540306,영남루입구,영남루입구,"2가곡,2금동,2번,2부산대,2용성,2청운,2초동,2칠성,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,수산2",bus_stop,platform
35.49842222,128.7426222,영남병원,영남병원,"2청운,2초동,2초동,2초동.,4-1롯데,4-1청운,청운.",bus_stop,platform
35.49850833,128.7423333,영남병원,영남병원,"7번,7지동",bus_stop,platform
35.49795832,128.7462333,영남아파트,영남아파트,"1-2가곡,1-2금동,1-2번,1-2부산대,1가곡,1금동,1번,1부산대,1용성,1칠성,1칠성.,3-1번,3-1부산대,3상동,4-1번.,4-1용성,4-2번,4대항1,4대항3,4대항7,4대항9,4부산대,4퇴로2,4퇴로4,4퇴로5,4퇴로7,5시청,6번,6부산대,6상동,6상동2,6엄광,6활성,7-1번,9롯데,9번,가곡,감물리5,고례3,국전3,도곡2,발례2,서가정5,수산2,신곡6,얼음골3,영신3,용성1,표충사3,화봉1",bus_stop,platform
35.49827778,128.7462167,영남아파트,영남아파트,"2가곡,2금동,2번,2부산대,2용성,2청운,2청운,2초동,2초동,2칠성,4-1번,4-1번.,4-1용성,4-1청운,5번,6-1번,6번,6부산대,6상동,6상동1,6상동2,6엄광,6활성,6활성1,감물리,감물리4,고례2,국전2,국전4,도곡1,도곡2,도곡4,발례1,서가정5,수산2,신곡1,신곡3,신곡4,신곡5,신곡6,얼음골,얼음골2,엄광2,영신3,옥산1,옥산2,표충사,표충사2",bus_stop,platform
35.51138056,128.6265222,영신,영신,"영신2,영신3",bus_stop,platform
35.51142222,128.6267139,영신,영신,"영신2,영신3",bus_stop,platform
35.51293611,128.6148472,영안종점,영안종점,"영신2,영신3",bus_stop,platform
35.54183056,128.7192722,영포,영포,"4대항5,4대항9,4퇴로3",bus_stop,platform
35.54183889,128.7192972,영포,영포,"4대항4,4퇴로2,4퇴로4,4퇴로7",bus_stop,platform
35.35731682,128.7796471,예동,예동,"수산1,수산2,오산",bus_stop,platform
35.35738056,128.7796361,예동,예동,"수산1,수산2,오산",bus_stop,platform
35.46604444,128.7592611,예림오거리,예림오거리,"1-2금동,1금동,5금동,5밀성고,5번,5시청,7-1번,남산1,남산2,대흥동1,대흥동2,삼랑진,수산1,수산2,초동3,초동공단.,해동1",bus_stop,platform
35.46562222,128.7593,예림오거리,예림오거리,"대흥동1,대흥동2",bus_stop,platform
35.46543889,128.758875,예림오거리,예림오거리,"1초동,2금동,5밀성고,5번,5시청,7-1번,금동1,금동1-2,금동2,금동4,금동7-1,남산1,남산2,삼랑진,수산1,수산2,초동면소,초동면소.,해동1",bus_stop,platform
