위도,경도,name,tourism,motor_vehicle,tents,caravans,static_caravans,addr:full,capacity:caravans,capacity:tents,power_supply,bbq,hot_water,internet_access,swimming_pool,shower,toilets,washing_machine,source:date
35.3470909,127.642338,국립지리산 자연휴양림 ,camp_site,,yes,,,경상남도 함양군 마천면 마천삼정로 1256 ,0,14,no,no,no,no,,,,,2019-07-12
34.5451015,126.8997834,국립천관산자연휴양림,camp_site,,yes,,,전라남도 장흥군 관산읍 칠관로 842-1150 ,0,20,no,no,yes,no,,,,,2019-07-12
37.0370892,128.9917443,국립청옥산자연휴양림,camp_site,,yes,,,경상북도 봉화군 석포면 청옥로 1552-163 ,0,,yes,no,no,no,,,,,2019-07-12
36.6254034,129.3687864,국립칠보산자연휴양림,camp_site,,yes,,,경상북도 영덕군 병곡면 칠보산길 587 ,0,37,no,no,yes,no,,,,,2019-07-12
36.8405814,128.3482948,국립황정산 자연휴양림,camp_site,,yes,,,충청북도 단양군 대강면 황정산로 239-11 ,0,23,yes,no,no,no,,,,,2019-07-12
35.5011323,127.1154018,국립회문산자연휴양림,camp_site,,yes,,,전라북도 순창군 구림면 안심길 249 ,0,21,no,no,no,no,,,,,2019-07-12
38.0258175,127.4025027,국망봉 자연휴양림캠핑장,camp_site,,yes,,,경기도 포천시 이동면 장암리 산74,0,14,yes,no,no,no,,,,,2019-07-12
36.1049416,127.5691925,국민여가캠핑장,camp_site,yes,,,,충청남도 금산군 제원면 닥실길 16 ,1,25,yes,yes,yes,yes,yes,,,,2019-07-12
35.6511492,129.024015,국민운문산자연휴양림야영장,camp_site,,yes,,,경상북도 청도군 운문면 운문로 763 ,0,34,yes,no,yes,no,yes,,,,2019-07-12
38.068868,128.0298507,국토정중앙천문대야영장,camp_site,yes,,,,강원도 양구군 남면 국토정중앙로 127 ,0,38,yes,no,yes,no,,,,,2019-07-12
36.119373,128.7885057,군위댐 야영장,camp_site,,yes,,,군위군 고로면 화북3길 38-10,0,,no,no,no,no,,,,,2019-07-12
36.9363123,126.2938045,굼벵이캠핑농원 ,camp_site,,yes,,,충청남도 태안군 이원면 내리 ,0,25,yes,yes,yes,no,,,,,2019-07-12
36.2713014,126.9291772,굿뜨래웰빙마을 글램핑(일반),camp_site,,yes,,,충청남도 부여군 가탑로 75,0,11,yes,yes,yes,yes,yes,,,,2019-07-12
37.8827823,126.8698541,귀한농부학교 캠핑장 ,camp_site,yes,,,,경기도 파주시 법원읍 금곡리 ,0,60,yes,yes,yes,yes,yes,,,,2019-07-12
33.5049732,126.6743334,귤빛캠핑장 ,camp_site,,yes,,,제주특별자치도 제주시 조천읍 함와로 428 ,0,,yes,no,yes,yes,,,,,2019-07-12
37.3371048,128.6119646,귤암리캠핑장 ,camp_site,yes,,,,강원도 정선군 정선읍 귤암리 ,0,38,yes,yes,yes,no,,,,,2019-07-12
35.9112979,127.7548605,그날카라반 ,camp_site,,yes,yes,yes,전라북도 무주군 설천면 심곡리 651 ,7,7,no,no,no,no,yes,,,,2019-07-12
37.9554535,128.508799,그루터기캠핑장 ,camp_site,yes,,,,강원도 양양군 서면 구룡령로 1694 ,0,30,yes,yes,yes,no,yes,,,,2019-07-12
36.6830162,127.9773911,그린스톤 오토캠핑장 ,camp_site,,yes,,,경상북도 문경시 완장길 103-63 ,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
35.7236193,129.0661432,그린하우스캠핑장 ,camp_site,,yes,,,경상북도 경주시 산내면 대현리 494-1,0,35,yes,yes,yes,yes,yes,,,,2019-07-12
36.7185737,126.244738,그림나래 힐링캠프 ,camp_site,,yes,yes,yes,충청남도 태안군 근흥면 용신리 41,3,3,yes,no,yes,no,yes,,,,2019-07-12
37.7728076,127.5357133,글램바오캠핑장,camp_site,yes,yes,,,경기도 가평군 가평읍 금대리 ,0,5,yes,no,yes,yes,yes,,,,2019-07-12
37.169774,126.62796,글램비글램핑,camp_site,,yes,yes,yes,경기도 화성시 서신면 해안길 64,2,46,yes,no,yes,yes,yes,,,,2019-07-12
37.5791182,127.682126,글램퍼스양평,camp_site,,yes,,,경기도 양평군 단월면 부안리 ,0,5,yes,yes,yes,yes,yes,,,,2019-07-12
36.0794375,129.5460042,글램핑 앤 카라반 (포항) ,camp_site,,yes,yes,yes,경상북도 포항시 남구 호미곶면 구만리 ,9,9,yes,yes,yes,yes,yes,,,,2019-07-12
36.1840801,126.7225639,글램핑 판 ,camp_site,,yes,,,충청남도 부여군 옥산면 신안리 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
35.7492671,128.0877518,글램핑스토리,camp_site,,yes,,,경남 합천군 가야면 구미가천로 345-1,0,,yes,yes,yes,yes,yes,,,,2019-07-12
37.5860577,127.6776484,글램핑앤카라반 ,camp_site,,yes,yes,yes,경기도 양평군 단월면 단월로 600 ,4,8,yes,yes,yes,yes,yes,,,,2019-07-12
37.7738412,126.9613802,글램핑코리아 애견캠핑장,camp_site,,yes,,,경기도 양주시 백석읍 권율로 848 ,0,15,yes,yes,yes,no,yes,,,,2019-07-12
37.010851,129.212661,금강송 체험 야영장,camp_site,,yes,,,경상북도 울진군 금강송면 소광리 173-2,0,30,yes,no,yes,no,,,,,2019-07-12
36.9586597,127.362415,금광관광농원 캠핑장 ,camp_site,yes,,,,경기도 안성시 금광면 현곡리 517,0,,yes,no,yes,no,yes,,,,2019-07-12
37.2936167,128.0184745,금대에코힐링캠핑장 (금대자동차야영장),camp_site,yes,,,,강원도 원주시 판부면 영원산성길 372 ,0,,no,no,no,no,,,,,2019-07-12
37.9391579,127.128047,금동산야,camp_site,,yes,,,경기도 포천시 신북면 금동리 ,0,22,yes,yes,yes,no,,,,,2019-07-12
35.8746434,128.8913444,금박산관광농원 - 키즈팜글램핑,camp_site,,yes,,,경북 영천시 대창면 대창리 969-3,0,,no,no,no,no,,,,,2019-07-12
37.317754,128.2602109,금방아 민박캠핑장,camp_site,,yes,,,강원도 영월군 수주면 법흥리 ,0,40,yes,yes,yes,yes,,,,,2019-07-12
36.0677603,127.3690928,금산산림문화타운,camp_site,yes,yes,,,충청남도 금산군 남이면 건천리 ,0,74,yes,no,no,yes,yes,,,,2019-07-12
35.9174557,128.1214504,금수문화공원 야영장,camp_site,yes,yes,,,경상북도 성주군 금수면 무학리 47 ,0,146,yes,yes,no,no,,,,,2019-07-12
34.5351616,127.7612922,금오도 야영장 ,camp_site,,yes,,,전라남도 여수시 대유길 36-2 ,0,24,yes,yes,yes,yes,yes,,,,2019-07-12
36.108123,128.316921,금오산 야영장 ,camp_site,,yes,,,경상북도 구미시 남통동 ,0,,no,no,no,no,yes,,,,2019-07-12
36.1072879,128.2753383,금오산 오토캠핑장 ,camp_site,,yes,,,경상북도 김천시 아포읍 대성리 ,0,,yes,no,yes,no,,,,,2019-07-12
36.10021,128.2757727,금오산힐링타운 ,camp_site,,yes,,,경상북도 김천시 남면 오봉리 ,0,24,yes,yes,yes,yes,yes,,,,2019-07-12
35.7321574,127.8003156,금원산 자연휴양림 ,camp_site,,yes,,,경상남도 거창군 위천면 금원산길 412 ,0,,no,no,no,no,,,,,2019-07-12
37.2939603,127.665852,금은모래 캠핑장,camp_site,,yes,,,경기도 여주시 강변유원지길 107 ,0,151,yes,no,yes,no,yes,,,,2019-07-12
35.3250899,127.9237626,금헌 힐링캠프 ,camp_site,,yes,,,경상남도 산청군 단성면 석대로281번길 229-19 ,0,48,yes,yes,yes,no,yes,,,,2019-07-12
37.7766651,126.935462,기산골캠핑장 ,camp_site,,yes,,,경기도 양주시 백석읍 기산로 413 ,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
35.2722006,129.2488093,기장일출랜드 ,camp_site,,,yes,yes,부산광역시 기장군 일광면 이천리 ,10,10,yes,no,yes,yes,yes,,,,2019-07-12
37.3027158,128.1541537,길캠프 ,camp_site,yes,,,,강원도 영월군 수주면 두산리 ,0,40,yes,yes,yes,yes,,,,,2019-07-12
37.1179954,128.6075203,김삿갓 계곡 캠핑장 ,camp_site,yes,,,,강원도 영월군 김삿갓면 김삿갓로 216-30 ,0,37,yes,yes,yes,yes,,,,,2019-07-12
37.1213937,128.6100905,김삿갓휴게소 체험 캠핑장,camp_site,yes,,,,강원도 영월군 김삿갓면 와석리 327-2 ,0,18,yes,yes,yes,no,,,,,2019-07-12
35.9779879,128.0112684,김천부항댐 산내들 오토캠핑장 ,camp_site,,yes,,,경상북도 김천시 지례면 도곡리 ,0,52,yes,no,yes,no,yes,,,,2019-07-12
37.7009941,126.655448,김포 황토테마파크 ,camp_site,yes,yes,,,경기도 김포시 하성면 전류리 ,0,33,yes,yes,yes,no,,,,,2019-07-12
37.7481594,126.5334652,김포예당캠핑장,camp_site,yes,,,,경기도 김포시 월곶면 문수산로 216,0,,yes,yes,no,no,,,,,2019-07-12
37.7030591,126.6544393,김포한강오토캠핑장 ,camp_site,,yes,yes,yes,경기도 김포시 하성면 전류리 ,4,216,yes,no,yes,no,yes,,,,2019-07-12
35.9260337,127.7607566,깊은골캠핑장,camp_site,yes,yes,,,전라북도 무주군 구천동로 1284-6 ,0,42,yes,yes,yes,yes,,,,,2019-07-12
37.9214643,127.1690031,깊이울달빛캠핑장 ,camp_site,,yes,,,경기도 포천시 신북면 심곡리 ,0,22,no,no,no,no,,,,,2019-07-12
37.1143322,127.2100891,꽃주렁나무주렁캠핑장 ,camp_site,yes,,,,경기 용인시 처인구 이동읍 경기동로1024번길 40,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
35.1151762,128.182554,꾸러기 캠핑장 ,camp_site,,yes,,,경상남도 진주시 금곡면 검암길 31 ,0,34,yes,yes,yes,yes,yes,,,,2019-07-12
35.6258784,128.0425891,드림이벤트 (구 꿈꾸는 캠핑장),camp_site,yes,yes,,,경남 합천군 봉산면 김봉리 351-1,0,35,yes,yes,yes,yes,yes,,,,2019-07-12
36.1879223,127.28752,꿈꾸는시계 ,camp_site,,yes,,,충청남도 논산시 벌곡면 대덕리 ,0,25,yes,yes,yes,yes,yes,,,,2019-07-12
35.293488,127.365272,꿈꾸는캠핑장 ,camp_site,,yes,,,전남 곡성군 고달면 고산로 325,0,68,yes,yes,yes,no,yes,,,,2019-07-12
35.9986012,128.4541987,꿈애 오토캠핑장 ,camp_site,,yes,,,경상북도 칠곡군 왜관읍 봉계리 400-1 ,0,28,yes,yes,yes,yes,yes,,,,2019-07-12
38.0139897,127.3711154,꿈에그린 캠핑장 ,camp_site,,yes,,,경기도 포천시 이동면 화동로1870번길 31 ,0,50,yes,yes,yes,yes,yes,,,,2019-07-12
37.3431516,128.2806178,꿈엔들 캠프장,camp_site,yes,yes,,,강원 영월군 무릉도원면 무릉법흥로 968-12,0,63,yes,yes,yes,yes,,,,,2019-07-12
37.5568939,127.7245394,양평 키즈 글램핑 (구 꿈의 마을 캠핑장),camp_site,,yes,,,경기도 양평군 청운면 용두리 ,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
37.5017856,128.4514503,꿈의대화캠핑장 ,camp_site,,yes,,,강원도 평창군 대화면 대화리 1152-4 ,0,38,no,no,no,no,,,,,2019-07-12
36.2664844,127.1888456,나그네캠핑장 ,camp_site,,yes,,,충청남도 논산시 연산면 어은리 ,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
38.1928,128.3287404,나드리야영장,camp_site,yes,,,,강원도 인제군 북면 만해로 247 ,0,12,yes,no,no,no,,,,,2019-07-12
34.4330206,127.4931576,나로힐링캠핑장 ,camp_site,,yes,,,전라남도 고흥군 우주로 3810-7 ,0,,yes,no,no,no,,,,,2019-07-12
38.018629,126.9719973,나린오토캠핑장 ,camp_site,,yes,,,경기도 연천군 어삼로 391-81 ,0,78,yes,yes,yes,yes,yes,,,,2019-07-12
37.9695114,127.1505417,나무새 관광농원,camp_site,,yes,,,경기도 포천시 신북면 삼정리 98-3,0,60,yes,no,yes,yes,yes,,,,2019-07-12
35.7027696,127.5132564,나봄야영장 ,camp_site,,yes,,,전라북도 장수군 천천면 남양리 ,0,,yes,no,yes,no,yes,,,,2019-07-12
35.6734661,128.3663172,낙동강 레포츠밸리 강변오토캠핑장,camp_site,,yes,,,대구시 달성군 구지면 오설리 873번지,0,29,yes,yes,yes,yes,,,,,2019-07-12
35.671999,128.371533,낙동강레포츠밸리구지오토캠핑장,camp_site,,yes,yes,yes,대구광역시 달성군 구지면 구지서로 199 ,12,23,yes,yes,yes,yes,yes,,,,2019-07-12
38.1123773,128.6385323,낙산해변야영장 ,camp_site,yes,,,,강원도 양양군 양양읍 조산리 ,0,314,yes,yes,yes,no,,,,,2019-07-12
37.3503326,128.2799774,남강 캠프,camp_site,yes,,,,강원 영월군 무릉도원면 무릉법흥로 1050-16,0,,yes,no,yes,yes,,,,,2019-07-12
37.7143513,127.3003375,남양주 휴림캠핑장 ,camp_site,yes,,,,경기도 남양주시 지둔로 344-0 ,0,20,yes,yes,yes,yes,yes,,,,2019-07-12
35.3999038,127.5076174,남원 백두대간 국민여가캠핑장,camp_site,,yes,,,전북 남원시 운봉읍 주촌3길 49-4,0,31,yes,no,no,no,,,,,2019-07-12
35.4596253,127.4163431,남원 자연휴양림 ,camp_site,,yes,,,전라북도 남원시 갈치동 ,0,34,yes,no,no,no,,,,,2019-07-12
37.9310546,127.1219109,낭만가족 캠핑장 ,camp_site,,yes,,,경기도 포천시 신북면 지동길 205 ,0,28,yes,yes,yes,no,yes,,,,2019-07-12
37.7016913,126.4286229,낭만에코파크,camp_site,,yes,,,인천광역시 강화군 양도면 인산리 ,0,100,yes,yes,yes,yes,yes,,,,2019-07-12
38.0431019,127.7993317,낭만캠프 ,camp_site,,yes,yes,yes,강원도 화천군 간동면 유촌리 ,3,11,yes,yes,yes,no,yes,,,yes,2019-07-12
37.1089277,128.6718332,내리금봉캠핑장 ,camp_site,yes,,,,강원도 영월군 김삿갓면 내리계곡로 1146 ,0,13,yes,no,yes,yes,,,,,2019-07-12
37.9007531,128.2755015,내린천 주말농장,camp_site,yes,,,,강원도 인제군 상남면 내린천로 3041,0,,no,no,no,no,,,,,2019-07-12
37.9102643,128.2908329,내린천솔밭힐링캠핑장,camp_site,yes,,,,강원도 인제군 상남면 하남리 445,0,26,yes,no,yes,yes,yes,,,,2019-07-12
36.1837789,126.7457087,내안의 숲 오토캠핑장 ,camp_site,,yes,,,충청남도 부여군 옥산면 내대리 ,0,67,yes,yes,yes,no,yes,,,,2019-07-12
35.2967767,127.8124104,내원자동차야영장 ,camp_site,yes,,yes,yes,경상남도 산청군 삼장면 대포리 ,0,48,yes,no,no,yes,,,,,2019-07-12
35.4983233,126.9181089,내장산국립공원 내장야영장 ,camp_site,,yes,,,전라북도 정읍시 내장동 내장산로 800(내장동 92-2),0,69,yes,no,no,no,,,,,2019-07-12
37.3249097,129.2357561,내평계곡야영장,camp_site,yes,,,,강원도 삼척시 내평길 190-0 ,0,20,yes,no,yes,yes,,,,,2019-07-12
37.381619,128.2706209,너와나 야영장 ,camp_site,yes,,,,강원 영월군 무릉도원면 백년계곡길 193,0,20,yes,no,no,yes,,,,,2019-07-12
36.325784,127.7287446,너와두리농촌캠핑장,camp_site,,yes,,,충청북도 옥천군 청성면 한두레로 387 ,0,80,yes,yes,yes,no,yes,,,,2019-07-12
38.0679752,127.3875465,노원힐링캠핑장 (넓은마당캠핑장),camp_site,,yes,,,경기 포천시 이동면 화동로 2530,0,35,yes,yes,yes,yes,yes,,,,2019-07-12
35.8226325,129.0530513,노꼬담꼬 ,camp_site,,yes,,,경상북도 경주시 산내면 감산리 ,0,37,yes,yes,yes,yes,yes,,,,2019-07-12
36.9559257,128.3734499,노동오토캠핑장 ,camp_site,yes,,,,충청북도 단양군 단양읍 노동리 ,0,12,yes,no,no,no,,,,,2019-07-12
37.0382746,127.8566003,노르딕 민박,camp_site,yes,,,,충주시 중앙탑면 반천안길 55,0,,no,no,no,no,,,,,2019-07-12
37.5738412,126.8730718,노을공원 노을캠핑장 ,camp_site,,yes,,,,0,,yes,yes,yes,no,,,,,2019-07-12
37.6887448,127.7332775,노일강 캠핑장 ,camp_site,yes,,,,강원도 홍천군 노일로 344-14 ,0,50,yes,yes,yes,no,,,,,2019-07-12
35.5241822,127.0127079,녹두장군 전봉준관,camp_site,,yes,,,전라북도 순창군 쌍치면 금성리 ,0,4,yes,no,no,no,,,,,2019-07-12
36.6701762,127.9867937,녹색 오토캠핑장,camp_site,,yes,,,경상북도 문경시 가은읍 대야로 1560 ,0,16,yes,yes,yes,yes,yes,,,,2019-07-12
36.628369,126.9694092,녹수원글램핑,camp_site,,yes,,,충청남도 공주시 유구읍 덕곡리 15-2,0,18,yes,yes,yes,yes,yes,,,,2019-07-12
36.1751734,127.1537943,논산 탑정호글램핑 ,camp_site,,yes,,,충청남도 논산시 가야곡면 종연리 ,0,14,yes,yes,yes,yes,yes,,,,2019-07-12
37.9413076,127.0523534,놀터글램핑 ,camp_site,,yes,,,경기도 동두천시 신천로 274-57 ,0,7,yes,no,yes,no,yes,,,,2019-07-12
37.2817996,126.4587725,농어바위캠핑장,camp_site,,yes,,,인천 옹진군 영흥면 영흥서로 420-19,5,25,yes,yes,yes,yes,,,,,2019-07-12
36.435692,126.7659453,농업법인주식회사 고운힐링팜 ,camp_site,,yes,,,충남 청양군 청양읍 식물원길 398-1 ,0,20,yes,no,yes,no,yes,,,,2019-07-12
35.9300896,129.4821544,농업회사법인 주식회사 봉산권역 (봉산극기체험권역캠핑장),camp_site,,yes,,,경상북도 포항시 남구 장기면 창지리 ,0,16,yes,no,yes,no,yes,,,,2019-07-12
34.6354616,126.9031574,농업회사법인(주) 하늘빛수목원,camp_site,,yes,,,전남 장흥군 용산면 장흥대로 2746,0,11,yes,no,yes,yes,yes,,,,2019-07-12
37.7487741,128.0607696,농업회사법인주식회사 긴들마당,camp_site,,yes,,,강원도 홍천군 화촌면 구룡령로 1199 ,0,15,yes,yes,yes,yes,yes,,,,2019-07-12
36.8019058,126.7082707,농업회사법인주식회사 태신목장예산지점 (아그로랜드 태신목장),camp_site,,yes,,,충청남도 예산군 고덕면 상몽리 ,0,29,yes,yes,yes,no,,,,,2019-07-12
35.6248761,127.7817377,농월정오토캠핑장,camp_site,,yes,,,경상남도 함양군 안의면 월림리 727-1,0,,yes,yes,yes,yes,,,,,2019-07-12
36.0777955,129.1700704,농협회사법인 봉좌마을 캠핑장 ,camp_site,,yes,yes,yes,경상북도 포항시 북구 기계면 봉계리 262-1 ,0,54,yes,yes,yes,yes,yes,,,,2019-07-12
36.5383312,127.0995145,농협회사법인 화봉(주) 바인밸리 수영장 캠핑장,camp_site,,yes,yes,yes,충청남도 공주시 정안면 화봉리 ,3,46,yes,yes,yes,no,yes,,,,2019-07-12
35.4267609,126.9990666,누룽지,camp_site,,yes,,,전라남도 담양군 용면 추월산로 1316 ,0,14,yes,yes,yes,yes,yes,,,,2019-07-12
35.0584821,127.7116755,느랭이골,camp_site,,yes,,,전라남도 광양시 다압면 신원리 산125,0,35,yes,no,yes,yes,,,,,2019-07-12
37.0901044,128.7130461,느티나무 캠핑장,camp_site,,yes,,,강원도 영월군 김삿갓면 내리계곡로 1061 ,0,40,yes,yes,yes,yes,,,,,2019-07-12
37.8730244,126.7545927,느티나무그늘아래 캠핑장 ,camp_site,yes,,,,경기도 파주시 문산읍 사목리 ,0,40,yes,yes,yes,yes,yes,,,,2019-07-12
37.1040435,128.6786909,느티나무쉼터,camp_site,,yes,,,강원도 영월군 김삿갓면 내리계곡로 1106 ,0,35,yes,yes,yes,yes,yes,,,,2019-07-12
35.3715548,127.781667,느티나무야영장 ,camp_site,,yes,,,경상남도 산청군 삼장면 유평리 ,0,25,yes,no,no,no,yes,,,,2019-07-12
36.0652321,129.159661,늘솔길캠핑촌 ,camp_site,,yes,,,경상북도 포항시 북구 기계면 봉계리 ,0,10,yes,yes,yes,yes,,,,,2019-07-12
37.864023,128.1067125,늘편한캠핑장,camp_site,yes,,yes,yes,강원도 홍천군 두촌면 괘석리 421-1,3,10,no,no,no,no,,,,,2019-07-12
38.0338468,127.8882937,늘푸른 관광농원,camp_site,yes,,,,강원도 춘천시 북산면 추곡리 142-4,0,4,yes,yes,yes,no,,,,,2019-07-12
35.858013,128.9198158,늘푸른 체험학교,camp_site,,yes,,,경상북도 영천시 대창면 영지길 100 ,0,49,yes,yes,yes,yes,yes,,,,2019-07-12
37.1078541,128.6755331,늘푸른펜션캠핑장,camp_site,,yes,,,강원도 영월군 김삿갓면 내리계곡로 1116-4 ,0,15,yes,yes,yes,no,,,,,2019-07-12
3d37.6290189,4d127.1288021,늘푸른캠핑장,camp_site,,yes,,,경기도 구리시 사노동 산175-140,0,,no,no,no,no,,,,,2019-07-12
37.0626916,128.205642,늘해랑캠핑장 ,camp_site,yes,,,,충청북도 제천시 금성면 포전리 ,0,,no,no,no,no,yes,,,,2019-07-12
36.0296611,127.3485769,다람쥐 쉼터 ,camp_site,,yes,,,전라북도 완주군 운주면 금고당로 1016 ,0,15,yes,yes,yes,yes,,,,,2019-07-12
37.1139727,127.972329,다릿재농원캠핑장,camp_site,yes,,,,충청북도 충주시 산척면 송강리 ,0,38,yes,yes,yes,no,yes,,,,2019-07-12
37.7749213,127.6244105,다볼펜션 ,camp_site,yes,,,,강원도 춘천시 남산면 창촌리 546 ,0,,no,no,no,no,yes,,,,2019-07-12
38.0369005,126.9477585,다솔관광농원,camp_site,,yes,,,경기도 연천군 청정로918번길 123-0 ,0,,no,no,no,no,,,,,2019-07-12
36.9387184,126.3826019,다온,camp_site,,yes,yes,yes,충청남도 서산시 대산읍 대로리 ,5,5,yes,no,yes,yes,yes,,,,2019-07-12
38.0598,127.5184915,다옴 햇골 캠핑장 ,camp_site,yes,,,,강원도 화천군 사내면 사창리 ,0,23,yes,yes,yes,yes,,,,,2019-07-12
33.4711194,126.3510175,다인리조트 카라반 ,camp_site,,yes,,,제주특별자치도 제주시 애월읍 고내리 ,3,3,no,no,no,no,,,,,2019-07-12
36.6750417,127.035037,다인캠핑장 ,camp_site,,yes,,,충청남도 천안시 동남구 광덕면 광덕리 ,0,,no,no,yes,no,yes,,,,2019-07-12
37.9296714,127.1770984,닥박골 휴양림 ,camp_site,,yes,,,경기도 포천시 신북면 심곡리 ,0,39,yes,yes,yes,no,yes,,,,2019-07-12
37.044597,128.4121427,단양 무지개 오토캠핑장,camp_site,yes,,,,충북 단양군 가곡면 가대리 55,0,44,yes,yes,yes,no,yes,,,,2019-07-12
36.985579,128.3805148,단양팔경투어 ,camp_site,yes,,,,충청북도 단양군 단양읍 고수리 ,0,,no,no,no,no,,,,,2019-07-12
